Symbol,Name,NumAppearances,Holders
GAPB.MX,Grupo Aeroportuario del Pacifico SAB de CV Class B,1,"[('EWW', 0.029)]"
ASURB.MX,Grupo Aeroportuario del Sureste SAB de CV Class B,1,"[('EWW', 0.024)]"
BIMBOA.MX,Grupo Bimbo SAB de CV Shs A,1,"[('EWW', 0.024)]"
WHL.JO,Woolworths Holdings Ltd,1,"[('EWX', 0.003)]"
MRP.JO,Mr Price Group Ltd,1,"[('EWX', 0.003)]"
PERSISTENT,Persistent Systems Ltd,1,"[('EWX', 0.003)]"
3023.TW,Sinbon Electronics Co Ltd,1,"[('EWX', 0.003)]"
BBDC4.SA,Bank Bradesco SA Participating Preferred,1,"[('EWZ', 0.053)]"
ABEV3.SA,Ambev SA,1,"[('EWZ', 0.035)]"
MGLU3.SA,Magazine Luiza SA,1,"[('EWZ', 0.03)]"
WEGE3.SA,Weg SA,1,"[('EWZ', 0.03)]"
NTCO3.SA,Natura &Co Holding SA Ordinary Shares,1,"[('EWZ', 0.024)]"
ASAI3.SA,Sendas Distribuidora SA Ordinary Shares,1,"[('EWZS', 0.034)]"
AZUL4.SA,Azul SA Participating Preferred,1,"[('EWZS', 0.03)]"
PRIO3.SA,Petro Rio SA,1,"[('EWZS', 0.029)]"
ENEV3.SA,Eneva SA,1,"[('EWZS', 0.029)]"
LWSA3.SA,Locaweb Servicos de Internet SA Ordinary Shares,1,"[('EWZS', 0.029)]"
SULA11.SA,Sul America SA Ctf de Deposito de Acoes Cons of 1 Sh ' 2 Pfd Shs,1,"[('EWZS', 0.025)]"
YDUQ3.SA,YDUQS Participacoes SA,1,"[('EWZS', 0.025)]"
5609.TW,Dimerco Express Corp,1,"[('EYLD', 0.02)]"
2108.TW,Nantex Industry Co Ltd,1,"[('EYLD', 0.019)]"
042700.KS,HANMI Semiconductor Co Ltd,1,"[('EYLD', 0.018)]"
ISMEN,IS Yatirim Menkul Degerler AS,1,"[('EYLD', 0.018)]"
TRU.JO,Truworths International Ltd,1,"[('EYLD', 0.016)]"
3014.TW,Ite Tech Inc,1,"[('EYLD', 0.015)]"
FSR.JO,Firstrand Ltd,1,"[('EZA', 0.062)]"
SSW.JO,Sibanye Stillwater Ltd Ordinary Shares,1,"[('EZA', 0.042)]"
SBK.JO,Standard Bank Group Ltd,1,"[('EZA', 0.039)]"
CPI.JO,Capitec Bank Holdings Ltd,1,"[('EZA', 0.032)]"
SOL.JO,Sasol Ltd,1,"[('EZA', 0.03)]"
TIP,iShares TIPS Bond ETF,1,"[('FAIL', 0.224)]"
BLX.TO,Boralex Inc Class A,1,"[('FAN', 0.033)]"
EXEL,Exelixis Inc,1,"[('FBT', 0.036)]"
CPLE6.SA,Cia Paranaense De Energia Copel Participating Preferred,1,"[('FBZ', 0.039)]"
MRFG3.SA,Marfrig Global Foods SA,1,"[('FBZ', 0.037)]"
CMIG4.SA,Energy Company of Minas Gerais Participating Preferred,1,"[('FBZ', 0.03)]"
00489,Dongfeng Motor Group Co Ltd Class H,1,"[('FCA', 0.039)]"
00347,Angang Steel Co Ltd Class H,1,"[('FCA', 0.039)]"
ETG,EV Tax Adv Global Dividend Inc,1,"[('FCEF', 0.047)]"
BST,BlackRock Science and Technology Trust,1,"[('FCEF', 0.046)]"
RNP,Cohen & Steers REIT & Preferred Income,1,"[('FCEF', 0.041)]"
EVT,EV Tax Advantaged Dividend Inc,1,"[('FCEF', 0.039)]"
ETO,EV Tax Adv Global Div Opps,1,"[('FCEF', 0.037)]"
THQ,Tekla Healthcare Opportunities,1,"[('FCEF', 0.035)]"
GDV,Gabelli Dividend & Income,1,"[('FCEF', 0.033)]"
BSTZ,BlackRock Science & Technology Trust II,1,"[('FCEF', 0.033)]"
LGEN.L,Legal & General Group PLC,1,"[('FDD', 0.05)]"
ORA.PA,Orange SA,1,"[('FDD', 0.042)]"
AOX.DE,alstria office REIT-AG,1,"[('FDD', 0.035)]"
TITR.MI,Telecom Italia SpA Rsp,1,"[('FDD', 0.035)]"
FPE,First Trust Preferred Securitie,1,"[('FDIV', 0.121)]"
FPEI,First Trust Institutional Prefe,1,"[('FDIV', 0.04)]"
EMB,iShares J.P. Morgan USD Emergin,1,"[('FDIV', 0.034)]"
LGOV,First Trust Long Duration Oppor,1,"[('FDIV', 0.013)]"
BHE,Benchmark Electronics Inc,1,"[('FDM', 0.009)]"
IMKTA,Ingles Markets Inc Class A,1,"[('FDM', 0.009)]"
RFP.TO,Resolute Forest Products Inc,1,"[('FDM', 0.009)]"
PLAB,Photronics Inc,1,"[('FDM', 0.009)]"
GEO,The GEO Group Inc,1,"[('FDM', 0.008)]"
HFWA,Heritage Financial Corp,1,"[('FDM', 0.008)]"
WASH,Washington Trust Bancorp Inc,1,"[('FDM', 0.008)]"
5411,JFE Holdings Inc,1,"[('FDT', 0.007)]"
048260.KS,OSSTEM IMPLANT Co Ltd,1,"[('FDTS', 0.007)]"
SBB B,Samhallsbyggnadsbolaget i Norden AB B,1,"[('FDTS', 0.007)]"
ZO1.DE,zooplus AG,1,"[('FDTS', 0.006)]"
086520.KS,Ecopro Co Ltd,1,"[('FDTS', 0.006)]"
ACQ.TO,AutoCanada Inc,1,"[('FDTS', 0.006)]"
108320.KS,LX Semicon Co Ltd,1,"[('FDTS', 0.006)]"
002380.KS,KCC Corp,1,"[('FDTS', 0.006)]"
3028,Alpen Co Ltd,1,"[('FDTS', 0.006)]"
VEC.L,Vectura Group PLC,1,"[('FDTS', 0.005)]"
01618,Metallurgical Corp of China Ltd Class H,1,"[('FEM', 0.016)]"
2014.TW,Chung Hung Steel Co Ltd,1,"[('FEMS', 0.012)]"
3189.TW,Kinsus Interconnect Technology Corp,1,"[('FEMS', 0.011)]"
UNIP6.SA,Unipar Carbocloro SA Participating Preferred,1,"[('FEMS', 0.011)]"
2915.TW,Ruentex Industries Ltd,1,"[('FEMS', 0.011)]"
3006.TW,Elite Semiconductor Microelectronics Tech Inc,1,"[('FEMS', 0.011)]"
KOFUBL.MX,Coca-Cola Femsa SAB de CV CPO Terms:3 Shs-B- + 5 Shs-L-,1,"[('FEMS', 0.01)]"
BAMI.MI,Banco BPM SpA,1,"[('FEUZ', 0.012)]"
ILD.PA,Iliad SA,1,"[('FEUZ', 0.012)]"
OCI,OCI NV,1,"[('FEUZ', 0.012)]"
TKA,Telekom Austria AG,1,"[('FEUZ', 0.012)]"
JHX,James Hardie Industries PLC ADR,1,"[('FEVR', 0.026)]"
TTTXX,BlackRock Liquidity Treasury Instl,1,"[('FFIU', 0.062)]"
SGOL,Aberdeen Standard Physical Gold,1,"[('FFIU', 0.019)]"
IYR,iShares U.S. Real Estate ETF,1,"[('FFSG', 0.098)]"
IXUS,iShares Core MSCI Total Interna,1,"[('FFTG', 0.335)]"
DGL,Invesco DB Gold Fund,1,"[('FFTG', 0.164)]"
024110.KS,Industrial Bank of Korea,1,"[('FGD', 0.015)]"
MAP.BC,Mapfre SA,1,"[('FGD', 0.014)]"
HFG.DE,HelloFresh SE Bearer Shares,1,"[('FGM', 0.045)]"
LXS.DE,Lanxess AG,1,"[('FGM', 0.043)]"
PAH3.DE,Porsche Automobil Holding SE Participating Preferred,1,"[('FGM', 0.038)]"
AFX.DE,Carl Zeiss Meditec AG,1,"[('FGM', 0.037)]"
O2D.DE,Telefonica Deutschland Holding AG,1,"[('FGM', 0.034)]"
SOON,Sonova Holding AG,1,"[('FICS', 0.024)]"
4307,Nomura Research Institute Ltd,1,"[('FICS', 0.022)]"
ATD.B.TO,Alimentation Couche-Tard Inc Class B,1,"[('FICS', 0.022)]"
LI.PA,Klepierre,1,"[('FIDI', 0.039)]"
H78.SI,Hongkong Land Holdings Ltd,1,"[('FIDI', 0.032)]"
STNE.SA,StoneCo Ltd,1,"[('FINX', 0.047)]"
XRO.NZ,Xero Ltd,1,"[('FINX', 0.045)]"
SPMB,SPDR Portfolio Mortgage Backed ,1,"[('FISR', 0.303)]"
SPTI,SPDR Portfolio Intermediate Ter,1,"[('FISR', 0.114)]"
ATEN,A10 Networks Inc,1,"[('FITE', 0.016)]"
MNG.L,M&G PLC Ordinary Shares,1,"[('FIVA', 0.013)]"
AV..L,Aviva PLC,1,"[('FIVA', 0.013)]"
8750,Dai-ichi Life Holdings Inc,1,"[('FJP', 0.018)]"
7911,Toppan Inc,1,"[('FJP', 0.018)]"
4042,Tosoh Corp,1,"[('FJP', 0.017)]"
6268,Nabtesco Corp,1,"[('FJP', 0.017)]"
1802,Obayashi Corp,1,"[('FJP', 0.017)]"
1812,Kajima Corp,1,"[('FJP', 0.017)]"
BDEV.L,Barratt Developments PLC,1,"[('FKU', 0.022)]"
J,Jacobs Engineering Group Inc,1,"[('FLM', 0.033)]"
SKA B,Skanska AB Class B,1,"[('FLM', 0.029)]"
FGR.PA,Eiffage SA,1,"[('FLM', 0.028)]"
KBR,KBR Inc,1,"[('FLM', 0.028)]"
ITSA4.SA,Itausa Investimentos ITAU SA Participating Preferred,1,"[('FLN', 0.038)]"
TIMS3.SA,TIM SA Ordinary Shares,1,"[('FLN', 0.033)]"
AC.MX,Arca Continental SAB de CV,1,"[('FLN', 0.032)]"
CPFE3.SA,CPFL Energia SA,1,"[('FLN', 0.032)]"
GGBR4.SA,Gerdau SA Participating Preferred,1,"[('FLN', 0.032)]"
CSNA3.SA,Companhia Siderurgica Nacional,1,"[('FLN', 0.031)]"
HELE,Helen Of Troy Ltd,1,"[('FLQS', 0.007)]"
LHCG,LHC Group Inc,1,"[('FLQS', 0.007)]"
UL.L,Unilever PLC ADR,1,"[('FLV', 0.041)]"
TLV,Banca Transilvania SA,1,"[('FM', 0.033)]"
034020,Doosan Heavy Industries & Construction Co Ltd,1,"[('FNDC', 0.003)]"
9107.DE,Kawasaki Kisen Kaisha Ltd,1,"[('FNDC', 0.002)]"
011210.KS,Hyundai Wia Corp,1,"[('FNDC', 0.002)]"
LEO.KS,Leoni AG,1,"[('FNDC', 0.002)]"
001230.DE,Dongkuk Steel Mill Co Ltd,1,"[('FNDC', 0.002)]"
7936.L,ASICS Corp,1,"[('FNDC', 0.002)]"
KCO.TO,Kloeckner & Co SE,1,"[('FNDC', 0.002)]"
TOU,Tourmaline Oil Corp,1,"[('FNDC', 0.002)]"
IMI,IMI PLC,1,"[('FNDC', 0.002)]"
KIM,Kimco Realty Corp,1,"[('FNK', 0.008)]"
030200.KS,KT Corp,1,"[('FPA', 0.018)]"
032640.KS,LG Uplus Corp,1,"[('FPA', 0.018)]"
00636.HK,Kerry Logistics Network Ltd,1,"[('FPA', 0.017)]"
GMZB,Ally Financial Inc FXDFR PRF PERPETUAL USD 1000 - Ser B,1,"[('FPFD', 0.047)]"
SCHWPJ,Charles Schwab Corp 4.45% PRF PERPETUAL USD 25 - Ser J 1/40th int,1,"[('FPFD', 0.028)]"
BACPO,Bank of America Corp PRF PERPETUAL USD 25 - Ser NN,1,"[('FPFD', 0.025)]"
TW,Tradeweb Markets Inc,1,"[('FPX', 0.034)]"
NWG.L,NatWest Group PLC,1,"[('FPXE', 0.028)]"
USFD,US Foods Holding Corp,1,"[('FRTY', 0.03)]"
BANB,Bachem Holding AG,1,"[('FSZ', 0.048)]"
BKW,BKW AG,1,"[('FSZ', 0.043)]"
SUN,Sulzer AG,1,"[('FSZ', 0.043)]"
CLN,Clariant AG,1,"[('FSZ', 0.041)]"
EVK.DE,Evonik Industries AG,1,"[('FTAG', 0.027)]"
BBL.L,BHP Group PLC ADR,1,"[('FTRI', 0.1)]"
INFXX,Franklin IFT Money Market,1,"[('FTSD', 0.038)]"
BLNK,Blink Charging Co,1,"[('FTXR', 0.097)]"
PCAR,PACCAR Inc,1,"[('FTXR', 0.039)]"
CHRW,C.H. Robinson Worldwide Inc,1,"[('FTXR', 0.039)]"
HLI,Houlihan Lokey Inc Class A,1,"[('FVD', 0.005)]"
FL,Foot Locker Inc,1,"[('FXD', 0.016)]"
BWA,BorgWarner Inc,1,"[('FXD', 0.015)]"
SFM,Sprouts Farmers Market Inc,1,"[('FXG', 0.039)]"
REYN,Reynolds Consumer Products Inc Ordinary Shares,1,"[('FXG', 0.034)]"
HOLX,Hologic Inc,1,"[('FXH', 0.022)]"
COHR,Coherent Inc,1,"[('FXR', 0.013)]"
AGR,Avangrid Inc,1,"[('FXU', 0.043)]"
CF,CF Industries Holdings Inc,1,"[('FXZ', 0.041)]"
NEU,NewMarket Corp,1,"[('FXZ', 0.039)]"
WLK,Westlake Chemical Corp,1,"[('FXZ', 0.037)]"
TKR,The Timken Co,1,"[('FXZ', 0.036)]"
CNR,Cornerstone Building Brands Inc,1,"[('FYC', 0.008)]"
ARX.TO,ARC Resources Ltd,1,"[('FYLD', 0.021)]"
00639,Shougang Fushan Resources Group Ltd,1,"[('FYLD', 0.016)]"
CPG.TO,Crescent Point Energy Corp,1,"[('FYLD', 0.015)]"
BETS B,Betsson AB Class B,1,"[('FYLD', 0.014)]"
GTN,Gray Television Inc,1,"[('FYT', 0.008)]"
SUPN,Supernus Pharmaceuticals Inc,1,"[('FYT', 0.007)]"
FDP,Fresh Del Monte Produce Inc,1,"[('FYT', 0.007)]"
BLDG,Cambria Global Real Estate ETF,1,"[('GAA', 0.072)]"
SPDW,SPDR Portfolio Developed World ,1,"[('GAL', 0.158)]"
SPSM,SPDR Portfolio S&P 600 Small Ca,1,"[('GAL', 0.065)]"
SPEM,SPDR Index Shares Fund SPDR Por,1,"[('GAL', 0.05)]"
SPIP,SPDR Portfolio TIPS ETF,1,"[('GAL', 0.05)]"
SPAB,SPDR Portfolio Aggregate Bond E,1,"[('GAL', 0.05)]"
GWX,SPDR S&P International SmallCap,1,"[('GAL', 0.03)]"
263750.KS,PearlAbyss Corp,1,"[('GAMR', 0.023)]"
181710.KS,NHN Entertainment Corp,1,"[('GAMR', 0.02)]"
TM17.L,Team17 Group PLC,1,"[('GAMR', 0.019)]"
09990,Archosaur Games Inc Ordinary Shares,1,"[('GAMR', 0.019)]"
3632,GREE Inc,1,"[('GAMR', 0.019)]"
PDX,Paradox Interactive AB,1,"[('GAMR', 0.019)]"
DADA,Dada Nexus Ltd ADR,1,"[('GBGR', 0.017)]"
WCOG.IR,WisdomTree Enhanced Cmdty ETF USD,1,"[('GCC', 0.22)]"
NST.AX,Northern Star Resources Ltd,1,"[('GDX', 0.029)]"
EVN.AX,Evolution Mining Ltd,1,"[('GDXJ', 0.046)]"
TWOU,2U Inc,1,"[('GIGE', 0.027)]"
TCL.AX,Transurban Group,1,"[('GII', 0.054)]"
ATL.MI,Atlantia SpA,1,"[('GII', 0.034)]"
000568,Luzhou Laojiao Co Ltd,1,"[('GLCN', 0.029)]"
600031,Sany Heavy Industry Co Ltd,1,"[('GLCN', 0.028)]"
507685.BO,Wipro Ltd,1,"[('GLIN', 0.055)]"
500124.BO,Dr Reddy's Laboratories Ltd,1,"[('GLIN', 0.051)]"
ULTRACEMCO,UltraTech Cement Ltd,1,"[('GLIN', 0.043)]"
500087.BO,Cipla Ltd,1,"[('GLIN', 0.039)]"
LFUS,Littelfuse Inc,1,"[('GLRY', 0.026)]"
MXI,iShares Global Materials ETF,1,"[('GMOM', 0.076)]"
VB,Vanguard Small-Cap ETF,1,"[('GMOM', 0.07)]"
DBE,Invesco DB Energy Fund,1,"[('GMOM', 0.069)]"
DBB,Invesco DB Base Metals Fund,1,"[('GMOM', 0.068)]"
RXI,iShares Global Consumer Discret,1,"[('GMOM', 0.064)]"
CG.TO,Centerra Gold Inc,1,"[('GOAU', 0.042)]"
OR.TO,Osisko Gold Royalties Ltd,1,"[('GOAU', 0.042)]"
SSL.TO,Sandstorm Gold Ltd,1,"[('GOAU', 0.04)]"
MTA.TO,Metalla Royalty & Streaming Ltd,1,"[('GOAU', 0.037)]"
TXG.TO,Torex Gold Resources Inc,1,"[('GOAU', 0.037)]"
KRR.TO,Karora Resources Inc,1,"[('GOAU', 0.031)]"
CGG,China Gold International Resources Corp Ltd,1,"[('GOAU', 0.031)]"
NG,Novagold Resources Inc,1,"[('GOEX', 0.034)]"
EQX.TO,Equinox Gold Corp,1,"[('GOEX', 0.032)]"
ESS,Essex Property Trust Inc,1,"[('GQRE', 0.024)]"
HTO,Hellenic Telecommunication Organization SA,1,"[('GREK', 0.156)]"
EUROB,Eurobank Ergasias Services And Holdings SA,1,"[('GREK', 0.106)]"
OPAP,Greek Organisation of Football Prognostics SA,1,"[('GREK', 0.099)]"
ALPHA,Alpha Services and Holdings SA,1,"[('GREK', 0.072)]"
ETE,National Bank of Greece SA,1,"[('GREK', 0.046)]"
TPEIR,Piraeus Financial Holdings SA,1,"[('GREK', 0.043)]"
MYTIL,Mytilineos SA,1,"[('GREK', 0.039)]"
TITC,Titan Cement International SA Ordinary Shares,1,"[('GREK', 0.037)]"
DSVXX,Dreyfus Instl Preferred Govt MMkt Instl,1,"[('GRES', 0.048)]"
TRN.MI,Terna SpA,1,"[('GRID', 0.038)]"
MMEU21.TW,MSCI Emerging Markets Index Future Sept 21,1,"[('GSEE', 0.083)]"
2330,Taiwan Semiconductor Manufacturing Co Ltd,1,"[('GSEE', 0.066)]"
00700.KS,Tencent Holdings Ltd,1,"[('GSEE', 0.045)]"
005930,Samsung Electronics Co Ltd,1,"[('GSEE', 0.038)]"
EWM.BO,iShares MSCI Malaysia ETF,1,"[('GSEE', 0.01)]"
INFY.SA,Infosys Ltd,1,"[('GSEE', 0.009)]"
VALE3,Vale SA,1,"[('GSEE', 0.009)]"
RSP,Invesco S&P 500 Equal Weight ET,1,"[('GSEW', 0.009)]"
NVTA,Invitae Corp,1,"[('GURU', 0.016)]"
ICOL,iShares Inc iShares MSCI Colomb,1,"[('GVAL', 0.07)]"
CAP,CAP SA,1,"[('GVAL', 0.028)]"
JSW,Jastrzebska Spolka Weglowa SA,1,"[('GVAL', 0.017)]"
SIBN,Gazprom Neft PJSC,1,"[('GVAL', 0.017)]"
CIB,BanColombia SA ADR,1,"[('GXG', 0.146)]"
EC,Ecopetrol SA ADR,1,"[('GXG', 0.137)]"
CEMARGOS,Cementos Argos S.A.,1,"[('GXG', 0.04)]"
GRUPOSURA,Grupo de Inversiones Suramericana SA,1,"[('GXG', 0.035)]"
FINX,Global X FinTech ETF,1,"[('GXTG', 0.254)]"
GNOM,Global X Genomics & Biotechnolo,1,"[('GXTG', 0.163)]"
LIT,Global X Lithium & Battery Tech,1,"[('GXTG', 0.131)]"
SOCL,Global X Social Media ETF,1,"[('GXTG', 0.097)]"
POTX,Global X Cannabis ETF,1,"[('GXTG', 0.063)]"
ENLC,EnLink Midstream LLC,1,"[('GYLD', 0.01)]"
ENBL,Enable Midstream Partners LP,1,"[('GYLD', 0.009)]"
KNBE,KnowBe4 Inc Ordinary Shares - Class A,1,"[('HACK', 0.03)]"
SAIL,SailPoint Technologies Holdings Inc,1,"[('HACK', 0.024)]"
DARK.L,Darktrace PLC,1,"[('HACK', 0.024)]"
FEYE,FireEye Inc,1,"[('HACK', 0.023)]"
SUMO,Sumo Logic Inc Ordinary Shares,1,"[('HACK', 0.022)]"
TFDXX,BlackRock Liquidity FedFund Instl,1,"[('HDGE', 2.328)]"
FCGXX,FidelityÂ® Inv MM Fds Government III,1,"[('HDGE', 0.062)]"
APPF,AppFolio Inc A,1,"[('HDGE', 0.034)]"
DAN,Dana Inc,1,"[('HDGE', 0.025)]"
ROAD,Construction Partners Inc Class A,1,"[('HDGE', 0.024)]"
2702,McDonald's Holdings Co (Japan) Ltd,1,"[('HDMV', 0.015)]"
2269,Meiji Holdings Co Ltd,1,"[('HDMV', 0.012)]"
CALF,Pacer US Small Cap Cash Cows 10,1,"[('HERD', 0.21)]"
BUL,Pacer US Cash Cows Growth ETF,1,"[('HERD', 0.205)]"
COWZ,Pacer US Cash Cows 100 ETF,1,"[('HERD', 0.198)]"
ICOW,Pacer Developed Markets Interna,1,"[('HERD', 0.195)]"
GCOW,Pacer Global Cash Cows Dividend,1,"[('HERD', 0.191)]"
ZNGA,Zynga Inc Class A,1,"[('HERO', 0.05)]"
EMBRAC B,Embracer Group AB,1,"[('HERO', 0.048)]"
DSU,BlackRock Debt Strategies Fund,1,"[('HIPS', 0.037)]"
AOD,Aberdeen Total Dynamic Dividend,1,"[('HIPS', 0.036)]"
BIT,BlackRock Multi-Sector Income,1,"[('HIPS', 0.036)]"
BOE,BlackRock Enhanced Glbl Div Trust,1,"[('HIPS', 0.035)]"
SCHZ,Schwab US Aggregate Bond ETF,1,"[('HNDL', 0.115)]"
HTRB,Hartford Total Return Bond ETF,1,"[('HNDL', 0.083)]"
PFFD,Global X U.S. Preferred ETF,1,"[('HNDL', 0.066)]"
QYLD,Global X NASDAQ-100 Covered Cal,1,"[('HNDL', 0.062)]"
MLPA,Global X MLP ETF,1,"[('HNDL', 0.042)]"
INDT,Indutrade AB,1,"[('HSCZ', 0.003)]"
MGGT.L,Meggitt PLC,1,"[('HSCZ', 0.003)]"
SWX,Southwest Gas Holdings Inc,1,"[('HSMV', 0.007)]"
MSM,MSC Industrial Direct Co Inc Class A,1,"[('HSMV', 0.007)]"
VCYT,Veracyte Inc,1,"[('HTEC', 0.019)]"
UVXY,ProShares Trust Ultra VIX Short,1,"[('HTUS', 0.045)]"
AJX,Great Ajax Corp,1,"[('HYIN', 0.032)]"
PTY,PIMCO Corporate & Income Opps,1,"[('HYIN', 0.03)]"
HYT,BlackRock Corp High Yield,1,"[('HYIN', 0.03)]"
RWT,Redwood Trust Inc,1,"[('HYIN', 0.029)]"
LPLA,LPL Financial Holdings Inc,1,"[('IAI', 0.045)]"
CME,CME Group Inc Class A,1,"[('IAI', 0.043)]"
KEY,KeyCorp,1,"[('IAT', 0.033)]"
RF,Regions Financial Corp,1,"[('IAT', 0.032)]"
IBCE,iShares iBonds Mar 2023 Term Co,1,"[('IBDD', 0.044)]"
LE,Lands' End Inc,1,"[('IBUY', 0.029)]"
TDUP,ThredUp Inc Ordinary Shares - Class A,1,"[('IBUY', 0.025)]"
SFIX,Stitch Fix Inc Class A,1,"[('IBUY', 0.022)]"
BIGC,BigCommerce Holdings Inc Ordinary Shares Series 1,1,"[('IBUY', 0.022)]"
REAL,The RealReal Inc,1,"[('IBUY', 0.022)]"
WISH,ContextLogic Inc Ordinary Shares - Class A,1,"[('IBUY', 0.021)]"
PFBCOLOM,BanColombia SA Participating Preferred,1,"[('ICOL', 0.141)]"
ECOPETROL,Ecopetrol SA,1,"[('ICOL', 0.129)]"
CNE.TO,Canacol Energy Ltd,1,"[('ICOL', 0.043)]"
PXT.TO,Parex Resources Inc,1,"[('ICOL', 0.038)]"
BTI.L,British American Tobacco PLC ADR,1,"[('ICOW', 0.021)]"
SONY,Sony Group Corp ADR,1,"[('ICOW', 0.02)]"
02388,BOC Hong Kong Holdings Ltd,1,"[('IDHD', 0.014)]"
SDAZ5,S&P 500 Annual Dividend Index Dec25,1,"[('IDIV', 0.078)]"
SDAZ4,S&P 500 Annual Dividend Index Dec24,1,"[('IDIV', 0.077)]"
SDAZ3,S&P 500 Annual Dividend Index Dec23,1,"[('IDIV', 0.075)]"
SDAZ2,S&P 500 Annual Dividend Index Dec22,1,"[('IDIV', 0.073)]"
01083,Towngas China Co Ltd,1,"[('IDLB', 0.002)]"
051600.KS,KEPCO Plant Service & Engineering Co Ltd,1,"[('IDLB', 0.002)]"
4751,CyberAgent Inc,1,"[('IDLB', 0.002)]"
LATO B,Investment AB Latour Class B,1,"[('IDLB', 0.002)]"
02638.HK,HK Electric Investments and HK Electric Investments Ltd,1,"[('IDLV', 0.01)]"
COL.AX,Coles Group Ltd,1,"[('IDOG', 0.02)]"
NTGY.BC,Naturgy Energy Group SA,1,"[('IDV', 0.025)]"
00011.HK,Hang Seng Bank Ltd,1,"[('IDV', 0.021)]"
TLK,PT Telkom Indonesia (Persero) Tbk ADR,1,"[('IDX', 0.065)]"
BANPU-R,Banpu PCL DR,1,"[('IDX', 0.031)]"
UNTR,United Tractors Tbk,1,"[('IDX', 0.028)]"
NFTY,First Trust India Nifty 50 Equa,1,"[('IFV', 0.207)]"
BICK,First Trust BICK Index Fund,1,"[('IFV', 0.205)]"
FNI,First Trust Chindia ETF,1,"[('IFV', 0.198)]"
FSZ,First Trust Switzerland AlphaDE,1,"[('IFV', 0.195)]"
FGM,First Trust Germany AlphaDEX Fu,1,"[('IFV', 0.194)]"
JNPR,Juniper Networks Inc,1,"[('IGN', 0.084)]"
VTRS,Viatris Inc,1,"[('IHE', 0.04)]"
ZNU21.DE,10 Year Treasury Note Future Sept 21,1,"[('IHYF', 0.066)]"
ZBU21.TO,US Treasury Bond Future Sept 21,1,"[('IHYF', 0.011)]"
ITUB.SA,Itau Unibanco Holding SA ADR,1,"[('ILF', 0.062)]"
BBD.SA,Bank Bradesco SA ADR,1,"[('ILF', 0.05)]"
ZBH,Zimmer Biomet Holdings Inc,1,"[('IMCV', 0.008)]"
TITAN.BO,Titan Co Ltd,1,"[('INCO', 0.079)]"
500825.BO,Britannia Industries Ltd,1,"[('INCO', 0.078)]"
500096.BO,Dabur India Ltd Shs Dematerialised,1,"[('INCO', 0.075)]"
532424.BO,Godrej Consumer Products Ltd Shs Dematerialised,1,"[('INCO', 0.075)]"
NESTLEIND.,Nestle India Ltd Shs Dematerialised,1,"[('INCO', 0.07)]"
MOTHERSUMI,Motherson Sumi Systems Ltd Shs Dematerialised,1,"[('INCO', 0.067)]"
500830.BO,Colgate-Palmolive (India) Ltd,1,"[('INCO', 0.053)]"
COLD,Americold Realty Trust,1,"[('INDS', 0.108)]"
HDFCBANK.B,HDFC Bank Ltd,1,"[('INDY', 0.091)]"
TPL,Texas Pacific Land Corp,1,"[('INFL', 0.053)]"
ASX.AX,ASX Ltd,1,"[('INFL', 0.047)]"
PSK.TO,PrairieSky Royalty Ltd,1,"[('INFL', 0.046)]"
DB1.DE,Deutsche Boerse AG,1,"[('INFL', 0.043)]"
SPYD,SPDR Series Trust SPDR Portfoli,1,"[('INKM', 0.161)]"
EBND,SPDR Bloomberg Emerging Markets,1,"[('INKM', 0.101)]"
DWX,SPDR S&P International Dividend,1,"[('INKM', 0.08)]"
PSK,SPDR ICE Preferred Securities E,1,"[('INKM', 0.069)]"
REM,iShares Trust iShares Mortgage ,1,"[('INKM', 0.051)]"
SGO.PA,Compagnie de Saint-Gobain SA,1,"[('INTF', 0.019)]"
GPN,Global Payments Inc,1,"[('IPAY', 0.039)]"
MG.TO,Magna International Inc Class A,1,"[('IPKW', 0.05)]"
01821.AX,ESR Cayman Ltd,1,"[('IPOS', 0.035)]"
01876.HK,Budweiser Brewing Co APAC Ltd,1,"[('IPOS', 0.031)]"
THG.L,THG PLC Ordinary Share,1,"[('IPOS', 0.03)]"
FDJ.PA,La Francaise Des Jeux SA Ordinary Shares,1,"[('IPOS', 0.03)]"
TMV.DE,TeamViewer AG Bearer Shares,1,"[('IPOS', 0.029)]"
GAW.L,Games Workshop Group PLC,1,"[('ISCF', 0.007)]"
TMX,Terminix Global Holdings Inc,1,"[('ISCG', 0.004)]"
JHG,Janus Henderson Group PLC,1,"[('ISCV', 0.004)]"
SF,Stifel Financial Corp,1,"[('ISCV', 0.004)]"
UCBI,United Community Banks Inc,1,"[('ISMD', 0.006)]"
HOMB,Home BancShares Inc,1,"[('ISMD', 0.006)]"
ONB,Old National Bancorp,1,"[('ISMD', 0.006)]"
FFBC,First Financial Bancorp,1,"[('ISMD', 0.006)]"
MTX,Minerals Technologies Inc,1,"[('ISMD', 0.006)]"
SBSI,Southside Bancshares Inc,1,"[('ISMD', 0.005)]"
CAR.UN.TO,Canadian Apartment Properties Real Estate Investment Trust,1,"[('ISVL', 0.012)]"
IAG.TO,iA Financial Corp,1,"[('ISVL', 0.009)]"
ALA.TO,AltaGas Ltd,1,"[('ISVL', 0.008)]"
