Symbol,Name,NumAppearances,Holders
CHPT,ChargePoint Holdings Inc Ordinary Shares - Class A,4,"[('SIMS', 0.03), ('MOON', 0.025), ('SPXZ', 0.017), ('ETHO', 0.005)]"
VGK,Vanguard FTSEEuropean ETF,4,"[('EURL', 0.589), ('EUCG', 0.118), ('MCRO', 0.043), ('QAI', 0.028)]"
MAA,Mid-America Apartment Communities Inc,4,"[('NURE', 0.051), ('REZ', 0.045), ('EWRE', 0.035), ('PPTY', 0.025)]"
TRUP,Trupanion Inc,4,"[('PAWZ', 0.049), ('XSMO', 0.023), ('PSCF', 0.015), ('EWSC', 0.002)]"
AMXL.MX,America Movil SAB de CV Class L,4,"[('EWW', 0.149), ('FLMX', 0.123), ('FLLA', 0.035), ('ROAM', 0.01)]"
2609.TW,Yang Ming Marine Transport Corp,4,"[('PIE', 0.048), ('FEMS', 0.022), ('EWX', 0.009), ('VSS', 0.003)]"
PETR3.SA,Petroleo Brasileiro SA Petrobras,4,"[('EWZ', 0.048), ('FLBR', 0.042), ('FLLA', 0.028), ('PXH', 0.017)]"
SSE.L,SSE PLC,4,"[('FDD', 0.054), ('ICLN', 0.03), ('FAN', 0.023), ('IDV', 0.019)]"
DVN,Devon Energy Corp,4,"[('RYE', 0.046), ('FCG', 0.043), ('SPHB', 0.013), ('JPME', 0.004)]"
AVTRPA,Avantor Inc Ser A,4,"[('PFXF', 0.024), ('FCVT', 0.011), ('PFFD', 0.011), ('PFF', 0.009)]"
SAM,Boston Beer Co Inc Class A,4,"[('VICE', 0.059), ('FDG', 0.036), ('PSL', 0.03), ('XMMO', 0.028)]"
TOU.TO,Tourmaline Oil Corp,4,"[('FYLD', 0.019), ('ISCF', 0.011), ('ISVL', 0.011), ('FDT', 0.008)]"
IYR,iShares U.S. Real Estate ETF,4,"[('FFSG', 0.111), ('TDSC', 0.11), ('TDSD', 0.108), ('TDSE', 0.1)]"
VCIT,Vanguard Intermediate-Term Corp,4,"[('VTC', 0.288), ('QLS', 0.109), ('FFTI', 0.105), ('HNDL', 0.049)]"
MAXR,Maxar Technologies Inc,4,"[('ROKT', 0.043), ('XAR', 0.042), ('FORH', 0.034), ('FITE', 0.017)]"
KEYS,Keysight Technologies Inc,4,"[('MID', 0.043), ('FIVG', 0.031), ('TENG', 0.026), ('MIDF', 0.016)]"
BHARTIARTL,Bharti Airtel Ltd,4,"[('IXSE', 0.023), ('INDA', 0.02), ('PIN', 0.019), ('FLIN', 0.018)]"
CNHI.L,CNH Industrial NV,4,"[('FTAG', 0.039), ('FLIY', 0.035), ('VEGI', 0.032), ('TTAI', 0.015)]"
APH,Amphenol Corp Class A,4,"[('PXQ', 0.048), ('PDP', 0.023), ('FLLV', 0.015), ('VFLQ', 0.01)]"
EMR,Emerson Electric Co,4,"[('FLV', 0.029), ('PAVE', 0.029), ('LVHD', 0.026), ('SDOG', 0.02)]"
QRTEA,Qurate Retail Inc Class A,4,"[('PY', 0.027), ('FXD', 0.016), ('HLGE', 0.01), ('FNK', 0.008)]"
GHC,Graham Holdings Co,4,"[('FOVL', 0.027), ('XMVM', 0.021), ('FXD', 0.017), ('FYT', 0.007)]"
AAP,Advance Auto Parts Inc,4,"[('WBIG', 0.046), ('FTXD', 0.042), ('QDIV', 0.014), ('FSMD', 0.003)]"
6326,Kubota Corp,4,"[('FTAG', 0.042), ('VEGI', 0.039), ('MOO', 0.034), ('HAP', 0.024)]"
SJM,JM Smucker Co,4,"[('FTXG', 0.08), ('FXG', 0.043), ('MBOX', 0.024), ('ULVM', 0.011)]"
UTHR,United Therapeutics Corp,4,"[('FTXH', 0.076), ('FXH', 0.018), ('SMDY', 0.007), ('JHSC', 0.005)]"
CSX,CSX Corp,4,"[('FTXR', 0.061), ('INFR', 0.046), ('UTRN', 0.04), ('VSL', 0.039)]"
JBL,Jabil Inc,4,"[('RWK', 0.021), ('FXL', 0.016), ('SMLF', 0.008), ('JHSC', 0.005)]"
ETR,Entergy Corp,4,"[('NLR', 0.058), ('JHMU', 0.039), ('FXU', 0.033), ('IFRA', 0.008)]"
BOOT,Boot Barn Holdings Inc,4,"[('XRT', 0.011), ('FYC', 0.008), ('RETL', 0.007), ('FYX', 0.004)]"
PDBC,Invesco Optimum Yield Diversifi,4,"[('RLY', 0.252), ('RAAX', 0.21), ('GAA', 0.083), ('TRTY', 0.048)]"
HPE,Hewlett Packard Enterprise Co,4,"[('RDIV', 0.045), ('GBDV', 0.04), ('RNDV', 0.022), ('SPYD', 0.014)]"
PAAS.TO,Pan American Silver Corp,4,"[('SLVP', 0.142), ('SILJ', 0.109), ('SIL', 0.095), ('GDXJ', 0.055)]"
FR.TO,First Majestic Silver Corp,4,"[('SILJ', 0.13), ('SLVP', 0.074), ('SIL', 0.046), ('GDXJ', 0.04)]"
VEA,Vanguard FTSE Developed Markets,4,"[('RPAR', 0.297), ('GMOM', 0.064), ('OCIO', 0.048), ('QLS', 0.047)]"
CDE,Coeur Mining Inc,4,"[('SLVP', 0.044), ('GOEX', 0.034), ('SIL', 0.034), ('JGLD', 0.024)]"
8802,Mitsubishi Estate Co Ltd,4,"[('IFGL', 0.023), ('WPS', 0.023), ('HAUZ', 0.019), ('VNQI', 0.019)]"
8830,Sumitomo Realty & Development Co Ltd,4,"[('WPS', 0.018), ('IFGL', 0.017), ('HAUZ', 0.014), ('VNQI', 0.014)]"
EA,Electronic Arts Inc,4,"[('HERO', 0.062), ('JHCS', 0.041), ('TADS', 0.018), ('VFMF', 0.007)]"
TOL,Toll Brothers Inc,4,"[('ITB', 0.031), ('HOMZ', 0.016), ('SYLD', 0.015), ('SDVY', 0.011)]"
VRSN,VeriSign Inc,4,"[('LSAT', 0.035), ('HUSV', 0.022), ('USMF', 0.013), ('ONEV', 0.007)]"
ABR,Arbor Realty Trust Inc,4,"[('MORT', 0.043), ('SRET', 0.036), ('REM', 0.035), ('HYIN', 0.03)]"
MCSXX,BlackRock Liquidity MuniCash Instl,4,"[('HYMU', 0.03), ('MUB', 0.013), ('IBMN', 0.011), ('IBMM', 0.006)]"
VMW,VMware Inc,4,"[('PXQ', 0.046), ('IHAK', 0.04), ('SKYY', 0.034), ('SKYU', 0.016)]"
JAZZ,Jazz Pharmaceuticals PLC,4,"[('NIFE', 0.047), ('XPH', 0.044), ('TOKE', 0.043), ('IHE', 0.042)]"
FHB,First Hawaiian Inc,4,"[('KBWR', 0.022), ('PSCF', 0.014), ('IJS', 0.006), ('VIOV', 0.006)]"
KKR,KKR & Co Inc Ordinary Shares,4,"[('PFI', 0.032), ('PSP', 0.032), ('IMCG', 0.008), ('JOET', 0.008)]"
ILPT,Industrial Logistics Properties Trust,4,"[('INDS', 0.046), ('SRET', 0.036), ('XSHD', 0.028), ('MDIV', 0.011)]"
SRLN,SPDR Blackstone Senior Loan ETF,4,"[('INKM', 0.203), ('QED', 0.109), ('QMN', 0.08), ('QAI', 0.046)]"
FFIN,First Financial Bankshares Inc,4,"[('QABA', 0.026), ('KBWR', 0.021), ('PDP', 0.021), ('ISCG', 0.004)]"
WFG.TO,West Fraser Timber Co.Ltd,4,"[('WOOD', 0.085), ('SDG', 0.027), ('ISVL', 0.009), ('SCHC', 0.003)]"
MPWR,Monolithic Power Systems Inc,4,"[('IVDG', 0.034), ('RPG', 0.021), ('RYT', 0.014), ('PEXL', 0.011)]"
DNLI,Denali Therapeutics Inc,4,"[('IWO', 0.005), ('VTWG', 0.005), ('IWM', 0.002), ('VTWO', 0.002)]"
AMP,Ameriprise Financial Inc,4,"[('PFI', 0.047), ('LSAT', 0.035), ('PKW', 0.035), ('JOET', 0.008)]"
PTEN,Patterson-UTI Energy Inc,4,"[('PXJ', 0.056), ('XES', 0.045), ('PSCE', 0.04), ('JPSE', 0.004)]"
ALRM,Alarm.com Holdings Inc,4,"[('MFMS', 0.044), ('PSCT', 0.026), ('SIMS', 0.025), ('JSML', 0.024)]"
NLY,Annaly Capital Management Inc,4,"[('REM', 0.16), ('MORT', 0.126), ('KBWD', 0.036), ('MDIV', 0.015)]"
PBCT,People's United Financial Inc,4,"[('SPHD', 0.026), ('KNG', 0.02), ('QSY', 0.016), ('SPYD', 0.014)]"
BMI,Badger Meter Inc,4,"[('TDV', 0.028), ('SIMS', 0.026), ('KSCD', 0.022), ('SMDV', 0.012)]"
VVV,Valvoline Inc,4,"[('PAMC', 0.015), ('VRAI', 0.013), ('LSAF', 0.012), ('PSC', 0.008)]"
NEA,Nuveen AMT-Free Quality Muni Inc,4,"[('RTAI', 0.159), ('XMPT', 0.081), ('MCEF', 0.05), ('RDFI', 0.047)]"
ACB.TO,Aurora Cannabis Inc,4,"[('POTX', 0.083), ('MJJ', 0.066), ('MJO', 0.066), ('MJ', 0.063)]"
VER,VEREIT Inc,4,"[('NETL', 0.076), ('RNRG', 0.069), ('PPTY', 0.042), ('SRET', 0.038)]"
CPN,Citigroup Capital XIII Floating Rate Trust Pfd Secs Registered 2010-30.10.4,4,"[('PSK', 0.027), ('PFFD', 0.013), ('PFF', 0.011), ('VRP', 0.011)]"
MTH,Meritage Homes Corp,4,"[('QVAL', 0.023), ('PSCD', 0.022), ('XSHQ', 0.017), ('PLTL', 0.005)]"
UFS,Domtar Corp,4,"[('PSCM', 0.048), ('PYZ', 0.04), ('SYLD', 0.014), ('VUSE', 0.008)]"
RPG,Invesco S&P 500 Pure Growth ETF,4,"[('PSMG', 0.119), ('PSMB', 0.088), ('PSMM', 0.073), ('PSMC', 0.037)]"
IUS,Invesco RAFI Strategic US ETF,4,"[('PSMG', 0.111), ('PSMB', 0.086), ('PSMM', 0.076), ('PSMC', 0.046)]"
PLW,Invesco 1-30 Laddered Treasury ,4,"[('PSMC', 0.089), ('PSMM', 0.079), ('PSMB', 0.069), ('PSMG', 0.059)]"
MP,MP Materials Corp Ordinary Shares - Class A,4,"[('XME', 0.057), ('REMX', 0.048), ('SPAK', 0.018), ('SPXZ', 0.015)]"
POLY,Polymetal International PLC,4,"[('SIL', 0.121), ('RSX', 0.042), ('RING', 0.035), ('XTL', 0.032)]"
SSTK,Shutterstock Inc,4,"[('XWEB', 0.024), ('RNSC', 0.009), ('SIXL', 0.006), ('SSLY', 0.006)]"
LVMUY.PA,LVMH Moet Hennessy Louis Vuitton SE ADR,3,"[('AADR', 0.042), ('PTEU', 0.031), ('PTIN', 0.012)]"
ERJ.SA,Embraer SA ADR,3,"[('BRF', 0.036), ('AADR', 0.031), ('WWJD', 0.01)]"
NEP,NextEra Energy Partners LP,3,"[('ECLN', 0.079), ('EMLP', 0.068), ('ACES', 0.047)]"
OLED,Universal Display Corp,3,"[('ACES', 0.046), ('XMHQ', 0.026), ('JSMD', 0.019)]"
NPI.TO,Northland Power Inc,3,"[('FAN', 0.078), ('ACES', 0.046), ('RNRG', 0.036)]"
AYI,Acuity Brands Inc,3,"[('ACES', 0.045), ('FXR', 0.015), ('PSC', 0.007)]"
BOX,Box Inc A,3,"[('WFH', 0.031), ('ACTV', 0.029), ('WCLD', 0.026)]"
MBB,iShares MBS ETF,3,"[('ADFI', 0.148), ('BNDC', 0.119), ('QMN', 0.035)]"
SPIB,SPDR Portfolio Intermediate Ter,3,"[('FISR', 0.225), ('ADFI', 0.1), ('GAL', 0.061)]"
LMBS,First Trust Low Duration Opport,3,"[('LDSF', 0.4), ('ADFI', 0.098), ('FDIV', 0.062)]"
HDB.BO,HDFC Bank Ltd ADR,3,"[('FNI', 0.064), ('ADRE', 0.058), ('XCEM', 0.024)]"
IBN.BO,ICICI Bank Ltd ADR,3,"[('FNI', 0.064), ('ADRE', 0.029), ('XCEM', 0.017)]"
SNX,Synnex Corp,3,"[('XMVM', 0.019), ('RWK', 0.017), ('AFMC', 0.011)]"
AFG,American Financial Group Inc,3,"[('FOVL', 0.026), ('AFMC', 0.011), ('VUSE', 0.007)]"
HIBB,Hibbett Inc,3,"[('ROSC', 0.013), ('AFSM', 0.01), ('OMFS', 0.005)]"
NAVI,Navient Corp,3,"[('EES', 0.013), ('AFSM', 0.01), ('FYX', 0.004)]"
601166,Industrial Bank Co Ltd,3,"[('AFTY', 0.039), ('ASHR', 0.014), ('CNYA', 0.011)]"
SYK,Stryker Corp,3,"[('IHI', 0.043), ('IEHS', 0.031), ('AGNG', 0.029)]"
CCU,United Breweries Co Inc,3,"[('AGT', 0.044), ('ARGT', 0.044), ('ECH', 0.04)]"
CENCOSUD,Cencosud SA,3,"[('ECH', 0.044), ('AGT', 0.041), ('ARGT', 0.041)]"
09618,JD.com Inc Ordinary Shares - Class A,3,"[('FXI', 0.049), ('KEMQ', 0.036), ('AIA', 0.02)]"
RNG,RingCentral Inc Class A,3,"[('EDUT', 0.048), ('AIEQ', 0.022), ('IWFH', 0.022)]"
BXMX,Nuveen S&P 500 Buy-Write Income,3,"[('HIPS', 0.035), ('ALTY', 0.032), ('PCEF', 0.02)]"
WES,Western Midstream Partners LP,3,"[('AMZA', 0.124), ('AMLP', 0.099), ('FCG', 0.043)]"
PAA,Plains All American Pipeline LP,3,"[('AMZA', 0.109), ('AMLP', 0.098), ('MLPA', 0.064)]"
EXAS,Exact Sciences Corp,3,"[('NIFE', 0.056), ('ARKG', 0.05), ('BTEC', 0.028)]"
VNQ,Vanguard Real Estate ETF,3,"[('RAAX', 0.148), ('QPT', 0.033), ('ARMR', 0.03)]"
BBRI,Bank Rakyat Indonesia (Persero) Tbk Class B,3,"[('EIDO', 0.131), ('IDX', 0.079), ('ASEA', 0.038)]"
600276,Jiangsu Hengrui Pharmaceuticals Co Ltd,3,"[('KURE', 0.044), ('KMED', 0.029), ('ASHR', 0.014)]"
COG,Cabot Oil & Gas Corp,3,"[('RYE', 0.047), ('FXN', 0.04), ('ASPY', 0.03)]"
DOX,Amdocs Ltd,3,"[('ITEQ', 0.059), ('AUSF', 0.019), ('FXL', 0.016)]"
NVS,Novartis AG ADR,3,"[('PPH', 0.05), ('PTIN', 0.013), ('AVDE', 0.006)]"
SONY,Sony Group Corp ADR,3,"[('CBSE', 0.033), ('ICOW', 0.02), ('AVDE', 0.005)]"
TOT.PA,Total SE ADR,3,"[('PTEU', 0.021), ('TEQI', 0.02), ('AVDE', 0.005)]"
FOXA,Fox Corp Class A,3,"[('IEME', 0.044), ('AVDR', 0.028), ('FXD', 0.015)]"
CBRE,CBRE Group Inc Class A,3,"[('AVDR', 0.024), ('FBCV', 0.024), ('MIDF', 0.015)]"
MNG.L,M&G PLC Ordinary Shares,3,"[('FIVA', 0.013), ('AVDV', 0.007), ('IMFL', 0.006)]"
ASRNL,ASR Nederland NV,3,"[('EUSC', 0.021), ('ISCF', 0.008), ('AVDV', 0.006)]"
SMSN.KS,Samsung Electronics Co Ltd GDR,3,"[('DSTX', 0.048), ('AVEM', 0.029), ('SPDW', 0.015)]"
LYFT,Lyft Inc Class A,3,"[('AWAY', 0.044), ('XTN', 0.027), ('FBCG', 0.02)]"
MNOD,Mining and Metallurgical Company NORILSK NICKEL PJSC ADR,3,"[('RSX', 0.061), ('DEM', 0.037), ('BATT', 0.033)]"
NAB.AX,National Australia Bank Ltd,3,"[('FLAU', 0.05), ('BBAX', 0.033), ('EPP', 0.032)]"
ANZ.AX,Australia and New Zealand Banking Group Ltd,3,"[('FLAU', 0.046), ('BBAX', 0.03), ('EPP', 0.03)]"
MQG.AX,Macquarie Group Ltd,3,"[('FLAU', 0.028), ('BBAX', 0.02), ('EPP', 0.02)]"
MGNX,Macrogenics Inc,3,"[('CNCR', 0.04), ('XBI', 0.008), ('BBC', 0.007)]"
VNDA,Vanda Pharmaceuticals Inc,3,"[('BBP', 0.021), ('ROSC', 0.011), ('SIXL', 0.006)]"
BRKS,Brooks Automation Inc,3,"[('BOTZ', 0.061), ('JHSC', 0.005), ('BBSC', 0.004)]"
BLD,TopBuild Corp,3,"[('ITB', 0.031), ('DWEQ', 0.028), ('BBSC', 0.004)]"
DKNG,DraftKings Inc Ordinary Shares - Class A,3,"[('SPAK', 0.098), ('BJK', 0.07), ('BETZ', 0.041)]"
PENN,Penn National Gaming Inc,3,"[('CSD', 0.059), ('BETZ', 0.035), ('SCHA', 0.003)]"
EFX,Equifax Inc,3,"[('RGI', 0.014), ('BLES', 0.004), ('BFOR', 0.003)]"
XPEL,XPEL Inc,3,"[('DWMC', 0.016), ('DWAS', 0.015), ('BFOR', 0.003)]"
LMAT,LeMaitre Vascular Inc,3,"[('KSCD', 0.023), ('SMDV', 0.013), ('BFOR', 0.003)]"
WIT.BO,Wipro Ltd ADR,3,"[('IPKW', 0.058), ('BICK', 0.016), ('LEGR', 0.015)]"
ARCC,Ares Capital Corp,3,"[('BIZD', 0.158), ('PEX', 0.098), ('SDEF', 0.028)]"
PSEC,Prospect Capital Corp,3,"[('BIZD', 0.048), ('PEX', 0.038), ('HYIN', 0.03)]"
TSLX,Sixth Street Specialty Lending Inc,3,"[('BIZD', 0.046), ('KNGS', 0.042), ('VPC', 0.023)]"
GBDC,Golub Capital BDC Inc Class B,3,"[('BIZD', 0.045), ('PEX', 0.039), ('SDEF', 0.028)]"
NTNX,Nutanix Inc A,3,"[('WFH', 0.03), ('BKSE', 0.003), ('ISCB', 0.002)]"
OSTK,Overstock.com Inc,3,"[('BLCN', 0.018), ('FYC', 0.008), ('FYX', 0.004)]"
BRX,Brixmor Property Group Inc,3,"[('DDIV', 0.031), ('BLDG', 0.02), ('ISCV', 0.003)]"
INVP.L,Investec PLC,3,"[('FKU', 0.03), ('WWJD', 0.008), ('BLES', 0.004)]"
GMAB,Genmab A/S,3,"[('EDEN', 0.046), ('IDNA', 0.037), ('BMED', 0.031)]"
IEI,iShares 3-7 Year Treasury Bond ,3,"[('QMN', 0.038), ('BNDC', 0.028), ('CPI', 0.025)]"
TECK.B.TO,Teck Resources Ltd Class B,3,"[('BOUT', 0.062), ('COPX', 0.052), ('FYLD', 0.013)]"
SNV,Synovus Financial Corp,3,"[('BOUT', 0.06), ('KBWR', 0.032), ('ISCV', 0.004)]"
GOAU4.SA,Metalurgica Gerdau SA Participating Preferred,3,"[('BRF', 0.026), ('EWZS', 0.024), ('FBZ', 0.023)]"
ALNY,Alnylam Pharmaceuticals Inc,3,"[('GERM', 0.054), ('GNOM', 0.044), ('BTEC', 0.026)]"
BMRN,Biomarin Pharmaceutical Inc,3,"[('GNOM', 0.039), ('BTEC', 0.02), ('FXH', 0.019)]"
GH,Guardant Health Inc,3,"[('LRNZ', 0.044), ('XHS', 0.019), ('BTEC', 0.017)]"
CHKP,Check Point Software Technologies Ltd,3,"[('ITEQ', 0.069), ('EIS', 0.068), ('BUG', 0.054)]"
FEYE,FireEye Inc,3,"[('BUG', 0.048), ('HACK', 0.023), ('XITK', 0.014)]"
CYBR,CyberArk Software Ltd,3,"[('BUG', 0.045), ('ITEQ', 0.033), ('EIS', 0.026)]"
KLAC,KLA Corp,3,"[('BUL', 0.049), ('FTXL', 0.039), ('JDIV', 0.006)]"
PLTR,Palantir Technologies Inc Ordinary Shares - Class A,3,"[('IPO', 0.078), ('SFYF', 0.043), ('BUZZ', 0.03)]"
MDP,Meredith Corp,3,"[('PSCU', 0.047), ('CALF', 0.021), ('SQLV', 0.006)]"
GPI,Group 1 Automotive Inc,3,"[('CALF', 0.02), ('XSVM', 0.014), ('RWJ', 0.013)]"
CRTO.PA,Criteo SA ADR,3,"[('MRAD', 0.063), ('CBLS', 0.06), ('CBSE', 0.047)]"
CHK,Chesapeake Energy Corp Ordinary Shares - New,3,"[('CBTG', 0.088), ('PHYL', 0.009), ('VTWV', 0.003)]"
BGB,Blackstone Strategic Credit Fund,3,"[('CEFS', 0.165), ('YYY', 0.041), ('HIPS', 0.037)]"
GHY,"PGIM Global High Yield Fund, Inc.",3,"[('RDFI', 0.058), ('CEFS', 0.045), ('YYY', 0.042)]"
CEZ,CEZ a.s,3,"[('NLR', 0.045), ('GVAL', 0.031), ('CEY', 0.018)]"
01177.HK,Sino Biopharmaceutical Ltd,3,"[('CHIH', 0.043), ('CHB', 0.042), ('CHNA', 0.024)]"
01548,Genscript Biotech Corp Shs Unitary 144A/Reg S,3,"[('GNOM', 0.045), ('CHB', 0.038), ('CHNA', 0.033)]"
00386,China Petroleum & Chemical Corp Class H,3,"[('CHIE', 0.085), ('ISEM', 0.051), ('FNDE', 0.016)]"
01093,CSPC Pharmaceutical Group Ltd,3,"[('CHIH', 0.054), ('CHNA', 0.028), ('KURE', 0.028)]"
01833,Ping An Healthcare And Technology Co Ltd Ordinary Shares,3,"[('KEJI', 0.058), ('EDOC', 0.043), ('CHIH', 0.026)]"
06098,Country Garden Services Holdings Co Ltd,3,"[('CHII', 0.097), ('FPXI', 0.035), ('FLQE', 0.011)]"
02382,Sunny Optical Technology (Group) Co Ltd,3,"[('CHIK', 0.109), ('KFVG', 0.051), ('RFEM', 0.017)]"
GDS,GDS Holdings Ltd ADR,3,"[('IVES', 0.043), ('SRVR', 0.043), ('CHIK', 0.038)]"
02899,Zijin Mining Group Co Ltd Class H,3,"[('CHIM', 0.077), ('COPX', 0.05), ('FCA', 0.033)]"
BEKE,KE Holdings Inc ADR,3,"[('CHIR', 0.093), ('KWEB', 0.042), ('HDGE', 0.034)]"
00754,Hopson Development Holdings Ltd,3,"[('CHIR', 0.029), ('FPA', 0.019), ('FDT', 0.007)]"
01044,Hengan International Group Co Ltd,3,"[('CHIS', 0.033), ('EDIV', 0.026), ('RNEM', 0.017)]"
02688,ENN Energy Holdings Ltd,3,"[('CHIU', 0.096), ('OBOR', 0.021), ('NUEM', 0.016)]"
FTS.TO,Fortis Inc,3,"[('CID', 0.017), ('IDLV', 0.007), ('CIL', 0.004)]"
POW.TO,Power Corporation of Canada,3,"[('IPKW', 0.028), ('DMDV', 0.022), ('CID', 0.014)]"
00003.HK,Hong Kong and China Gas Co Ltd,3,"[('FLHK', 0.029), ('HDMV', 0.016), ('CIL', 0.004)]"
DBX,Dropbox Inc Class A,3,"[('CLOU', 0.043), ('VCLO', 0.041), ('WCLD', 0.024)]"
PCTY,Paylocity Holding Corp,3,"[('CLOU', 0.039), ('MFMS', 0.036), ('JSMD', 0.019)]"
RIV.TO,RIV Capital Inc Ordinary Shares (Sub Voting),3,"[('CNBS', 0.051), ('THCX', 0.044), ('TOKE', 0.041)]"
JKS,JinkoSolar Holding Co Ltd ADR,3,"[('CNRG', 0.034), ('ECNS', 0.016), ('PBD', 0.011)]"
NOVA,Sunnova Energy International Inc,3,"[('CNRG', 0.03), ('TAN', 0.026), ('USVM', 0.004)]"
SHLS,Shoals Technologies Group Inc Ordinary Shares - Class A,3,"[('CNRG', 0.03), ('TAN', 0.029), ('PBD', 0.009)]"
SPWR,SunPower Corp,3,"[('CNRG', 0.029), ('XSD', 0.028), ('PBD', 0.009)]"
MAXN.SI,Maxeon Solar Technologies Ltd Ordinary Shares,3,"[('CNRG', 0.029), ('PBD', 0.01), ('RYJ', 0.007)]"
FM.TO,First Quantum Minerals Ltd,3,"[('COPX', 0.051), ('SCHC', 0.005), ('VSS', 0.004)]"
KGH,KGHM Polska Miedz SA,3,"[('EPOL', 0.083), ('COPX', 0.047), ('OBOR', 0.026)]"
096770.KS,SK Innovation Co Ltd,3,"[('CRAK', 0.062), ('MFEM', 0.018), ('JPIN', 0.004)]"
5020,ENEOS Holdings Inc,3,"[('CRAK', 0.052), ('HJEN', 0.051), ('ICOW', 0.02)]"
CCL,Carnival Corp,3,"[('CRUZ', 0.064), ('TRYP', 0.052), ('SPHB', 0.013)]"
UAL,United Airlines Holdings Inc,3,"[('JETS', 0.099), ('TRYP', 0.044), ('CRUZ', 0.043)]"
TWNK,Hostess Brands Inc Class A,3,"[('TPSC', 0.005), ('CSA', 0.004), ('CSF', 0.004)]"
CRVL,CorVel Corp,3,"[('CSA', 0.004), ('CSF', 0.004), ('TPSC', 0.004)]"
WRK,WestRock Co A,3,"[('CUT', 0.045), ('WOOD', 0.041), ('FSMD', 0.003)]"
EVV,EV Limited Duration Income,3,"[('YYY', 0.041), ('PCEF', 0.023), ('CVY', 0.011)]"
JPMPK,JPMorgan Chase & Co PRF PERPETUAL USD 25 - Ser JJ 1/400 int,3,"[('FPFD', 0.031), ('PGF', 0.02), ('CVY', 0.011)]"
DSL,DoubleLine Income Solutions,3,"[('YYY', 0.044), ('PCEF', 0.02), ('CVY', 0.011)]"
SLGN,Silgan Holdings Inc,3,"[('CWS', 0.041), ('XMLV', 0.014), ('ISMD', 0.007)]"
FXD,First Trust Cons. Discret. Alph,3,"[('FV', 0.204), ('FVC', 0.204), ('DALI', 0.131)]"
FTXR,First Trust Nasdaq Transportati,3,"[('FV', 0.203), ('FVC', 0.203), ('DALI', 0.131)]"
QTEC,First Trust NASDAQ-100-Technolo,3,"[('FV', 0.197), ('FVC', 0.197), ('DALI', 0.127)]"
FXL,First Trust Technology AlphaDEX,3,"[('FV', 0.192), ('FVC', 0.192), ('DALI', 0.123)]"
RIOT,Riot Blockchain Inc,3,"[('DAPP', 0.062), ('PTF', 0.033), ('XSW', 0.006)]"
UBM21,Ultra US Treasury Bond Future June 21,3,"[('RPAR', 1.386), ('DBMF', 0.303), ('DBEH', 0.128)]"
CFG,Citizens Financial Group Inc,3,"[('FTXO', 0.039), ('DBLV', 0.031), ('EQRR', 0.029)]"
STWD,Starwood Property Trust Inc,3,"[('REM', 0.092), ('MORT', 0.077), ('DDIV', 0.051)]"
LEG,Leggett & Platt Inc,3,"[('DDIV', 0.027), ('DIVA', 0.011), ('YPS', 0.007)]"
FXPO.L,Ferrexpo PLC,3,"[('DFE', 0.029), ('DDLS', 0.017), ('DLS', 0.017)]"
YMU21,E-mini Dow $5 Future Sept 21,3,"[('DOG', 0.063), ('DDM', 0.059), ('UDOW', 0.045)]"
JTSXX,JPMorgan 100% US Tr Sec MM Inst,3,"[('DEED', 0.161), ('UCON', 0.07), ('YLDE', 0.032)]"
CTC.A.TO,Canadian Tire Corp Ltd Class A,3,"[('QINT', 0.011), ('IMFL', 0.007), ('DEEF', 0.006)]"
ZAL.DE,Zalando SE,3,"[('FGM', 0.041), ('DEEF', 0.006), ('ISZE', 0.002)]"
MEI,Methode Electronics Inc,3,"[('DEEP', 0.011), ('RNSC', 0.009), ('FYT', 0.007)]"
1301.TW,Formosa Plastics Corp,3,"[('EDIV', 0.027), ('FLTW', 0.021), ('DEM', 0.013)]"
532898.BO,Power Grid Corp Of India Ltd,3,"[('EDIV', 0.033), ('EPI', 0.019), ('DEM', 0.013)]"
SJI,South Jersey Industries Inc,3,"[('PSCU', 0.086), ('SDY', 0.022), ('DES', 0.011)]"
IVZ,Invesco Ltd,3,"[('QMOM', 0.021), ('RPV', 0.016), ('DFAT', 0.006)]"
EPR,Europris ASA,3,"[('NETL', 0.042), ('ROOF', 0.029), ('DFE', 0.015)]"
SHYG,iShares 0-5 Year High Yield Cor,3,"[('WBII', 0.224), ('DFHY', 0.101), ('SDEF', 0.029)]"
FIGXX,FidelityÂ® Inv MM Fds Government I,3,"[('LCR', 0.065), ('SMCP', 0.013), ('DFHY', 0.001)]"
2768,Sojitz Corp,3,"[('DMDV', 0.022), ('DFJ', 0.008), ('DXJS', 0.008)]"
CB,Chubb Ltd,3,"[('KBWP', 0.078), ('DFNL', 0.046), ('TEQI', 0.02)]"
NUS,Nu Skin Enterprises Inc Class A,3,"[('FXG', 0.045), ('REGL', 0.019), ('DGRS', 0.018)]"
01368,Xtep International Holdings Ltd,3,"[('ECNS', 0.019), ('FEMS', 0.014), ('DGS', 0.007)]"
DNBH,DNB ASA,3,"[('ENOR', 0.112), ('NORW', 0.112), ('DINT', 0.055)]"
FERG,Ferguson PLC,3,"[('EBLU', 0.077), ('PIO', 0.075), ('DINT', 0.052)]"
CCOI,Cogent Communications Holdings Inc,3,"[('PSCU', 0.096), ('XTL', 0.029), ('DIV', 0.023)]"
