Bigram,Name,SumWeights,Holders
"('FSLR', 'MRVL')","('First Solar Inc', 'Marvell Technology Inc')",0.055,"[('XSD', 0.055)]"
"('MRVL', 'SITM')","('Marvell Technology Inc', 'SiTime Corp Ordinary Shares')",0.055,"[('XSD', 0.055)]"
"('FSLR', 'SYNA')","('First Solar Inc', 'Synaptics Inc')",0.055,"[('XSD', 0.055)]"
"('FSLR', 'SWKS')","('First Solar Inc', 'Skyworks Solutions Inc')",0.055,"[('XSD', 0.055)]"
"('FSLR', 'NVDA')","('First Solar Inc', 'NVIDIA Corp')",0.055,"[('XSD', 0.055)]"
"('FSLR', 'SITM')","('First Solar Inc', 'SiTime Corp Ordinary Shares')",0.055,"[('XSD', 0.055)]"
"('SITM', 'SWKS')","('SiTime Corp Ordinary Shares', 'Skyworks Solutions Inc')",0.055,"[('XSD', 0.055)]"
"('NVDA', 'SITM')","('NVIDIA Corp', 'SiTime Corp Ordinary Shares')",0.055,"[('XSD', 0.055)]"
"('CARG', 'STMP')","('CarGurus Inc Class A', 'Stamps.com Inc')",0.055,"[('XWEB', 0.055)]"
"('CHWY', 'STMP')","('Chewy Inc', 'Stamps.com Inc')",0.055,"[('XWEB', 0.055)]"
"('SNAP', 'STMP')","('Snap Inc Class A', 'Stamps.com Inc')",0.055,"[('XWEB', 0.055)]"
"('JTSXX', 'WMB')","('JPMorgan 100% US Tr Sec MM Inst', 'Williams Companies Inc')",0.055,"[('YLDE', 0.055)]"
"('BLK', 'CMCSA')","('BlackRock Inc', 'Comcast Corp Class A')",0.055,"[('YLDE', 0.055)]"
"('PPG', 'UPS')","('PPG Industries Inc', 'United Parcel Service Inc Class B')",0.055,"[('YLDE', 0.055)]"
"('JEF', 'SC')","('Jefferies Financial Group Inc', 'Santander Consumer USA Holdings Inc')",0.05499999999999999,"[('FXO', 0.037), ('FNK', 0.018)]"
"('GGG', 'XPO')","('Graco Inc', 'XPO Logistics Inc')",0.05499999999999999,"[('IJH', 0.012), ('IVOO', 0.012), ('SPMD', 0.012), ('XJH', 0.012), ('PTMC', 0.007)]"
"('GGG', 'MOH')","('Graco Inc', 'Molina Healthcare Inc')",0.05499999999999999,"[('XJH', 0.013), ('IJH', 0.012), ('IVOO', 0.012), ('SPMD', 0.012), ('PTMC', 0.006)]"
"('EWBC', 'STLD')","('East West Bancorp Inc', 'Steel Dynamics Inc')",0.05499999999999999,"[('MDYV', 0.019), ('IJJ', 0.018), ('IVOV', 0.018)]"
"('ENSG', 'IIPR')","('Ensign Group Inc', 'Innovative Industrial Properties Inc Registered Shs')",0.05499999999999999,"[('IJT', 0.019), ('SLYG', 0.018), ('VIOG', 0.018)]"
"('NUE', 'TGT')","('Nucor Corp', 'Target Corp')",0.05499999999999999,"[('NOBL', 0.037), ('ULVM', 0.018)]"
"('INFY.BO', 'WIT.BO')","('Infosys Ltd', 'Wipro Ltd ADR')",0.054000000000000006,"[('BICK', 0.033), ('ROAM', 0.021)]"
"('NIO', 'VALE3.SA')","('NIO Inc ADR', 'Vale SA')",0.054000000000000006,"[('BKF', 0.033), ('SCHE', 0.021)]"
"('ICE', 'MCO')","('Intercontinental Exchange Inc', ""Moody's Corporation"")",0.054000000000000006,"[('RYF', 0.033), ('DEF', 0.021)]"
"('ICE', 'SPGI')","('Intercontinental Exchange Inc', 'S&P Global Inc')",0.054000000000000006,"[('RYF', 0.033), ('DEF', 0.021)]"
"('GME', 'REZI')","('GameStop Corp Class A', 'Resideo Technologies Inc')",0.054000000000000006,"[('SLYV', 0.019), ('VIOV', 0.019), ('IJS', 0.016)]"
"('GME', 'PDCE')","('GameStop Corp Class A', 'PDC Energy Inc')",0.054000000000000006,"[('SLYV', 0.019), ('VIOV', 0.019), ('IJS', 0.016)]"
"('ATR', 'LSI')","('AptarGroup Inc', 'Life Storage Inc')",0.054000000000000006,"[('XMLV', 0.029), ('SMMV', 0.025)]"
"('AAPL', 'INFY.BO')","('Apple Inc', 'Infosys Ltd')",0.054,"[('ACWF', 0.027), ('NXTG', 0.027)]"
"('LLY', 'WM')","('Eli Lilly and Co', 'Waste Management Inc')",0.054,"[('USMV', 0.031), ('ACWV', 0.023)]"
"('ARW', 'UGI')","('Arrow Electronics Inc', 'UGI Corp')",0.054,"[('AFMC', 0.024), ('EZM', 0.015), ('IJJ', 0.015)]"
"('AN', 'MAN')","('AutoNation Inc', 'ManpowerGroup Inc')",0.054,"[('RWK', 0.031), ('AFMC', 0.023)]"
"('300059', '601888')","('East Money Information Co Ltd', 'China Tourism Group Duty Free Corp Ltd Class A')",0.054,"[('AFTY', 0.054)]"
"('CVNA', 'DXCM')","('Carvana Co Class A', 'DexCom Inc')",0.054,"[('AIEQ', 0.054)]"
"('CSGP', 'SQ')","('CoStar Group Inc', 'Square Inc A')",0.054,"[('AIEQ', 0.054)]"
"('300760', '601318')","('Shenzhen Mindray Bio-Medical Electronics Co Ltd', 'Ping An Insurance (Group) Co. of China Ltd')",0.054,"[('ASHX', 0.028), ('KBA', 0.026)]"
"('COG', 'REGN')","('Cabot Oil & Gas Corp', 'Regeneron Pharmaceuticals Inc')",0.054,"[('ASPY', 0.054)]"
"('COG', 'NEM')","('Cabot Oil & Gas Corp', 'Newmont Corp')",0.054,"[('ASPY', 0.054)]"
"('CLDX', 'NTLA')","('Celldex Therapeutics Inc', 'Intellia Therapeutics Inc')",0.054,"[('DWAS', 0.038), ('BBC', 0.016)]"
"('AMRS', 'TXG')","('Amyris Inc', '10x Genomics Inc Ordinary Shares - Class A')",0.054,"[('BFTR', 0.054)]"
"('ALNY', 'GMAB')","('Alnylam Pharmaceuticals Inc', 'Genmab A/S')",0.054,"[('BMED', 0.054)]"
"('NVDA', 'ZM')","('NVIDIA Corp', 'Zoom Video Communications Inc')",0.054,"[('BOSS', 0.025), ('CHGX', 0.023), ('USLB', 0.006)]"
"('AZUL.SA', 'BRML3.SA')","('Azul SA ADR', 'BR Malls Participacoes SA')",0.054,"[('BRF', 0.054)]"
"('AZUL.SA', 'GOL.SA')","('Azul SA ADR', 'Gol Intelligent Airlines Inc ADR')",0.054,"[('BRF', 0.054)]"
"('NSC', 'UNH')","('Norfolk Southern Corp', 'UnitedHealth Group Inc')",0.054,"[('CCOR', 0.054)]"
"('ACN', 'NSC')","('Accenture PLC Class A', 'Norfolk Southern Corp')",0.054,"[('CCOR', 0.054)]"
"('JNJ', 'NSC')","('Johnson & Johnson', 'Norfolk Southern Corp')",0.054,"[('CCOR', 0.054)]"
"('00853', '01548')","('MicroPort Scientific Corp', 'Genscript Biotech Corp Class H')",0.054,"[('CHIH', 0.054)]"
"('01347', 'GDS')","('Hua Hong Semiconductor Ltd Unitary 144A/Reg S', 'GDS Holdings Ltd ADR')",0.054,"[('CHIK', 0.054)]"
"('DIBS', 'NEGG')","('1stdibs.com Inc Ordinary Shares', 'Newegg Commerce Inc Ordinary Shares')",0.054,"[('CLIX', 0.054)]"
"('BACPL', 'DHRPA')","('Bank of America Corp 7 1/4 % Non-Cum Perp Conv Pfd Shs Series -L-', 'Danaher Corp PRF CONVERT 15/04/2022 USD - Ser A')",0.054,"[('PFF', 0.028), ('CWB', 0.026)]"
"('CPRT', 'RMD')","('Copart Inc', 'ResMed Inc')",0.054,"[('CZA', 0.038), ('MAGA', 0.016)]"
"('ARES', 'LEG')","('Ares Management Corp Class A', 'Leggett & Platt Inc')",0.054,"[('DDIV', 0.054)]"
"('1301.TW', '2317.TW')","('Formosa Plastics Corp', 'Hon Hai Precision Industry Co Ltd')",0.054,"[('DEM', 0.054)]"
"('2317.TW', '532898.BO')","('Hon Hai Precision Industry Co Ltd', 'Power Grid Corp Of India Ltd')",0.054,"[('DEM', 0.054)]"
"('C', 'PM')","('Citigroup Inc', 'Philip Morris International Inc')",0.054,"[('DEW', 0.054)]"
"('DXC', 'UNM')","('DXC Technology Co', 'Unum Group')",0.054,"[('DVLU', 0.039), ('YPS', 0.015)]"
"('00303.HK', 'MFG.AX')","('VTech Holdings Ltd', 'Magellan Financial Group Ltd')",0.054,"[('DVYA', 0.054)]"
"('00006.HK', 'JBH.AX')","('Power Assets Holdings Ltd', 'JB Hi Fi Ltd')",0.054,"[('DVYA', 0.054)]"
"('00006.HK', 'MIN.AX')","('Power Assets Holdings Ltd', 'Mineral Resources Ltd')",0.054,"[('DVYA', 0.054)]"
"('2914', '8001')","('Japan Tobacco Inc', 'ITOCHU Corp')",0.054,"[('DXJ', 0.054)]"
"('00336', '00354')","('Huabao International Holdings Ltd', 'Chinasoft International Ltd')",0.054,"[('ECNS', 0.054)]"
"('02338', '2603.TW')","('Weichai Power Co Ltd Class H', 'Evergreen Marine Corp (Taiwan) Ltd')",0.054,"[('ECOW', 0.054)]"
"('2603.TW', 'JBSS3.SA')","('Evergreen Marine Corp (Taiwan) Ltd', 'JBS SA')",0.054,"[('ECOW', 0.054)]"
"('01958', '2603.TW')","('BAIC Motor Corp Ltd H', 'Evergreen Marine Corp (Taiwan) Ltd')",0.054,"[('ECOW', 0.054)]"
"('2603.TW', 'PBR.A.SA')","('Evergreen Marine Corp (Taiwan) Ltd', 'Petroleo Brasileiro SA Petrobras ADR')",0.054,"[('ECOW', 0.054)]"
"('2603.TW', 'VALE.SA')","('Evergreen Marine Corp (Taiwan) Ltd', 'Vale SA ADR')",0.054,"[('ECOW', 0.054)]"
"('2603.TW', 'LKOD')","('Evergreen Marine Corp (Taiwan) Ltd', 'PJSC Lukoil ADR')",0.054,"[('ECOW', 0.054)]"
"('1301.TW', '2382.TW')","('Formosa Plastics Corp', 'Quanta Computer Inc')",0.054,"[('EDIV', 0.054)]"
"('02269', '2454.TW')","('WuXi Biologics (Cayman) Inc', 'MediaTek Inc')",0.054,"[('EEMO', 0.054)]"
"('000270.KS', '02331')","('Kia Corp', 'Li Ning Co Ltd')",0.054,"[('EMGF', 0.054)]"
"('00939', '2303.TW')","('China Construction Bank Corp Class H', 'United Microelectronics Corp')",0.054,"[('EMGF', 0.054)]"
"('D05.SI', 'WBC.AX')","('DBS Group Holdings Ltd', 'Westpac Banking Corp')",0.054,"[('EPP', 0.054)]"
"('OXY', 'SLB')","('Occidental Petroleum Corp', 'Schlumberger Ltd')",0.054,"[('EQRR', 0.054)]"
"('SLB', 'STT')","('Schlumberger Ltd', 'State Street Corporation')",0.054,"[('EQRR', 0.054)]"
"('OXY', 'STT')","('Occidental Petroleum Corp', 'State Street Corporation')",0.054,"[('EQRR', 0.054)]"
"('DOCU', 'MRNA')","('DocuSign Inc', 'Moderna Inc')",0.054,"[('MXDU', 0.033), ('VXF', 0.016), ('EUSA', 0.005)]"
"('BOSS.DE', 'DLG.L')","('Hugo Boss AG', 'Dialog Semiconductor PLC')",0.054,"[('EWGS', 0.054)]"
"('DLG.L', 'PSM.DE')","('Dialog Semiconductor PLC', 'ProSiebenSat 1 Media SE')",0.054,"[('EWGS', 0.054)]"
"('RHM.DE', 'TEG.DE')","('Rheinmetall AG', 'TAG Immobilien AG')",0.054,"[('EWGS', 0.054)]"
"('BFSA.BC', 'EVT.DE')","('Befesa SA Bearer Shares', 'Evotec SE')",0.054,"[('EWGS', 0.054)]"
"('4502', '9984')","('Takeda Pharmaceutical Co Ltd', 'SoftBank Group Corp')",0.054,"[('EWJV', 0.054)]"
"('MGLU3.SA', 'NTCO3.SA')","('Magazine Luiza SA', 'Natura &Co Holding SA Ordinary Shares')",0.054,"[('EWZ', 0.054)]"
"('NTCO3.SA', 'WEGE3.SA')","('Natura &Co Holding SA Ordinary Shares', 'Weg SA')",0.054,"[('EWZ', 0.054)]"
"('GOAU4.SA', 'PRIO3.SA')","('Metalurgica Gerdau SA Participating Preferred', 'Petro Rio SA')",0.054,"[('EWZS', 0.054)]"
"('ENEV3.SA', 'SULA11.SA')","('Eneva SA', ""Sul America SA Ctf de Deposito de Acoes Cons of 1 Sh ' 2 Pfd Shs"")",0.054,"[('EWZS', 0.054)]"
"('ENEV3.SA', 'YDUQ3.SA')","('Eneva SA', 'YDUQS Participacoes SA')",0.054,"[('EWZS', 0.054)]"
"('LWSA3.SA', 'SULA11.SA')","('Locaweb Servicos de Internet SA Ordinary Shares', ""Sul America SA Ctf de Deposito de Acoes Cons of 1 Sh ' 2 Pfd Shs"")",0.054,"[('EWZS', 0.054)]"
"('LWSA3.SA', 'YDUQ3.SA')","('Locaweb Servicos de Internet SA Ordinary Shares', 'YDUQS Participacoes SA')",0.054,"[('EWZS', 0.054)]"
"('PRIO3.SA', 'YDUQ3.SA')","('Petro Rio SA', 'YDUQS Participacoes SA')",0.054,"[('EWZS', 0.054)]"
"('FCX', 'LPX')","('Freeport-McMoRan Inc', 'Louisiana-Pacific Corp')",0.054,"[('FCPI', 0.054)]"
"('LPX', 'OLN')","('Louisiana-Pacific Corp', 'Olin Corp')",0.054,"[('FCPI', 0.054)]"
"('CDNS', 'SE.SI')","('Cadence Design Systems Inc', 'Sea Ltd ADR')",0.054,"[('FEVR', 0.054)]"
"('SE.SI', 'SEDG')","('Sea Ltd ADR', 'SolarEdge Technologies Inc')",0.054,"[('FEVR', 0.054)]"
"('JHX', 'SE.SI')","('James Hardie Industries PLC ADR', 'Sea Ltd ADR')",0.054,"[('FEVR', 0.054)]"
"('PWR', 'SE.SI')","('Quanta Services Inc', 'Sea Ltd ADR')",0.054,"[('FEVR', 0.054)]"
"('CRWD', 'SE.SI')","('CrowdStrike Holdings Inc Class A', 'Sea Ltd ADR')",0.054,"[('FEVR', 0.054)]"
"('005930.KS', 'RDSB.L')","('Samsung Electronics Co Ltd', 'Royal Dutch Shell PLC B')",0.054,"[('FNDF', 0.031), ('PXF', 0.023)]"
"('FAF', 'SC')","('First American Financial Corp', 'Santander Consumer USA Holdings Inc')",0.054,"[('FXO', 0.037), ('FNK', 0.017)]"
"('ORI', 'UGI')","('Old Republic International Corp', 'UGI Corp')",0.054,"[('REGL', 0.038), ('FNK', 0.016)]"
"('AVTR', 'CVNA')","('Avantor Inc', 'Carvana Co Class A')",0.054,"[('FPX', 0.054)]"
"('BNTX.DE', 'NXPI')","('BioNTech SE ADR', 'NXP Semiconductors NV')",0.054,"[('FPXE', 0.054)]"
"('BNTX.DE', 'LSPD.TO')","('BioNTech SE ADR', 'Lightspeed Commerce Inc Ordinary Shares (Sub Voting)')",0.054,"[('FPXI', 0.054)]"
"('FB', 'VIV.PA')","('Facebook Inc A', 'Vivendi SE')",0.054,"[('GENY', 0.054)]"
"('ADYEN', 'VIV.PA')","('Adyen NV', 'Vivendi SE')",0.054,"[('GENY', 0.054)]"
"('SE.SI', 'TWOU')","('Sea Ltd ADR', '2U Inc')",0.054,"[('GIGE', 0.054)]"
"('TTGT', 'TX.MX')","('TechTarget Inc', 'Ternium SA ADR')",0.054,"[('GLRY', 0.054)]"
"('LFUS', 'TTGT')","('Littelfuse Inc', 'TechTarget Inc')",0.054,"[('GLRY', 0.054)]"
"('TTGT', 'WFG.TO')","('TechTarget Inc', 'West Fraser Timber Co.Ltd')",0.054,"[('GLRY', 0.054)]"
"('RCII', 'TTGT')","('Rent-A-Center Inc', 'TechTarget Inc')",0.054,"[('GLRY', 0.054)]"
"('LFUS', 'STAA')","('Littelfuse Inc', 'Staar Surgical Co')",0.054,"[('GLRY', 0.054)]"
"('BP..L', 'UPM')","('BP PLC', 'UPM-Kymmene Oyj')",0.054,"[('GNR', 0.054)]"
"('AMT', 'GMG.AX')","('American Tower Corp', 'Goodman Group')",0.054,"[('GQRE', 0.054)]"
"('005930', '03690')","('Samsung Electronics Co Ltd', 'Meituan')",0.054,"[('GSEE', 0.054)]"
"('DARK.L', 'KNBE')","('Darktrace PLC', 'KnowBe4 Inc Ordinary Shares - Class A')",0.054,"[('HACK', 0.054)]"
"('KNBE', 'PANW')","('KnowBe4 Inc Ordinary Shares - Class A', 'Palo Alto Networks Inc')",0.054,"[('HACK', 0.054)]"
"('CSCO', 'DARK.L')","('Cisco Systems Inc', 'Darktrace PLC')",0.054,"[('HACK', 0.054)]"
"('LE', 'TDUP')","(""Lands' End Inc"", 'ThredUp Inc Ordinary Shares - Class A')",0.054,"[('IBUY', 0.054)]"
"('FMG.AX', 'SCMN')","('Fortescue Metals Group Ltd', 'Swisscom AG')",0.054,"[('IDV', 0.054)]"
"('FMG.AX', 'NTGY.BC')","('Fortescue Metals Group Ltd', 'Naturgy Energy Group SA')",0.054,"[('IDV', 0.054)]"
"('GS', 'TFC')","('Goldman Sachs Group Inc', 'Truist Financial Corp')",0.054,"[('IEFN', 0.054)]"
"('CNQ.TO', 'FCX')","('Canadian Natural Resources Ltd', 'Freeport-McMoRan Inc')",0.054,"[('IGE', 0.054)]"
"('ADSK', 'ATVI')","('Autodesk Inc', 'Activision Blizzard Inc')",0.054,"[('IGV', 0.054)]"
"('CBA.AX', 'MC.PA')","('Commonwealth Bank of Australia', 'LVMH Moet Hennessy Louis Vuitton SE')",0.054,"[('IMTM', 0.054)]"
"('00388.HK', 'ROG')","('Hong Kong Exchanges and Clearing Ltd', 'Roche Holding AG')",0.054,"[('IQLT', 0.054)]"
"('TECH', 'TREX')","('Bio-Techne Corp', 'Trex Co Inc')",0.054,"[('IVOG', 0.027), ('MDYG', 0.027)]"
"('TECH', 'WSM')","('Bio-Techne Corp', 'Williams-Sonoma Inc')",0.054,"[('IVOG', 0.027), ('MDYG', 0.027)]"
"('SE.SI', 'SMAR')","('Sea Ltd ADR', 'Smartsheet Inc Class A')",0.054,"[('IWFH', 0.054)]"
"('DOCU', 'SE.SI')","('DocuSign Inc', 'Sea Ltd ADR')",0.054,"[('IWFH', 0.054)]"
"('03968', '09988')","('China Merchants Bank Co Ltd Class H', 'Alibaba Group Holding Ltd Ordinary Shares')",0.054,"[('JEMA', 0.054)]"
"('00700', 'SBER')","('Tencent Holdings Ltd', 'Sberbank of Russia PJSC ADR')",0.054,"[('JEMA', 0.054)]"
"('PRU.AX', 'RGLD')","('Perseus Mining Ltd', 'Royal Gold Inc')",0.054,"[('JGLD', 0.054)]"
"('AR.MX', 'WDO.TO')","('Argonaut Gold Inc', 'Wesdome Gold Mines Ltd')",0.054,"[('JGLD', 0.054)]"
"('CHE', 'PPD')","('Chemed Corp', 'PPD Inc Ordinary Shares')",0.054,"[('JSMD', 0.054)]"
"('ALRM', 'UI')","('Alarm.com Holdings Inc', 'Ubiquiti Inc')",0.054,"[('JSML', 0.054)]"
"('EBS', 'UI')","('Erste Group Bank AG.', 'Ubiquiti Inc')",0.054,"[('JSML', 0.054)]"
"('SAGE', 'UI')","('Sage Therapeutics Inc', 'Ubiquiti Inc')",0.054,"[('JSML', 0.054)]"
"('PGNY', 'TTEC')","('Progyny Inc', 'TTEC Holdings Inc')",0.054,"[('JSML', 0.054)]"
"('EBS', 'SWI')","('Erste Group Bank AG.', 'SolarWinds Corp Ordinary Shares')",0.054,"[('JSML', 0.054)]"
"('PNFP', 'SNV')","('Pinnacle Financial Partners Inc', 'Synovus Financial Corp')",0.054,"[('KBWR', 0.054)]"
"('300750', 'BILI')","('Contemporary Amperex Technology Co Ltd Class A', 'Bilibili Inc ADR')",0.054,"[('KEJI', 0.054)]"
"('600276', 'DIVISLAB.B')","('Jiangsu Hengrui Pharmaceuticals Co Ltd', ""Divi's Laboratories Ltd"")",0.054,"[('KMED', 0.054)]"
"('02269', '091990.KS')","('WuXi Biologics (Cayman) Inc', 'Celltrion Healthcare Co Ltd')",0.054,"[('KMED', 0.054)]"
"('CSCO', 'SPGI')","('Cisco Systems Inc', 'S&P Global Inc')",0.054,"[('LVOL', 0.054)]"
"('CRMT', 'GDP')","(""America's Car-Mart Inc"", 'Goodrich Petroleum Corp')",0.054,"[('MGMT', 0.054)]"
"('COLL', 'GDP')","('Collegium Pharmaceutical Inc', 'Goodrich Petroleum Corp')",0.054,"[('MGMT', 0.054)]"
"('AZZ', 'GDP')","('AZZ Inc', 'Goodrich Petroleum Corp')",0.054,"[('MGMT', 0.054)]"
"('GWRE', 'NOW')","('Guidewire Software Inc', 'ServiceNow Inc')",0.054,"[('MOAT', 0.054)]"
"('LNG', 'NOW')","('Cheniere Energy Inc', 'ServiceNow Inc')",0.054,"[('MOAT', 0.054)]"
"('NOW', 'TYL')","('ServiceNow Inc', 'Tyler Technologies Inc')",0.054,"[('MOAT', 0.054)]"
"('VNE', 'XLNX')","('Veoneer Inc Ordinary Shares', 'Xilinx Inc')",0.054,"[('MRGR', 0.054)]"
"('APT', 'VNE')","('Afterpay Ltd', 'Veoneer Inc Ordinary Shares')",0.054,"[('MRGR', 0.054)]"
"('APT', 'XLNX')","('Afterpay Ltd', 'Xilinx Inc')",0.054,"[('MRGR', 0.054)]"
"('GNOG', 'XLNX')","('Golden Nugget Online Gaming Inc Ordinary Shares - Class A', 'Xilinx Inc')",0.054,"[('MRGR', 0.054)]"
"('INFO.L', 'XLNX')","('IHS Markit Ltd', 'Xilinx Inc')",0.054,"[('MRGR', 0.054)]"
"('AI.PA', 'APD')","('Air Liquide SA', 'Air Products & Chemicals Inc')",0.054,"[('MXI', 0.054)]"
"('4063', 'AI.PA')","('Shin-Etsu Chemical Co Ltd', 'Air Liquide SA')",0.054,"[('MXI', 0.054)]"
"('CP.TO', 'IBE.BC')","('Canadian Pacific Railway Ltd', 'Iberdrola SA')",0.054,"[('NFRA', 0.054)]"
"('CP.TO', 'ENEL.MI')","('Canadian Pacific Railway Ltd', 'Enel SpA')",0.054,"[('NFRA', 0.054)]"
"('INFY.BO', 'PIN')","('Infosys Ltd', 'Invesco India ETF')",0.054,"[('PBEE', 0.054)]"
"('PIN', 'RIGD.BO')","('Invesco India ETF', 'Reliance Industries Ltd ADR')",0.054,"[('PBEE', 0.054)]"
"('NVDA', 'ODFL')","('NVIDIA Corp', 'Old Dominion Freight Line Inc Ordinary Shares')",0.054,"[('PDP', 0.054)]"
"('OGE', 'PPL')","('OGE Energy Corp', 'PPL Corp')",0.054,"[('PEY', 0.054)]"
"('EIX', 'PPL')","('Edison International', 'PPL Corp')",0.054,"[('PEY', 0.054)]"
"('NWBI', 'XOM')","('Northwest Bancshares Inc', 'Exxon Mobil Corp')",0.054,"[('PEY', 0.054)]"
"('UVV', 'XOM')","('Universal Corp', 'Exxon Mobil Corp')",0.054,"[('PEY', 0.054)]"
"('PNCPP', 'WFCPX')","('PNC Financial Services Group Inc Perpetual Preferred Share class-P', 'Wells Fargo & Co Non-Cum Perp Pfd Shs -A- Series -X-')",0.054,"[('PFLD', 0.054)]"
"('ASML', 'BYD.TO')","('ASML Holding NV ADR', 'Boyd Group Services Inc Ordinary Shares')",0.054,"[('PIZ', 0.054)]"
"('BESI', 'BYD.TO')","('BE Semiconductor Industries NV', 'Boyd Group Services Inc Ordinary Shares')",0.054,"[('PIZ', 0.054)]"
"('ASM', 'SPX.L')","('ASM International NV', 'Spirax-Sarco Engineering PLC')",0.054,"[('PIZ', 0.054)]"
"('KNIN', 'SPX.L')","('Kuehne + Nagel International AG', 'Spirax-Sarco Engineering PLC')",0.054,"[('PIZ', 0.054)]"
"('CSU.TO', 'SPX.L')","('Constellation Software Inc', 'Spirax-Sarco Engineering PLC')",0.054,"[('PIZ', 0.054)]"
"('DEA', 'EQR')","('Easterly Government Properties Inc', 'Equity Residential')",0.054,"[('PPTY', 0.054)]"
"('MTH', 'RCII')","('Meritage Homes Corp', 'Rent-A-Center Inc')",0.054,"[('PSCD', 0.054)]"
"('CNMD', 'PBH')","('Conmed Corp', 'Prestige Consumer Healthcare Inc')",0.054,"[('PSCH', 0.054)]"
"('EXPO', 'HI')","('Exponent Inc', 'Hillenbrand Inc')",0.054,"[('PSCI', 0.054)]"
"('EXPO', 'UNF')","('Exponent Inc', 'UniFirst Corp')",0.054,"[('PSCI', 0.054)]"
"('AIT', 'EXPO')","('Applied Industrial Technologies Inc', 'Exponent Inc')",0.054,"[('PSCI', 0.054)]"
"('ALRM', 'LPSN')","('Alarm.com Holdings Inc', 'LivePerson Inc')",0.054,"[('PSCT', 0.054)]"
"('PRFT', 'ROG')","('Perficient Inc', 'Roche Holding AG')",0.054,"[('PSCT', 0.054)]"
"('ALRM', 'EXLS')","('Alarm.com Holdings Inc', 'ExlService Holdings Inc')",0.054,"[('PSCT', 0.054)]"
"('ALRM', 'DIOD')","('Alarm.com Holdings Inc', 'Diodes Inc')",0.054,"[('PSCT', 0.054)]"
"('BOKF', 'CBSH')","('BOK Financial Corp', 'Commerce Bancshares Inc')",0.054,"[('QABA', 0.054)]"
"('BWX', 'VGK')","('SPDR Bloomberg International Tr', 'Vanguard FTSEEuropean ETF')",0.054,"[('QAI', 0.054)]"
"('RGEN', 'STAA')","('Repligen Corp', 'Staar Surgical Co')",0.054,"[('RFG', 0.054)]"
"('HPE', 'STX.SI')","('Hewlett Packard Enterprise Co', 'Seagate Technology Holdings PLC')",0.054,"[('RNDV', 0.054)]"
"('2356.TW', 'TCS.BO')","('Inventec Corp', 'Tata Consultancy Services Ltd')",0.054,"[('RNEM', 0.054)]"
"('2324.TW', '2356.TW')","('Compal Electronics Inc', 'Inventec Corp')",0.054,"[('RNEM', 0.054)]"
"('02333', '2615.TW')","('Great Wall Motor Co Ltd Class H', 'Wan Hai Lines Ltd')",0.054,"[('ROAM', 0.03), ('RODE', 0.024)]"
"('APPN', 'BB.TO')","('Appian Corp A', 'BlackBerry Ltd')",0.054,"[('ROBT', 0.054)]"
"('LXP', 'MAC')","('Lexington Realty Trust', 'Macerich Co')",0.054,"[('ROOF', 0.054)]"
"('BNL', 'NSA')","('Broadstone Net Lease Inc Ordinary Shares', 'National Storage Affiliates Trust')",0.054,"[('ROOF', 0.054)]"
"('APLE', 'NSA')","('Apple Hospitality REIT Inc', 'National Storage Affiliates Trust')",0.054,"[('ROOF', 0.054)]"
"('CIM', 'MAC')","('Chimera Investment Corp', 'Macerich Co')",0.054,"[('ROOF', 0.054)]"
"('AMZN', 'MCK')","('Amazon.com Inc', 'McKesson Corp')",0.054,"[('RWL', 0.054)]"
"('MC.PA', 'SBUX')","('LVMH Moet Hennessy Louis Vuitton SE', 'Starbucks Corp')",0.054,"[('RXI', 0.054)]"
"('ALKS', 'LEGN')","('Alkermes PLC', 'Legend Biotech Corp ADR')",0.054,"[('SBIO', 0.054)]"
"('SWTX', 'TGTX')","('SpringWorks Therapeutics Inc Ordinary Shares', 'TG Therapeutics Inc')",0.054,"[('SBIO', 0.054)]"
"('ARNA', 'TGTX')","('Arena Pharmaceuticals Inc', 'TG Therapeutics Inc')",0.054,"[('SBIO', 0.054)]"
"('LEGN', 'SWTX')","('Legend Biotech Corp ADR', 'SpringWorks Therapeutics Inc Ordinary Shares')",0.054,"[('SBIO', 0.054)]"
"('IOVA', 'LEGN')","('Iovance Biotherapeutics Inc', 'Legend Biotech Corp ADR')",0.054,"[('SBIO', 0.054)]"
"('REZI', 'XYL')","('Resideo Technologies Inc', 'Xylem Inc')",0.054,"[('SIMS', 0.054)]"
"('BMI', 'REZI')","('Badger Meter Inc', 'Resideo Technologies Inc')",0.054,"[('SIMS', 0.054)]"
"('QRVO', 'XYL')","('Qorvo Inc', 'Xylem Inc')",0.054,"[('SIMS', 0.054)]"
"('BMI', 'QRVO')","('Badger Meter Inc', 'Qorvo Inc')",0.054,"[('SIMS', 0.054)]"
"('ALRM', 'XYL')","('Alarm.com Holdings Inc', 'Xylem Inc')",0.054,"[('SIMS', 0.054)]"
"('ALRM', 'BMI')","('Alarm.com Holdings Inc', 'Badger Meter Inc')",0.054,"[('SIMS', 0.054)]"
"('AVGO', 'COST')","('Broadcom Inc', 'Costco Wholesale Corp')",0.054,"[('SIXA', 0.054)]"
"('HPE', 'KC')","('Hewlett Packard Enterprise Co', 'Kingsoft Cloud Holdings Ltd ADR')",0.054,"[('SKYY', 0.054)]"
