Bigram,Name,NumAppearances,Holders
"('CTT', 'NOS')","('CTT-Correios de Portugal SA', 'Nos Sgps SA')",1,"[('PGAL', 0.103)]"
"('CTT', 'SON')","('CTT-Correios de Portugal SA', 'Sonae SGPS SA')",1,"[('PGAL', 0.107)]"
"('CTT', 'EDPR.BC')","('CTT-Correios de Portugal SA', 'EDP Renovaveis SA')",1,"[('PGAL', 0.11)]"
"('COR', 'CTT')","('CoreSite Realty Corp', 'CTT-Correios de Portugal SA')",1,"[('PGAL', 0.107)]"
"('CTT', 'JMT')","('CTT-Correios de Portugal SA', 'Jeronimo Martins SGPS SA')",1,"[('PGAL', 0.105)]"
"('CTT', 'GALP')","('CTT-Correios de Portugal SA', 'Galp Energia SGPS SA')",1,"[('PGAL', 0.239)]"
"('EDP', 'NVG')","('EDP - Energias de Portugal SA', 'Nuveen AMT-Free Muni Credit Inc')",1,"[('PGAL', 0.279)]"
"('EDP', 'RENE')","('EDP - Energias de Portugal SA', 'REN-Redes Energeticas Nacionais Sgps SA')",1,"[('PGAL', 0.283)]"
"('EDP', 'NOS')","('EDP - Energias de Portugal SA', 'Nos Sgps SA')",1,"[('PGAL', 0.281)]"
"('EDP', 'SON')","('EDP - Energias de Portugal SA', 'Sonae SGPS SA')",1,"[('PGAL', 0.284)]"
"('EDP', 'EDPR.BC')","('EDP - Energias de Portugal SA', 'EDP Renovaveis SA')",1,"[('PGAL', 0.288)]"
"('COR', 'EDP')","('CoreSite Realty Corp', 'EDP - Energias de Portugal SA')",1,"[('PGAL', 0.285)]"
"('EDP', 'JMT')","('EDP - Energias de Portugal SA', 'Jeronimo Martins SGPS SA')",1,"[('PGAL', 0.283)]"
"('EDP', 'GALP')","('EDP - Energias de Portugal SA', 'Galp Energia SGPS SA')",1,"[('PGAL', 0.417)]"
"('NVG', 'RENE')","('Nuveen AMT-Free Muni Credit Inc', 'REN-Redes Energeticas Nacionais Sgps SA')",1,"[('PGAL', 0.09)]"
"('NOS', 'NVG')","('Nos Sgps SA', 'Nuveen AMT-Free Muni Credit Inc')",1,"[('PGAL', 0.087)]"
"('NVG', 'SON')","('Nuveen AMT-Free Muni Credit Inc', 'Sonae SGPS SA')",1,"[('PGAL', 0.091)]"
"('EDPR.BC', 'NVG')","('EDP Renovaveis SA', 'Nuveen AMT-Free Muni Credit Inc')",1,"[('PGAL', 0.095)]"
"('COR', 'NVG')","('CoreSite Realty Corp', 'Nuveen AMT-Free Muni Credit Inc')",1,"[('PGAL', 0.091)]"
"('JMT', 'NVG')","('Jeronimo Martins SGPS SA', 'Nuveen AMT-Free Muni Credit Inc')",1,"[('PGAL', 0.089)]"
"('GALP', 'NVG')","('Galp Energia SGPS SA', 'Nuveen AMT-Free Muni Credit Inc')",1,"[('PGAL', 0.223)]"
"('NOS', 'RENE')","('Nos Sgps SA', 'REN-Redes Energeticas Nacionais Sgps SA')",1,"[('PGAL', 0.092)]"
"('RENE', 'SON')","('REN-Redes Energeticas Nacionais Sgps SA', 'Sonae SGPS SA')",1,"[('PGAL', 0.095)]"
"('EDPR.BC', 'RENE')","('EDP Renovaveis SA', 'REN-Redes Energeticas Nacionais Sgps SA')",1,"[('PGAL', 0.099)]"
"('COR', 'RENE')","('CoreSite Realty Corp', 'REN-Redes Energeticas Nacionais Sgps SA')",1,"[('PGAL', 0.096)]"
"('JMT', 'RENE')","('Jeronimo Martins SGPS SA', 'REN-Redes Energeticas Nacionais Sgps SA')",1,"[('PGAL', 0.094)]"
"('GALP', 'RENE')","('Galp Energia SGPS SA', 'REN-Redes Energeticas Nacionais Sgps SA')",1,"[('PGAL', 0.228)]"
"('NOS', 'SON')","('Nos Sgps SA', 'Sonae SGPS SA')",1,"[('PGAL', 0.093)]"
"('EDPR.BC', 'NOS')","('EDP Renovaveis SA', 'Nos Sgps SA')",1,"[('PGAL', 0.096)]"
"('COR', 'NOS')","('CoreSite Realty Corp', 'Nos Sgps SA')",1,"[('PGAL', 0.093)]"
"('JMT', 'NOS')","('Jeronimo Martins SGPS SA', 'Nos Sgps SA')",1,"[('PGAL', 0.091)]"
"('GALP', 'NOS')","('Galp Energia SGPS SA', 'Nos Sgps SA')",1,"[('PGAL', 0.225)]"
"('EDPR.BC', 'SON')","('EDP Renovaveis SA', 'Sonae SGPS SA')",1,"[('PGAL', 0.1)]"
"('COR', 'SON')","('CoreSite Realty Corp', 'Sonae SGPS SA')",1,"[('PGAL', 0.097)]"
"('JMT', 'SON')","('Jeronimo Martins SGPS SA', 'Sonae SGPS SA')",1,"[('PGAL', 0.095)]"
"('GALP', 'SON')","('Galp Energia SGPS SA', 'Sonae SGPS SA')",1,"[('PGAL', 0.229)]"
"('COR', 'EDPR.BC')","('CoreSite Realty Corp', 'EDP Renovaveis SA')",1,"[('PGAL', 0.1)]"
"('EDPR.BC', 'JMT')","('EDP Renovaveis SA', 'Jeronimo Martins SGPS SA')",1,"[('PGAL', 0.098)]"
"('EDPR.BC', 'GALP')","('EDP Renovaveis SA', 'Galp Energia SGPS SA')",1,"[('PGAL', 0.232)]"
"('COR', 'JMT')","('CoreSite Realty Corp', 'Jeronimo Martins SGPS SA')",1,"[('PGAL', 0.095)]"
"('COR', 'GALP')","('CoreSite Realty Corp', 'Galp Energia SGPS SA')",1,"[('PGAL', 0.229)]"
"('GALP', 'JMT')","('Galp Energia SGPS SA', 'Jeronimo Martins SGPS SA')",1,"[('PGAL', 0.227)]"
"('BACPM', 'PNCPP')","('Bank of America Corp Pfd', 'PNC Financial Services Group Inc Perpetual Preferred Share class-P')",1,"[('PGF', 0.039)]"
"('BACPM', 'JPMPK')","('Bank of America Corp Pfd', 'JPMorgan Chase & Co PRF PERPETUAL USD 25 - Ser JJ 1/400 int')",1,"[('PGF', 0.04)]"
"('PNCPP', 'WFCPZ')","('PNC Financial Services Group Inc Perpetual Preferred Share class-P', 'Wells Fargo & Co 4.75% PRF PERPETUAL USD 25 Series Z Class A')",1,"[('PGF', 0.048)]"
"('JPMPK', 'WFCPZ')","('JPMorgan Chase & Co PRF PERPETUAL USD 25 - Ser JJ 1/400 int', 'Wells Fargo & Co 4.75% PRF PERPETUAL USD 25 Series Z Class A')",1,"[('PGF', 0.048)]"
"('PNCPP', 'WFCPQ')","('PNC Financial Services Group Inc Perpetual Preferred Share class-P', 'Wells Fargo & Co Deposit Shs Repr 1/1000th 5.85 % Non-Cum Perp Pfd Shs -A-')",1,"[('PGF', 0.045)]"
"('JPMPK', 'WFCPQ')","('JPMorgan Chase & Co PRF PERPETUAL USD 25 - Ser JJ 1/400 int', 'Wells Fargo & Co Deposit Shs Repr 1/1000th 5.85 % Non-Cum Perp Pfd Shs -A-')",1,"[('PGF', 0.045)]"
"('COFPI', 'JPMPK')","('Capital One Financial Corp Series I', 'JPMorgan Chase & Co PRF PERPETUAL USD 25 - Ser JJ 1/400 int')",1,"[('PGF', 0.041)]"
"('CPK', 'PNCPP')","('Chesapeake Utilities Corp', 'PNC Financial Services Group Inc Perpetual Preferred Share class-P')",1,"[('PGF', 0.041)]"
"('CPK', 'JPMPK')","('Chesapeake Utilities Corp', 'JPMorgan Chase & Co PRF PERPETUAL USD 25 - Ser JJ 1/400 int')",1,"[('PGF', 0.042)]"
"('JPMPL', 'PNCPP')","('JPMorgan Chase & Co PRF PERPETUAL USD - Ser LL 1/400th Int', 'PNC Financial Services Group Inc Perpetual Preferred Share class-P')",1,"[('PGF', 0.045)]"
"('JPMPK', 'JPMPL')","('JPMorgan Chase & Co PRF PERPETUAL USD 25 - Ser JJ 1/400 int', 'JPMorgan Chase & Co PRF PERPETUAL USD - Ser LL 1/400th Int')",1,"[('PGF', 0.046)]"
"('JPMPD', 'PNCPP')","('JPMorgan Chase & Co Pfd', 'PNC Financial Services Group Inc Perpetual Preferred Share class-P')",1,"[('PGF', 0.043)]"
"('JPMPD', 'JPMPK')","('JPMorgan Chase & Co Pfd', 'JPMorgan Chase & Co PRF PERPETUAL USD 25 - Ser JJ 1/400 int')",1,"[('PGF', 0.043)]"
"('JPMPC', 'PNCPP')","('JPMorgan Chase & Co 6% PRF PERPETUAL USD 25 - Dep rep 1/400 Ser EE', 'PNC Financial Services Group Inc Perpetual Preferred Share class-P')",1,"[('PGF', 0.045)]"
"('JPMPK', 'PNCPP')","('JPMorgan Chase & Co PRF PERPETUAL USD 25 - Ser JJ 1/400 int', 'PNC Financial Services Group Inc Perpetual Preferred Share class-P')",1,"[('PGF', 0.04)]"
"('JPMPC', 'JPMPK')","('JPMorgan Chase & Co 6% PRF PERPETUAL USD 25 - Dep rep 1/400 Ser EE', 'JPMorgan Chase & Co PRF PERPETUAL USD 25 - Ser JJ 1/400 int')",1,"[('PGF', 0.046)]"
"('MA', 'NKE')","('Mastercard Inc Class A', 'Nike Inc B')",1,"[('PGRO', 0.062)]"
"('AGPXX', 'BACPM')","('Invesco Shrt-Trm Inv Gov&Agcy Instl', 'Bank of America Corp Pfd')",1,"[('PGX', 0.04)]"
"('AGPXX', 'WFCPZ')","('Invesco Shrt-Trm Inv Gov&Agcy Instl', 'Wells Fargo & Co 4.75% PRF PERPETUAL USD 25 Series Z Class A')",1,"[('PGX', 0.042)]"
"('AGPXX', 'WFCPQ')","('Invesco Shrt-Trm Inv Gov&Agcy Instl', 'Wells Fargo & Co Deposit Shs Repr 1/1000th 5.85 % Non-Cum Perp Pfd Shs -A-')",1,"[('PGX', 0.041)]"
"('AGPXX', 'COFPI')","('Invesco Shrt-Trm Inv Gov&Agcy Instl', 'Capital One Financial Corp Series I')",1,"[('PGX', 0.039)]"
"('AGPXX', 'CPK')","('Invesco Shrt-Trm Inv Gov&Agcy Instl', 'Chesapeake Utilities Corp')",1,"[('PGX', 0.044)]"
"('AGPXX', 'JPMPL')","('Invesco Shrt-Trm Inv Gov&Agcy Instl', 'JPMorgan Chase & Co PRF PERPETUAL USD - Ser LL 1/400th Int')",1,"[('PGX', 0.041)]"
"('AGPXX', 'JPMPD')","('Invesco Shrt-Trm Inv Gov&Agcy Instl', 'JPMorgan Chase & Co Pfd')",1,"[('PGX', 0.041)]"
"('AGPXX', 'JPMPC')","('Invesco Shrt-Trm Inv Gov&Agcy Instl', 'JPMorgan Chase & Co 6% PRF PERPETUAL USD 25 - Dep rep 1/400 Ser EE')",1,"[('PGX', 0.039)]"
"('AAPL', 'AGPXX')","('Apple Inc', 'Invesco Shrt-Trm Inv Gov&Agcy Instl')",1,"[('PHDG', 0.253)]"
"('AAPL', 'ESU21')","('Apple Inc', 'E-mini S&P 500 Future Sept 21')",1,"[('PHDG', 0.291)]"
"('AGPXX', 'TSLA')","('Invesco Shrt-Trm Inv Gov&Agcy Instl', 'Tesla Inc')",1,"[('PHDG', 0.231)]"
"('ESU21', 'TSLA')","('E-mini S&P 500 Future Sept 21', 'Tesla Inc')",1,"[('PHDG', 0.27)]"
"('AGPXX', 'FB')","('Invesco Shrt-Trm Inv Gov&Agcy Instl', 'Facebook Inc A')",1,"[('PHDG', 0.235)]"
"('ESU21', 'FB')","('E-mini S&P 500 Future Sept 21', 'Facebook Inc A')",1,"[('PHDG', 0.274)]"
"('AGPXX', 'ESU21')","('Invesco Shrt-Trm Inv Gov&Agcy Instl', 'E-mini S&P 500 Future Sept 21')",1,"[('PHDG', 0.488)]"
"('AGPXX', 'MSFT')","('Invesco Shrt-Trm Inv Gov&Agcy Instl', 'Microsoft Corp')",1,"[('PHDG', 0.251)]"
"('AGPXX', 'NVDA')","('Invesco Shrt-Trm Inv Gov&Agcy Instl', 'NVIDIA Corp')",1,"[('PHDG', 0.231)]"
"('AGPXX', 'GOOGL')","('Invesco Shrt-Trm Inv Gov&Agcy Instl', 'Alphabet Inc A')",1,"[('PHDG', 0.235)]"
"('AGPXX', 'AMZN')","('Invesco Shrt-Trm Inv Gov&Agcy Instl', 'Amazon.com Inc')",1,"[('PHDG', 0.242)]"
"('ESU21', 'MSFT')","('E-mini S&P 500 Future Sept 21', 'Microsoft Corp')",1,"[('PHDG', 0.289)]"
"('ESU21', 'NVDA')","('E-mini S&P 500 Future Sept 21', 'NVIDIA Corp')",1,"[('PHDG', 0.269)]"
"('ESU21', 'GOOGL')","('E-mini S&P 500 Future Sept 21', 'Alphabet Inc A')",1,"[('PHDG', 0.273)]"
"('AMZN', 'ESU21')","('Amazon.com Inc', 'E-mini S&P 500 Future Sept 21')",1,"[('PHDG', 0.28)]"
"('BCE.TO', 'MFC.TO')","('BCE Inc', 'Manulife Financial Corp')",1,"[('PID', 0.071)]"
"('BCE.TO', 'NGG.L')","('BCE Inc', 'National Grid PLC ADR')",1,"[('PID', 0.076)]"
"('BCE.TO', 'ENB.TO')","('BCE Inc', 'Enbridge Inc')",1,"[('PID', 0.083)]"
"('BCE.TO', 'PPL.TO')","('BCE Inc', 'Pembina Pipeline Corp')",1,"[('PID', 0.079)]"
"('AQN.TO', 'BCE.TO')","('Algonquin Power & Utilities Corp', 'BCE Inc')",1,"[('PID', 0.073)]"
"('BCE.TO', 'BIP.UN')","('BCE Inc', 'Brookfield Infrastructure Partners LP')",1,"[('PID', 0.071)]"
"('BCE.TO', 'ELP.SA')","('BCE Inc', 'Cia Paranaense De Energia Copel ADR')",1,"[('PID', 0.084)]"
"('MFC.TO', 'T.TO')","('Manulife Financial Corp', 'TELUS Corp')",1,"[('PID', 0.062)]"
"('NGG.L', 'T.TO')","('National Grid PLC ADR', 'TELUS Corp')",1,"[('PID', 0.067)]"
"('T.TO', 'TRP.TO')","('TELUS Corp', 'TC Energy Corp')",1,"[('PID', 0.067)]"
"('ENB.TO', 'T.TO')","('Enbridge Inc', 'TELUS Corp')",1,"[('PID', 0.073)]"
"('PPL.TO', 'T.TO')","('Pembina Pipeline Corp', 'TELUS Corp')",1,"[('PID', 0.07)]"
"('AQN.TO', 'T.TO')","('Algonquin Power & Utilities Corp', 'TELUS Corp')",1,"[('PID', 0.063)]"
"('BIP.UN', 'T.TO')","('Brookfield Infrastructure Partners LP', 'TELUS Corp')",1,"[('PID', 0.061)]"
"('ELP.SA', 'T.TO')","('Cia Paranaense De Energia Copel ADR', 'TELUS Corp')",1,"[('PID', 0.074)]"
"('MFC.TO', 'NGG.L')","('Manulife Financial Corp', 'National Grid PLC ADR')",1,"[('PID', 0.064)]"
"('MFC.TO', 'TRP.TO')","('Manulife Financial Corp', 'TC Energy Corp')",1,"[('PID', 0.065)]"
"('ENB.TO', 'MFC.TO')","('Enbridge Inc', 'Manulife Financial Corp')",1,"[('PID', 0.071)]"
"('MFC.TO', 'PPL.TO')","('Manulife Financial Corp', 'Pembina Pipeline Corp')",1,"[('PID', 0.068)]"
"('AQN.TO', 'MFC.TO')","('Algonquin Power & Utilities Corp', 'Manulife Financial Corp')",1,"[('PID', 0.061)]"
"('BIP.UN', 'MFC.TO')","('Brookfield Infrastructure Partners LP', 'Manulife Financial Corp')",1,"[('PID', 0.059)]"
"('ELP.SA', 'MFC.TO')","('Cia Paranaense De Energia Copel ADR', 'Manulife Financial Corp')",1,"[('PID', 0.072)]"
"('NGG.L', 'TRP.TO')","('National Grid PLC ADR', 'TC Energy Corp')",1,"[('PID', 0.07)]"
"('ENB.TO', 'NGG.L')","('Enbridge Inc', 'National Grid PLC ADR')",1,"[('PID', 0.076)]"
"('NGG.L', 'PPL.TO')","('National Grid PLC ADR', 'Pembina Pipeline Corp')",1,"[('PID', 0.072)]"
"('AQN.TO', 'NGG.L')","('Algonquin Power & Utilities Corp', 'National Grid PLC ADR')",1,"[('PID', 0.066)]"
"('BIP.UN', 'NGG.L')","('Brookfield Infrastructure Partners LP', 'National Grid PLC ADR')",1,"[('PID', 0.064)]"
"('ELP.SA', 'NGG.L')","('Cia Paranaense De Energia Copel ADR', 'National Grid PLC ADR')",1,"[('PID', 0.077)]"
"('AQN.TO', 'TRP.TO')","('Algonquin Power & Utilities Corp', 'TC Energy Corp')",1,"[('PID', 0.066)]"
"('BIP.UN', 'TRP.TO')","('Brookfield Infrastructure Partners LP', 'TC Energy Corp')",1,"[('PID', 0.064)]"
"('ELP.SA', 'TRP.TO')","('Cia Paranaense De Energia Copel ADR', 'TC Energy Corp')",1,"[('PID', 0.077)]"
"('AQN.TO', 'ENB.TO')","('Algonquin Power & Utilities Corp', 'Enbridge Inc')",1,"[('PID', 0.072)]"
"('BIP.UN', 'ENB.TO')","('Brookfield Infrastructure Partners LP', 'Enbridge Inc')",1,"[('PID', 0.07)]"
"('ELP.SA', 'ENB.TO')","('Cia Paranaense De Energia Copel ADR', 'Enbridge Inc')",1,"[('PID', 0.083)]"
"('AQN.TO', 'PPL.TO')","('Algonquin Power & Utilities Corp', 'Pembina Pipeline Corp')",1,"[('PID', 0.069)]"
"('BIP.UN', 'PPL.TO')","('Brookfield Infrastructure Partners LP', 'Pembina Pipeline Corp')",1,"[('PID', 0.067)]"
"('ELP.SA', 'PPL.TO')","('Cia Paranaense De Energia Copel ADR', 'Pembina Pipeline Corp')",1,"[('PID', 0.08)]"
"('AQN.TO', 'BIP.UN')","('Algonquin Power & Utilities Corp', 'Brookfield Infrastructure Partners LP')",1,"[('PID', 0.06)]"
"('AQN.TO', 'ELP.SA')","('Algonquin Power & Utilities Corp', 'Cia Paranaense De Energia Copel ADR')",1,"[('PID', 0.074)]"
"('BIP.UN', 'ELP.SA')","('Brookfield Infrastructure Partners LP', 'Cia Paranaense De Energia Copel ADR')",1,"[('PID', 0.071)]"
"('2345.TW', '8046.TW')","('Accton Technology Corp', 'Nan Ya Printed Circuit Board Corp')",1,"[('PIE', 0.046)]"
"('02020', '2345.TW')","('ANTA Sports Products Ltd', 'Accton Technology Corp')",1,"[('PIE', 0.047)]"
"('01268', '2345.TW')","('China MeiDong Auto Holdings Ltd', 'Accton Technology Corp')",1,"[('PIE', 0.051)]"
"('02331', '2345.TW')","('Li Ning Co Ltd', 'Accton Technology Corp')",1,"[('PIE', 0.052)]"
"('2345.TW', '6531.TW')","('Accton Technology Corp', 'AP Memory Technology Corp')",1,"[('PIE', 0.05)]"
"('2345.TW', '2615.TW')","('Accton Technology Corp', 'Wan Hai Lines Ltd')",1,"[('PIE', 0.044)]"
"('02313', '2345.TW')","('Shenzhou International Group Holdings Ltd', 'Accton Technology Corp')",1,"[('PIE', 0.05)]"
"('2345.TW', 'COM7-R')","('Accton Technology Corp', 'Com7 PCL')",1,"[('PIE', 0.044)]"
"('2345.TW', '2609.TW')","('Accton Technology Corp', 'Yang Ming Marine Transport Corp')",1,"[('PIE', 0.044)]"
"('02020', '8046.TW')","('ANTA Sports Products Ltd', 'Nan Ya Printed Circuit Board Corp')",1,"[('PIE', 0.048)]"
"('01268', '8046.TW')","('China MeiDong Auto Holdings Ltd', 'Nan Ya Printed Circuit Board Corp')",1,"[('PIE', 0.052)]"
"('02331', '8046.TW')","('Li Ning Co Ltd', 'Nan Ya Printed Circuit Board Corp')",1,"[('PIE', 0.053)]"
"('6531.TW', '8046.TW')","('AP Memory Technology Corp', 'Nan Ya Printed Circuit Board Corp')",1,"[('PIE', 0.051)]"
"('2615.TW', '8046.TW')","('Wan Hai Lines Ltd', 'Nan Ya Printed Circuit Board Corp')",1,"[('PIE', 0.044)]"
"('02313', '8046.TW')","('Shenzhou International Group Holdings Ltd', 'Nan Ya Printed Circuit Board Corp')",1,"[('PIE', 0.051)]"
"('8046.TW', 'COM7-R')","('Nan Ya Printed Circuit Board Corp', 'Com7 PCL')",1,"[('PIE', 0.045)]"
"('2609.TW', '8046.TW')","('Yang Ming Marine Transport Corp', 'Nan Ya Printed Circuit Board Corp')",1,"[('PIE', 0.044)]"
"('01268', '02020')","('China MeiDong Auto Holdings Ltd', 'ANTA Sports Products Ltd')",1,"[('PIE', 0.053)]"
"('02020', '6531.TW')","('ANTA Sports Products Ltd', 'AP Memory Technology Corp')",1,"[('PIE', 0.053)]"
"('02020', '2615.TW')","('ANTA Sports Products Ltd', 'Wan Hai Lines Ltd')",1,"[('PIE', 0.046)]"
"('02020', 'COM7-R')","('ANTA Sports Products Ltd', 'Com7 PCL')",1,"[('PIE', 0.046)]"
"('02020', '2609.TW')","('ANTA Sports Products Ltd', 'Yang Ming Marine Transport Corp')",1,"[('PIE', 0.046)]"
"('01268', '02331')","('China MeiDong Auto Holdings Ltd', 'Li Ning Co Ltd')",1,"[('PIE', 0.058)]"
"('01268', '6531.TW')","('China MeiDong Auto Holdings Ltd', 'AP Memory Technology Corp')",1,"[('PIE', 0.056)]"
"('01268', '2615.TW')","('China MeiDong Auto Holdings Ltd', 'Wan Hai Lines Ltd')",1,"[('PIE', 0.05)]"
"('01268', '02313')","('China MeiDong Auto Holdings Ltd', 'Shenzhou International Group Holdings Ltd')",1,"[('PIE', 0.056)]"
"('01268', 'COM7-R')","('China MeiDong Auto Holdings Ltd', 'Com7 PCL')",1,"[('PIE', 0.05)]"
"('01268', '2609.TW')","('China MeiDong Auto Holdings Ltd', 'Yang Ming Marine Transport Corp')",1,"[('PIE', 0.049)]"
"('02331', '6531.TW')","('Li Ning Co Ltd', 'AP Memory Technology Corp')",1,"[('PIE', 0.057)]"
"('02331', 'COM7-R')","('Li Ning Co Ltd', 'Com7 PCL')",1,"[('PIE', 0.051)]"
"('02331', '2609.TW')","('Li Ning Co Ltd', 'Yang Ming Marine Transport Corp')",1,"[('PIE', 0.05)]"
"('2615.TW', '6531.TW')","('Wan Hai Lines Ltd', 'AP Memory Technology Corp')",1,"[('PIE', 0.049)]"
"('02313', '6531.TW')","('Shenzhou International Group Holdings Ltd', 'AP Memory Technology Corp')",1,"[('PIE', 0.055)]"
"('6531.TW', 'COM7-R')","('AP Memory Technology Corp', 'Com7 PCL')",1,"[('PIE', 0.049)]"
"('2609.TW', '6531.TW')","('Yang Ming Marine Transport Corp', 'AP Memory Technology Corp')",1,"[('PIE', 0.049)]"
"('02313', '2615.TW')","('Shenzhou International Group Holdings Ltd', 'Wan Hai Lines Ltd')",1,"[('PIE', 0.049)]"
"('2615.TW', 'COM7-R')","('Wan Hai Lines Ltd', 'Com7 PCL')",1,"[('PIE', 0.043)]"
"('02313', 'COM7-R')","('Shenzhou International Group Holdings Ltd', 'Com7 PCL')",1,"[('PIE', 0.049)]"
"('02313', '2609.TW')","('Shenzhou International Group Holdings Ltd', 'Yang Ming Marine Transport Corp')",1,"[('PIE', 0.049)]"
"('2609.TW', 'COM7-R')","('Yang Ming Marine Transport Corp', 'Com7 PCL')",1,"[('PIE', 0.043)]"
"('FGXXX', 'OPER')","('First American Government Obligs X', 'ETF Series Solutions ETF ClearS')",1,"[('PIFI', 0.051)]"
"('CTLT', 'DAPXX')","('Catalent Inc', 'Dreyfus Government Secs Cash Mgmt Admin')",1,"[('PILL', 0.095)]"
"('CTLT', 'FTIXX')","('Catalent Inc', 'Goldman Sachs FS Treasury Intms Instl')",1,"[('PILL', 0.175)]"
"('DAPXX', 'JNJ')","('Dreyfus Government Secs Cash Mgmt Admin', 'Johnson & Johnson')",1,"[('PILL', 0.095)]"
"('DAPXX', 'LLY')","('Dreyfus Government Secs Cash Mgmt Admin', 'Eli Lilly and Co')",1,"[('PILL', 0.095)]"
"('FTIXX', 'LLY')","('Goldman Sachs FS Treasury Intms Instl', 'Eli Lilly and Co')",1,"[('PILL', 0.176)]"
"('BMY', 'DAPXX')","('Bristol-Myers Squibb Company', 'Dreyfus Government Secs Cash Mgmt Admin')",1,"[('PILL', 0.095)]"
"('BMY', 'FTIXX')","('Bristol-Myers Squibb Company', 'Goldman Sachs FS Treasury Intms Instl')",1,"[('PILL', 0.175)]"
"('DAPXX', 'SAVA')","('Dreyfus Government Secs Cash Mgmt Admin', 'Cassava Sciences Inc')",1,"[('PILL', 0.098)]"
"('DAPXX', 'ZTS')","('Dreyfus Government Secs Cash Mgmt Admin', 'Zoetis Inc Class A')",1,"[('PILL', 0.095)]"
"('DAPXX', 'ELAN')","('Dreyfus Government Secs Cash Mgmt Admin', 'Elanco Animal Health Inc')",1,"[('PILL', 0.096)]"
"('FTIXX', 'SAVA')","('Goldman Sachs FS Treasury Intms Instl', 'Cassava Sciences Inc')",1,"[('PILL', 0.178)]"
"('FTIXX', 'ZTS')","('Goldman Sachs FS Treasury Intms Instl', 'Zoetis Inc Class A')",1,"[('PILL', 0.176)]"
"('ELAN', 'FTIXX')","('Elanco Animal Health Inc', 'Goldman Sachs FS Treasury Intms Instl')",1,"[('PILL', 0.176)]"
"('AGPXX', 'INFY.BO')","('Invesco Shrt-Trm Inv Gov&Agcy Instl', 'Infosys Ltd')",1,"[('PIN', 0.118)]"
"('AGPXX', 'HDFC.BO')","('Invesco Shrt-Trm Inv Gov&Agcy Instl', 'Housing Development Finance Corp Ltd')",1,"[('PIN', 0.096)]"
"('AGPXX', 'BHARTIARTL')","('Invesco Shrt-Trm Inv Gov&Agcy Instl', 'Bharti Airtel Ltd')",1,"[('PIN', 0.045)]"
"('AGPXX', 'HCLTECH.BO')","('Invesco Shrt-Trm Inv Gov&Agcy Instl', 'HCL Technologies Ltd')",1,"[('PIN', 0.043)]"
"('500696.BO', 'HCLTECH.BO')","('Hindustan Unilever Ltd', 'HCL Technologies Ltd')",1,"[('PIN', 0.053)]"
"('AGPXX', 'TCS.BO')","('Invesco Shrt-Trm Inv Gov&Agcy Instl', 'Tata Consultancy Services Ltd')",1,"[('PIN', 0.082)]"
"('500820.BO', 'AGPXX')","('Asian Paints Ltd', 'Invesco Shrt-Trm Inv Gov&Agcy Instl')",1,"[('PIN', 0.048)]"
"('AGPXX', 'RELIANCE.B')","('Invesco Shrt-Trm Inv Gov&Agcy Instl', 'Reliance Industries Ltd Shs Dematerialised')",1,"[('PIN', 0.119)]"
"('500034.BO', 'AGPXX')","('Bajaj Finance Ltd', 'Invesco Shrt-Trm Inv Gov&Agcy Instl')",1,"[('PIN', 0.049)]"
"('500696.BO', 'AGPXX')","('Hindustan Unilever Ltd', 'Invesco Shrt-Trm Inv Gov&Agcy Instl')",1,"[('PIN', 0.061)]"
"('DHR', 'GEBN')","('Danaher Corp', 'Geberit AG')",1,"[('PIO', 0.152)]"
"('DHR', 'WAT')","('Danaher Corp', 'Waters Corp')",1,"[('PIO', 0.125)]"
"('DHR', 'VIE.PA')","('Danaher Corp', 'Veolia Environnement SA')",1,"[('PIO', 0.122)]"
"('DHR', 'FERG')","('Danaher Corp', 'Ferguson PLC')",1,"[('PIO', 0.159)]"
"('ECL', 'WAT')","('Ecolab Inc', 'Waters Corp')",1,"[('PIO', 0.118)]"
"('GEBN', 'WAT')","('Geberit AG', 'Waters Corp')",1,"[('PIO', 0.109)]"
"('GEBN', 'ROP')","('Geberit AG', 'Roper Technologies Inc')",1,"[('PIO', 0.11)]"
"('AWK', 'WAT')","('American Water Works Co Inc', 'Waters Corp')",1,"[('PIO', 0.081)]"
"('ROP', 'WAT')","('Roper Technologies Inc', 'Waters Corp')",1,"[('PIO', 0.083)]"
"('VIE.PA', 'WAT')","('Veolia Environnement SA', 'Waters Corp')",1,"[('PIO', 0.08)]"
"('PNR', 'WAT')","('Pentair PLC', 'Waters Corp')",1,"[('PIO', 0.101)]"
"('IEX', 'WAT')","('IDEX Corp', 'Waters Corp')",1,"[('PIO', 0.071)]"
"('FERG', 'WAT')","('Ferguson PLC', 'Waters Corp')",1,"[('PIO', 0.117)]"
"('ROP', 'VIE.PA')","('Roper Technologies Inc', 'Veolia Environnement SA')",1,"[('PIO', 0.08)]"
"('FERG', 'ROP')","('Ferguson PLC', 'Roper Technologies Inc')",1,"[('PIO', 0.117)]"
"('ASML', 'GEBN')","('ASML Holding NV ADR', 'Geberit AG')",1,"[('PIZ', 0.049)]"
"('CRDA.L', 'GEBN')","('Croda International PLC', 'Geberit AG')",1,"[('PIZ', 0.045)]"
"('CSU.TO', 'GEBN')","('Constellation Software Inc', 'Geberit AG')",1,"[('PIZ', 0.05)]"
