Bigram,Name,SumWeights,Holders,DiffEntries,DiffValue
"('DHR', 'PG')","('Danaher Corp', 'Procter & Gamble Co')",0.056,"[('USMC', 0.056)]",New,New+0.056
"('AMD', 'SPWR')","('Advanced Micro Devices Inc', 'SunPower Corp')",0.056,"[('XSD', 0.056)]",New,New+0.056
"('AMD', 'SITM')","('Advanced Micro Devices Inc', 'SiTime Corp Ordinary Shares')",0.056,"[('XSD', 0.056)]",New,New+0.056
"('AMD', 'FSLR')","('Advanced Micro Devices Inc', 'First Solar Inc')",0.056,"[('XSD', 0.056)]",New,New+0.056
"('ICLR.IR', 'SGEN')","('Icon PLC', 'Seagen Inc Ordinary Shares')",0.055,"[('BMED', 0.055)]",New,New+0.055
"('NTRA', 'XTSLA')","('Natera Inc', 'BlackRock Cash Funds Treasury SL Agency')",0.055,"[('BMED', 0.055)]",New,New+0.055
"('RMD', 'XTSLA')","('ResMed Inc', 'BlackRock Cash Funds Treasury SL Agency')",0.055,"[('BMED', 0.055)]",New,New+0.055
"('6920', 'XTSLA')","('Lasertec Corp', 'BlackRock Cash Funds Treasury SL Agency')",0.055,"[('BTEK', 0.055)]",New,New+0.055
"('ISP.MI', 'PRU.L')","('Intesa Sanpaolo', 'Prudential PLC')",0.055,"[('EUFN', 0.055)]",New,New+0.055
"('000270.KS', '051910.KS')","('Kia Corp', 'LG Chem Ltd')",0.055,"[('EWY', 0.055)]",New,New+0.055
"('SE.SI', 'ZS')","('Sea Ltd ADR', 'Zscaler Inc')",0.055,"[('FEVR', 0.055)]",New,New+0.055
"('FTNT', 'SE.SI')","('Fortinet Inc', 'Sea Ltd ADR')",0.055,"[('FEVR', 0.055)]",New,New+0.055
"('AVTR', 'DOCU')","('Avantor Inc', 'DocuSign Inc')",0.055,"[('FPX', 0.055)]",New,New+0.055
"('PINS', 'ZM')","('Pinterest Inc', 'Zoom Video Communications Inc')",0.055,"[('FPX', 0.055)]",New,New+0.055
"('BIO', 'CRL')","('Bio-Rad Laboratories Inc', 'Charles River Laboratories International Inc')",0.055,"[('FXH', 0.045), ('JPME', 0.01)]",New,New+0.055
"('RCII', 'STAA')","('Rent-A-Center Inc', 'Staar Surgical Co')",0.055,"[('GLRY', 0.055)]",New,New+0.055
"('RCII', 'UTHR')","('Rent-A-Center Inc', 'United Therapeutics Corp')",0.055,"[('GLRY', 0.055)]",New,New+0.055
"('CELH', 'RCII')","('Celsius Holdings Inc', 'Rent-A-Center Inc')",0.055,"[('GLRY', 0.055)]",New,New+0.055
"('STAA', 'WFG.TO')","('Staar Surgical Co', 'West Fraser Timber Co.Ltd')",0.055,"[('GLRY', 0.055)]",New,New+0.055
"('STAA', 'TX.MX')","('Staar Surgical Co', 'Ternium SA ADR')",0.055,"[('GLRY', 0.055)]",New,New+0.055
"('UTHR', 'WFG.TO')","('United Therapeutics Corp', 'West Fraser Timber Co.Ltd')",0.055,"[('GLRY', 0.055)]",New,New+0.055
"('CELH', 'WFG.TO')","('Celsius Holdings Inc', 'West Fraser Timber Co.Ltd')",0.055,"[('GLRY', 0.055)]",New,New+0.055
"('TX.MX', 'UTHR')","('Ternium SA ADR', 'United Therapeutics Corp')",0.055,"[('GLRY', 0.055)]",New,New+0.055
"('CELH', 'TX.MX')","('Celsius Holdings Inc', 'Ternium SA ADR')",0.055,"[('GLRY', 0.055)]",New,New+0.055
"('LFUS', 'UTHR')","('Littelfuse Inc', 'United Therapeutics Corp')",0.055,"[('GLRY', 0.055)]",New,New+0.055
"('CELH', 'LFUS')","('Celsius Holdings Inc', 'Littelfuse Inc')",0.055,"[('GLRY', 0.055)]",New,New+0.055
"('00700.KS', 'INFY.SA')","('Tencent Holdings Ltd', 'Infosys Ltd')",0.055,"[('GSEE', 0.055)]",New,New+0.055
"('00700.KS', 'VALE3')","('Tencent Holdings Ltd', 'Vale SA')",0.055,"[('GSEE', 0.055)]",New,New+0.055
"('00700.KS', 'RELIANCE.B')","('Tencent Holdings Ltd', 'Reliance Industries Ltd Shs Dematerialised')",0.055,"[('GSEE', 0.055)]",New,New+0.055
"('MS', 'TFC')","('Morgan Stanley', 'Truist Financial Corp')",0.055,"[('IEFN', 0.055)]",New,New+0.055
"('NET', 'SMAR')","('Cloudflare Inc', 'Smartsheet Inc Class A')",0.055,"[('IWFH', 0.055)]",New,New+0.055
"('BAC', 'RY.TO')","('Bank of America Corp', 'Royal Bank of Canada')",0.055,"[('IXG', 0.055)]",New,New+0.055
"('01299.HK', 'BAC')","('AIA Group Ltd', 'Bank of America Corp')",0.055,"[('IXG', 0.055)]",New,New+0.055
"('2330.TW', 'PYPL')","('Taiwan Semiconductor Manufacturing Co Ltd', 'PayPal Holdings Inc')",0.055,"[('IXN', 0.055)]",New,New+0.055
"('CSGP', 'DLR')","('CoStar Group Inc', 'Digital Realty Trust Inc')",0.055,"[('IYR', 0.055)]",New,New+0.055
"('01177.HK', 'BILI')","('Sino Biopharmaceutical Ltd', 'Bilibili Inc ADR')",0.055,"[('KEJI', 0.055)]",New,New+0.055
"('EXP', 'NTIC')","('Eagle Materials Inc', 'Northern Technologies International Corp')",0.055,"[('MGMT', 0.055)]",New,New+0.055
"('EXP', 'UFPT')","('Eagle Materials Inc', 'UFP Technologies Inc')",0.055,"[('MGMT', 0.055)]",New,New+0.055
"('ADAP.L', 'SOHU')","('Adaptimmune Therapeutics PLC ADR', 'Sohu.com Ltd ADR')",0.055,"[('MOON', 0.055)]",New,New+0.055
"('APH', 'DPZ')","('Amphenol Corp Class A', ""Domino's Pizza Inc"")",0.055,"[('PDP', 0.055)]",New,New+0.055
"('DPZ', 'TDY')","(""Domino's Pizza Inc"", 'Teledyne Technologies Inc')",0.055,"[('PDP', 0.055)]",New,New+0.055
"('DBRGPI', 'DCUE')","('DigitalBridge Group Inc Cum Conv Red Perp Pfd Registered Shs Series -I-', 'Dominion Energy Inc Series A')",0.055,"[('PFFA', 0.055)]",New,New+0.055
"('DBRGPI', 'SOLN')","('DigitalBridge Group Inc Cum Conv Red Perp Pfd Registered Shs Series -I-', 'Southern Co Unit - Series A (2019)')",0.055,"[('PFFA', 0.055)]",New,New+0.055
"('MSPA', 'PNCPP')","('Morgan Stanley Deposit Shs Repr 1/1000th Flt Rate Non Cum Pfd Shs Series -', 'PNC Financial Services Group Inc Perpetual Preferred Share class-P')",0.055,"[('PFLD', 0.055)]",New,New+0.055
"('EXLS', 'ROG')","('ExlService Holdings Inc', 'Roche Holding AG')",0.055,"[('PSCT', 0.055)]",New,New+0.055
"('DIOD', 'PRFT')","('Diodes Inc', 'Perficient Inc')",0.055,"[('PSCT', 0.055)]",New,New+0.055
"('DIOD', 'ROG')","('Diodes Inc', 'Roche Holding AG')",0.055,"[('PSCT', 0.055)]",New,New+0.055
"('LPSN', 'PRFT')","('LivePerson Inc', 'Perficient Inc')",0.055,"[('PSCT', 0.055)]",New,New+0.055
"('PRTA.IR', 'TECH')","('Prothena Corp PLC', 'Bio-Techne Corp')",0.055,"[('PTH', 0.055)]",New,New+0.055
"('HCA', 'WAT')","('HCA Healthcare Inc', 'Waters Corp')",0.055,"[('PWC', 0.055)]",New,New+0.055
"('JCI', 'PNR')","('Johnson Controls International PLC', 'Pentair PLC')",0.055,"[('SIMS', 0.055)]",New,New+0.055
"('ALRM', 'AQUA')","('Alarm.com Holdings Inc', 'Evoqua Water Technologies Corp')",0.055,"[('SIMS', 0.055)]",New,New+0.055
"('REZI', 'SLAB')","('Resideo Technologies Inc', 'Silicon Laboratories Inc')",0.055,"[('SIMS', 0.055)]",New,New+0.055
"('AQUA', 'QRVO')","('Evoqua Water Technologies Corp', 'Qorvo Inc')",0.055,"[('SIMS', 0.055)]",New,New+0.055
"('AQUA', 'REZI')","('Evoqua Water Technologies Corp', 'Resideo Technologies Inc')",0.055,"[('SIMS', 0.055)]",New,New+0.055
"('AMCR', 'MO')","('Amcor PLC Ordinary Shares', 'Altria Group Inc')",0.055,"[('SPHD', 0.055)]",New,New+0.055
"('AMCR', 'IRM')","('Amcor PLC Ordinary Shares', 'Iron Mountain Inc')",0.055,"[('SPHD', 0.055)]",New,New+0.055
"('IRM', 'PRU')","('Iron Mountain Inc', 'Prudential Financial Inc')",0.055,"[('SPHD', 0.055)]",New,New+0.055
"('MOH', 'RH')","('Molina Healthcare Inc', 'RH')",0.055,"[('XMMO', 0.055)]",New,New+0.055
"('MOH', 'TREX')","('Molina Healthcare Inc', 'Trex Co Inc')",0.055,"[('XMMO', 0.055)]",New,New+0.055
"('SPWR', 'SWKS')","('SunPower Corp', 'Skyworks Solutions Inc')",0.055,"[('XSD', 0.055)]",New,New+0.055
"('MRVL', 'SPWR')","('Marvell Technology Inc', 'SunPower Corp')",0.055,"[('XSD', 0.055)]",New,New+0.055
"('SITM', 'SPWR')","('SiTime Corp Ordinary Shares', 'SunPower Corp')",0.055,"[('XSD', 0.055)]",New,New+0.055
"('SPWR', 'XLNX')","('SunPower Corp', 'Xilinx Inc')",0.055,"[('XSD', 0.055)]",New,New+0.055
"('SLAB', 'SPWR')","('Silicon Laboratories Inc', 'SunPower Corp')",0.055,"[('XSD', 0.055)]",New,New+0.055
"('NVDA', 'SPWR')","('NVIDIA Corp', 'SunPower Corp')",0.055,"[('XSD', 0.055)]",New,New+0.055
"('SITM', 'SWKS')","('SiTime Corp Ordinary Shares', 'Skyworks Solutions Inc')",0.055,"[('XSD', 0.055)]",New,New+0.055
"('MRVL', 'SITM')","('Marvell Technology Inc', 'SiTime Corp Ordinary Shares')",0.055,"[('XSD', 0.055)]",New,New+0.055
"('FSLR', 'MRVL')","('First Solar Inc', 'Marvell Technology Inc')",0.055,"[('XSD', 0.055)]",New,New+0.055
"('FSLR', 'SYNA')","('First Solar Inc', 'Synaptics Inc')",0.055,"[('XSD', 0.055)]",New,New+0.055
"('SITM', 'XLNX')","('SiTime Corp Ordinary Shares', 'Xilinx Inc')",0.055,"[('XSD', 0.055)]",New,New+0.055
"('FSLR', 'SITM')","('First Solar Inc', 'SiTime Corp Ordinary Shares')",0.055,"[('XSD', 0.055)]",New,New+0.055
"('NVDA', 'SITM')","('NVIDIA Corp', 'SiTime Corp Ordinary Shares')",0.055,"[('XSD', 0.055)]",New,New+0.055
"('FSLR', 'XLNX')","('First Solar Inc', 'Xilinx Inc')",0.055,"[('XSD', 0.055)]",New,New+0.055
"('AMD', 'SLAB')","('Advanced Micro Devices Inc', 'Silicon Laboratories Inc')",0.055,"[('XSD', 0.055)]",New,New+0.055
"('FSLR', 'NVDA')","('First Solar Inc', 'NVIDIA Corp')",0.055,"[('XSD', 0.055)]",New,New+0.055
"('ALNY', 'GMAB')","('Alnylam Pharmaceuticals Inc', 'Genmab A/S')",0.054,"[('BMED', 0.054)]",New,New+0.054
"('00853', '01548')","('MicroPort Scientific Corp', 'Genscript Biotech Corp Class H')",0.054,"[('CHIH', 0.054)]",New,New+0.054
"('01347', 'GDS')","('Hua Hong Semiconductor Ltd Unitary 144A/Reg S', 'GDS Holdings Ltd ADR')",0.054,"[('CHIK', 0.054)]",New,New+0.054
"('C', 'PM')","('Citigroup Inc', 'Philip Morris International Inc')",0.054,"[('DEW', 0.054)]",New,New+0.054
"('D05.SI', 'WBC.AX')","('DBS Group Holdings Ltd', 'Westpac Banking Corp')",0.054,"[('EPP', 0.054)]",New,New+0.054
"('FCX', 'LPX')","('Freeport-McMoRan Inc', 'Louisiana-Pacific Corp')",0.054,"[('FCPI', 0.054)]",New,New+0.054
"('LPX', 'OLN')","('Louisiana-Pacific Corp', 'Olin Corp')",0.054,"[('FCPI', 0.054)]",New,New+0.054
"('PWR', 'SE.SI')","('Quanta Services Inc', 'Sea Ltd ADR')",0.054,"[('FEVR', 0.054)]",New,New+0.054
"('CDNS', 'SE.SI')","('Cadence Design Systems Inc', 'Sea Ltd ADR')",0.054,"[('FEVR', 0.054)]",New,New+0.054
"('JHX', 'SE.SI')","('James Hardie Industries PLC ADR', 'Sea Ltd ADR')",0.054,"[('FEVR', 0.054)]",New,New+0.054
"('CRWD', 'SE.SI')","('CrowdStrike Holdings Inc Class A', 'Sea Ltd ADR')",0.054,"[('FEVR', 0.054)]",New,New+0.054
"('SE.SI', 'SEDG')","('Sea Ltd ADR', 'SolarEdge Technologies Inc')",0.054,"[('FEVR', 0.054)]",New,New+0.054
"('AVTR', 'CVNA')","('Avantor Inc', 'Carvana Co Class A')",0.054,"[('FPX', 0.054)]",New,New+0.054
"('BNTX.DE', 'LSPD.TO')","('BioNTech SE ADR', 'Lightspeed Commerce Inc Ordinary Shares (Sub Voting)')",0.054,"[('FPXI', 0.054)]",New,New+0.054
"('RCII', 'TTGT')","('Rent-A-Center Inc', 'TechTarget Inc')",0.054,"[('GLRY', 0.054)]",New,New+0.054
"('LFUS', 'STAA')","('Littelfuse Inc', 'Staar Surgical Co')",0.054,"[('GLRY', 0.054)]",New,New+0.054
"('TTGT', 'WFG.TO')","('TechTarget Inc', 'West Fraser Timber Co.Ltd')",0.054,"[('GLRY', 0.054)]",New,New+0.054
"('TTGT', 'TX.MX')","('TechTarget Inc', 'Ternium SA ADR')",0.054,"[('GLRY', 0.054)]",New,New+0.054
"('LFUS', 'TTGT')","('Littelfuse Inc', 'TechTarget Inc')",0.054,"[('GLRY', 0.054)]",New,New+0.054
"('005930', '03690')","('Samsung Electronics Co Ltd', 'Meituan')",0.054,"[('GSEE', 0.054)]",New,New+0.054
"('GS', 'TFC')","('Goldman Sachs Group Inc', 'Truist Financial Corp')",0.054,"[('IEFN', 0.054)]",New,New+0.054
"('CNQ.TO', 'FCX')","('Canadian Natural Resources Ltd', 'Freeport-McMoRan Inc')",0.054,"[('IGE', 0.054)]",New,New+0.054
"('ADSK', 'ATVI')","('Autodesk Inc', 'Activision Blizzard Inc')",0.054,"[('IGV', 0.054)]",New,New+0.054
"('SE.SI', 'SMAR')","('Sea Ltd ADR', 'Smartsheet Inc Class A')",0.054,"[('IWFH', 0.054)]",New,New+0.054
"('300750', 'BILI')","('Contemporary Amperex Technology Co Ltd Class A', 'Bilibili Inc ADR')",0.054,"[('KEJI', 0.054)]",New,New+0.054
"('CSCO', 'SPGI')","('Cisco Systems Inc', 'S&P Global Inc')",0.054,"[('LVOL', 0.054)]",New,New+0.054
"('AZZ', 'GDP')","('AZZ Inc', 'Goodrich Petroleum Corp')",0.054,"[('MGMT', 0.054)]",New,New+0.054
"('CRMT', 'GDP')","(""America's Car-Mart Inc"", 'Goodrich Petroleum Corp')",0.054,"[('MGMT', 0.054)]",New,New+0.054
"('APT', 'VNE')","('Afterpay Ltd', 'Veoneer Inc Ordinary Shares')",0.054,"[('MRGR', 0.054)]",New,New+0.054
"('VNE', 'XLNX')","('Veoneer Inc Ordinary Shares', 'Xilinx Inc')",0.054,"[('MRGR', 0.054)]",New,New+0.054
"('APT', 'XLNX')","('Afterpay Ltd', 'Xilinx Inc')",0.054,"[('MRGR', 0.054)]",New,New+0.054
"('INFO.L', 'XLNX')","('IHS Markit Ltd', 'Xilinx Inc')",0.054,"[('MRGR', 0.054)]",New,New+0.054
"('GNOG', 'XLNX')","('Golden Nugget Online Gaming Inc Ordinary Shares - Class A', 'Xilinx Inc')",0.054,"[('MRGR', 0.054)]",New,New+0.054
"('INFY.BO', 'PIN')","('Infosys Ltd', 'Invesco India ETF')",0.054,"[('PBEE', 0.054)]",New,New+0.054
"('PIN', 'RIGD.BO')","('Invesco India ETF', 'Reliance Industries Ltd ADR')",0.054,"[('PBEE', 0.054)]",New,New+0.054
"('NVDA', 'ODFL')","('NVIDIA Corp', 'Old Dominion Freight Line Inc Ordinary Shares')",0.054,"[('PDP', 0.054)]",New,New+0.054
"('OGE', 'PPL')","('OGE Energy Corp', 'PPL Corp')",0.054,"[('PEY', 0.054)]",New,New+0.054
"('PNCPP', 'WFCPX')","('PNC Financial Services Group Inc Perpetual Preferred Share class-P', 'Wells Fargo & Co Non-Cum Perp Pfd Shs -A- Series -X-')",0.054,"[('PFLD', 0.054)]",New,New+0.054
"('MTH', 'RCII')","('Meritage Homes Corp', 'Rent-A-Center Inc')",0.054,"[('PSCD', 0.054)]",New,New+0.054
"('CNMD', 'PBH')","('Conmed Corp', 'Prestige Consumer Healthcare Inc')",0.054,"[('PSCH', 0.054)]",New,New+0.054
"('EXPO', 'HI')","('Exponent Inc', 'Hillenbrand Inc')",0.054,"[('PSCI', 0.054)]",New,New+0.054
"('AIT', 'EXPO')","('Applied Industrial Technologies Inc', 'Exponent Inc')",0.054,"[('PSCI', 0.054)]",New,New+0.054
"('ALRM', 'EXLS')","('Alarm.com Holdings Inc', 'ExlService Holdings Inc')",0.054,"[('PSCT', 0.054)]",New,New+0.054
"('ALRM', 'DIOD')","('Alarm.com Holdings Inc', 'Diodes Inc')",0.054,"[('PSCT', 0.054)]",New,New+0.054
"('PRFT', 'ROG')","('Perficient Inc', 'Roche Holding AG')",0.054,"[('PSCT', 0.054)]",New,New+0.054
"('RGEN', 'STAA')","('Repligen Corp', 'Staar Surgical Co')",0.054,"[('RFG', 0.054)]",New,New+0.054
"('MC.PA', 'SBUX')","('LVMH Moet Hennessy Louis Vuitton SE', 'Starbucks Corp')",0.054,"[('RXI', 0.054)]",New,New+0.054
"('BMI', 'REZI')","('Badger Meter Inc', 'Resideo Technologies Inc')",0.054,"[('SIMS', 0.054)]",New,New+0.054
"('ALRM', 'XYL')","('Alarm.com Holdings Inc', 'Xylem Inc')",0.054,"[('SIMS', 0.054)]",New,New+0.054
"('QRVO', 'XYL')","('Qorvo Inc', 'Xylem Inc')",0.054,"[('SIMS', 0.054)]",New,New+0.054
"('REZI', 'XYL')","('Resideo Technologies Inc', 'Xylem Inc')",0.054,"[('SIMS', 0.054)]",New,New+0.054
"('HPE', 'KC')","('Hewlett Packard Enterprise Co', 'Kingsoft Cloud Holdings Ltd ADR')",0.054,"[('SKYY', 0.054)]",New,New+0.054
"('AMCR', 'PPL')","('Amcor PLC Ordinary Shares', 'PPL Corp')",0.054,"[('SPHD', 0.054)]",New,New+0.054
"('PM', 'WMB')","('Philip Morris International Inc', 'Williams Companies Inc')",0.054,"[('SPHD', 0.054)]",New,New+0.054
"('AXON', 'WSM')","('Axon Enterprise Inc', 'Williams-Sonoma Inc')",0.054,"[('XMMO', 0.054)]",New,New+0.054
"('SPWR', 'SYNA')","('SunPower Corp', 'Synaptics Inc')",0.054,"[('XSD', 0.054)]",New,New+0.054
"('SWKS', 'SYNA')","('Skyworks Solutions Inc', 'Synaptics Inc')",0.054,"[('XSD', 0.054)]",New,New+0.054
"('MRVL', 'SLAB')","('Marvell Technology Inc', 'Silicon Laboratories Inc')",0.054,"[('XSD', 0.054)]",New,New+0.054
"('SITM', 'SYNA')","('SiTime Corp Ordinary Shares', 'Synaptics Inc')",0.054,"[('XSD', 0.054)]",New,New+0.054
"('SLAB', 'SYNA')","('Silicon Laboratories Inc', 'Synaptics Inc')",0.054,"[('XSD', 0.054)]",New,New+0.054
"('SITM', 'SLAB')","('SiTime Corp Ordinary Shares', 'Silicon Laboratories Inc')",0.054,"[('XSD', 0.054)]",New,New+0.054
"('SLAB', 'XLNX')","('Silicon Laboratories Inc', 'Xilinx Inc')",0.054,"[('XSD', 0.054)]",New,New+0.054
"('NVDA', 'SLAB')","('NVIDIA Corp', 'Silicon Laboratories Inc')",0.054,"[('XSD', 0.054)]",New,New+0.054
"('VAW', 'VNQ')","('Vanguard Materials ETF', 'Vanguard Real Estate ETF')",0.053,"[('ARMR', 0.053)]",New,New+0.053
"('GMAB', 'NTRA')","('Genmab A/S', 'Natera Inc')",0.053,"[('BMED', 0.053)]",New,New+0.053
"('GMAB', 'RMD')","('Genmab A/S', 'ResMed Inc')",0.053,"[('BMED', 0.053)]",New,New+0.053
"('ICLR.IR', 'ISRG')","('Icon PLC', 'Intuitive Surgical Inc')",0.053,"[('BMED', 0.053)]",New,New+0.053
"('00823.HK', 'SPSN')","('Link Real Estate Investment Trust', 'Swiss Prime Site AG')",0.053,"[('DRW', 0.053)]",New,New+0.053
"('GLPI', 'MO')","('Gaming and Leisure Properties Inc', 'Altria Group Inc')",0.053,"[('DTN', 0.053)]",New,New+0.053
"('MO', 'NUE')","('Altria Group Inc', 'Nucor Corp')",0.053,"[('DTN', 0.053)]",New,New+0.053
"('BMY', 'PG')","('Bristol-Myers Squibb Company', 'Procter & Gamble Co')",0.053,"[('FBCV', 0.053)]",New,New+0.053
"('CBRE', 'UNH')","('CBRE Group Inc Class A', 'UnitedHealth Group Inc')",0.053,"[('FBCV', 0.053)]",New,New+0.053
"('PWR', 'ZS')","('Quanta Services Inc', 'Zscaler Inc')",0.053,"[('FEVR', 0.053)]",New,New+0.053
"('FTNT', 'PWR')","('Fortinet Inc', 'Quanta Services Inc')",0.053,"[('FEVR', 0.053)]",New,New+0.053
"('JHX', 'ZS')","('James Hardie Industries PLC ADR', 'Zscaler Inc')",0.053,"[('FEVR', 0.053)]",New,New+0.053
"('FTNT', 'JHX')","('Fortinet Inc', 'James Hardie Industries PLC ADR')",0.053,"[('FEVR', 0.053)]",New,New+0.053
"('SEDG', 'ZS')","('SolarEdge Technologies Inc', 'Zscaler Inc')",0.053,"[('FEVR', 0.053)]",New,New+0.053
"('FTNT', 'SEDG')","('Fortinet Inc', 'SolarEdge Technologies Inc')",0.053,"[('FEVR', 0.053)]",New,New+0.053
"('ERF.PA', 'WKL')","('Eurofins Scientific SE', 'Wolters Kluwer NV')",0.053,"[('FICS', 0.047), ('PQIN', 0.006)]",New,New+0.053
"('AVTR', 'CRWD')","('Avantor Inc', 'CrowdStrike Holdings Inc Class A')",0.053,"[('FPX', 0.053)]",New,New+0.053
"('CVNA', 'PINS')","('Carvana Co Class A', 'Pinterest Inc')",0.053,"[('FPX', 0.053)]",New,New+0.053
"('LSPD.TO', 'NEXI.MI')","('Lightspeed Commerce Inc Ordinary Shares (Sub Voting)', 'Nexi SpA')",0.053,"[('FPXI', 0.053)]",New,New+0.053
"('AWK', 'CLNX.BC')","('American Water Works Co Inc', 'Cellnex Telecom SA')",0.053,"[('GLIF', 0.053)]",New,New+0.053
"('RCII', 'TX.MX')","('Rent-A-Center Inc', 'Ternium SA ADR')",0.053,"[('GLRY', 0.053)]",New,New+0.053
"('TX.MX', 'WFG.TO')","('Ternium SA ADR', 'West Fraser Timber Co.Ltd')",0.053,"[('GLRY', 0.053)]",New,New+0.053
"('LFUS', 'TX.MX')","('Littelfuse Inc', 'Ternium SA ADR')",0.053,"[('GLRY', 0.053)]",New,New+0.053
"('STMP', 'XTSLA')","('Stamps.com Inc', 'BlackRock Cash Funds Treasury SL Agency')",0.053,"[('XJR', 0.036), ('IJR', 0.017)]",New,New+0.053
"('CHGG', 'NET')","('Chegg Inc', 'Cloudflare Inc')",0.053,"[('IWFH', 0.053)]",New,New+0.053
"('NET', 'NFLX')","('Cloudflare Inc', 'Netflix Inc')",0.053,"[('IWFH', 0.053)]",New,New+0.053
"('DOCU', 'NICE')","('DocuSign Inc', 'NICE Ltd')",0.053,"[('IWFH', 0.053)]",New,New+0.053
"('NICE', 'SMAR')","('NICE Ltd', 'Smartsheet Inc Class A')",0.053,"[('IWFH', 0.053)]",New,New+0.053
"('NICE', 'SNAP')","('NICE Ltd', 'Snap Inc Class A')",0.053,"[('IWFH', 0.053)]",New,New+0.053
"('BAC', 'CBA.AX')","('Bank of America Corp', 'Commonwealth Bank of Australia')",0.053,"[('IXG', 0.053)]",New,New+0.053
"('CSGP', 'SPG')","('CoStar Group Inc', 'Simon Property Group Inc')",0.053,"[('IYR', 0.053)]",New,New+0.053
"('NYCB', 'SNV')","('New York Community Bancorp Inc', 'Synovus Financial Corp')",0.053,"[('KBWR', 0.053)]",New,New+0.053
"('BTCM', 'MDB')","('BIT Mining Ltd ADR', 'MongoDB Inc Class A')",0.053,"[('MOON', 0.053)]",New,New+0.053
"('INFO.L', 'VNE')","('IHS Markit Ltd', 'Veoneer Inc Ordinary Shares')",0.053,"[('MRGR', 0.053)]",New,New+0.053
"('GNOG', 'VNE')","('Golden Nugget Online Gaming Inc Ordinary Shares - Class A', 'Veoneer Inc Ordinary Shares')",0.053,"[('MRGR', 0.053)]",New,New+0.053
"('APT', 'MGGT')","('Afterpay Ltd', 'Meggitt PLC')",0.053,"[('MRGR', 0.053)]",New,New+0.053
"('MGGT', 'XLNX')","('Meggitt PLC', 'Xilinx Inc')",0.053,"[('MRGR', 0.053)]",New,New+0.053
"('APT', 'INFO.L')","('Afterpay Ltd', 'IHS Markit Ltd')",0.053,"[('MRGR', 0.053)]",New,New+0.053
"('APT', 'GNOG')","('Afterpay Ltd', 'Golden Nugget Online Gaming Inc Ordinary Shares - Class A')",0.053,"[('MRGR', 0.053)]",New,New+0.053
"('GNOG', 'INFO.L')","('Golden Nugget Online Gaming Inc Ordinary Shares - Class A', 'IHS Markit Ltd')",0.053,"[('MRGR', 0.053)]",New,New+0.053
"('DASH', 'PDD')","('DoorDash Inc Ordinary Shares - Class A', 'Pinduoduo Inc ADR')",0.053,"[('ONLN', 0.053)]",New,New+0.053
"('DPZ', 'ODFL')","(""Domino's Pizza Inc"", 'Old Dominion Freight Line Inc Ordinary Shares')",0.053,"[('PDP', 0.053)]",New,New+0.053
"('MTD', 'STAA')","('Mettler-Toledo International Inc', 'Staar Surgical Co')",0.053,"[('PDP', 0.053)]",New,New+0.053
"('OGE', 'XOM')","('OGE Energy Corp', 'Exxon Mobil Corp')",0.053,"[('PEY', 0.053)]",New,New+0.053
"('DCUE', 'SOLN')","('Dominion Energy Inc Series A', 'Southern Co Unit - Series A (2019)')",0.053,"[('PFFA', 0.053)]",New,New+0.053
"('02331', '8046.TW')","('Li Ning Co Ltd', 'Nan Ya Printed Circuit Board Corp')",0.053,"[('PIE', 0.053)]",New,New+0.053
"('RCII', 'SIG')","('Rent-A-Center Inc', 'Signet Jewelers Ltd')",0.053,"[('PSCD', 0.053)]",New,New+0.053
"('PBH', 'SEM')","('Prestige Consumer Healthcare Inc', 'Select Medical Holdings Corp')",0.053,"[('PSCH', 0.053)]",New,New+0.053
"('ALRM', 'PRFT')","('Alarm.com Holdings Inc', 'Perficient Inc')",0.053,"[('PSCT', 0.053)]",New,New+0.053
"('AMAT', 'SPLK')","('Applied Materials Inc', 'Splunk Inc')",0.053,"[('QTEC', 0.053)]",New,New+0.053
"('00700', '02333')","('Tencent Holdings Ltd', 'Great Wall Motor Co Ltd Class H')",0.053,"[('RESE', 0.053)]",New,New+0.053
"('ALRM', 'JCI')","('Alarm.com Holdings Inc', 'Johnson Controls International PLC')",0.053,"[('SIMS', 0.053)]",New,New+0.053
"('JCI', 'QRVO')","('Johnson Controls International PLC', 'Qorvo Inc')",0.053,"[('SIMS', 0.053)]",New,New+0.053
"('JCI', 'REZI')","('Johnson Controls International PLC', 'Resideo Technologies Inc')",0.053,"[('SIMS', 0.053)]",New,New+0.053
"('ALRM', 'PNR')","('Alarm.com Holdings Inc', 'Pentair PLC')",0.053,"[('SIMS', 0.053)]",New,New+0.053
"('PNR', 'QRVO')","('Pentair PLC', 'Qorvo Inc')",0.053,"[('SIMS', 0.053)]",New,New+0.053
"('PNR', 'REZI')","('Pentair PLC', 'Resideo Technologies Inc')",0.053,"[('SIMS', 0.053)]",New,New+0.053
"('KC', 'TEAM')","('Kingsoft Cloud Holdings Ltd ADR', 'Atlassian Corporation PLC A')",0.053,"[('SKYY', 0.053)]",New,New+0.053
"('PRU', 'WMB')","('Prudential Financial Inc', 'Williams Companies Inc')",0.053,"[('SPHD', 0.053)]",New,New+0.053
"('AXON', 'MASI')","('Axon Enterprise Inc', 'Masimo Corp')",0.053,"[('XMMO', 0.053)]",New,New+0.053
