Symbol,Name,SumWeights,Holders,DiffEntries,DiffValue
005490.KS,POSCO,0.059,"[('EWY', 0.025), ('EMGF', 0.021), ('MFEM', 0.013)]",1,0.0
PKN,Polski Koncern Naftowy ORLEN SA,0.059,"[('EPOL', 0.059)]",1,0.0
PROX,Proximus SA,0.059,"[('FDD', 0.04), ('EUSC', 0.019)]",1,0.0
8830,Sumitomo Realty & Development Co Ltd,0.059,"[('WPS', 0.016), ('IFGL', 0.015), ('HAUZ', 0.014), ('VNQI', 0.014)]",1,0.0
APTS,Preferred Apartment Communities Inc,0.059,"[('KBWY', 0.059)]",1,0.0
000725,BOE Technology Group Co Ltd,0.059,"[('KFVG', 0.059)]",1,0.0
MTG B,Modern Times Group MTG AB B,0.059,"[('NERD', 0.059)]",1,0.0
PAGS.SA,PagSeguro Digital Ltd Class A,0.059,"[('NIFE', 0.059)]",1,0.0
MCB,MCB Bank Ltd,0.059,"[('PAK', 0.059)]",1,0.0
CTT,CTT-Correios de Portugal SA,0.059,"[('PGAL', 0.059)]",1,0.0
SCHV,Schwab U.S. Large-Cap Value ETF,0.059,"[('SECT', 0.059)]",1,0.0
PHIA,Koninklijke Philips NV,0.058,"[('EWN', 0.058)]",1,0.0
DQ,Daqo New Energy Corp ADR,0.058,"[('TAN', 0.035), ('PBW', 0.02), ('EWX', 0.003)]",1,0.0
AVTRPA,Avantor Inc Ser A,0.058,"[('PFXF', 0.024), ('FCVT', 0.013), ('PFFD', 0.011), ('PFF', 0.01)]",1,0.0
ARWR,Arrowhead Pharmaceuticals Inc,0.058,"[('GNOM', 0.041), ('IWO', 0.005), ('VTWG', 0.005), ('JPSE', 0.004), ('VTWO', 0.003)]",1,0.0
300014,EVE Energy Co Ltd,0.058,"[('LIT', 0.058)]",1,0.0
KWR,Quaker Chemical Corp,0.058,"[('PSCM', 0.058)]",1,0.0
STM.SI,STMicroelectronics NV,0.058,"[('SNSR', 0.058)]",1,0.0
KSTR,KraneShares SSE STAR Market 50 ,0.058,"[('TMAT', 0.058)]",1,0.0
TESXU1,EURO STOXX 50 Index Total Return Sept21,0.058,"[('WTMF', 0.058)]",1,0.0
COUP,Coupa Software Inc,0.057999999999999996,"[('CLOU', 0.04), ('WCLD', 0.018)]",1,0.0
BESI,BE Semiconductor Industries NV,0.057999999999999996,"[('PIZ', 0.028), ('IMOM', 0.021), ('ISCF', 0.009)]",0,0.0
KC,Kingsoft Cloud Holdings Ltd ADR,0.057999999999999996,"[('IVES', 0.031), ('SKYY', 0.027)]",0,0.0
MMSI,Merit Medical Systems Inc,0.057,"[('ACTV', 0.029), ('PSCH', 0.028)]",0,0.0
RRR,Red Rock Resorts Inc A,0.057,"[('BEDZ', 0.057)]",0,0.0
TTM.BO,Tata Motors Ltd ADR,0.057,"[('FNI', 0.04), ('BICK', 0.017)]",0,0.0
000983,Shanxi Coking Coal Energy Group Co Ltd,0.057,"[('CHIE', 0.057)]",0,0.0
SPWR,SunPower Corp,0.057,"[('CNRG', 0.029), ('XSD', 0.028)]",0,0.0
BBNI,Bank Negara Indonesia (Persero) Tbk Registered Shs Series -B-,0.057,"[('IDX', 0.032), ('EIDO', 0.025)]",1,0.0
NDA SE,Nordea Bank Abp,0.057,"[('EWD', 0.057)]",1,0.0
CIEN,Ciena Corp,0.057,"[('IGN', 0.045), ('SMLF', 0.009), ('IUSS', 0.003)]",1,0.0
RLI,RLI Corp,0.057,"[('KBWP', 0.041), ('TMDV', 0.016)]",1,0.0
AFIN,American Finance Trust Inc Class A,0.057,"[('KBWY', 0.057)]",1,0.0
MF.PA,Wendel SE,0.057,"[('PEX', 0.057)]",1,0.0
GSPD,Goldman Sachs Group Inc Deposit Shs Repr 1/1000th Perp Fltg Rate Non Cum Pf,0.057,"[('PFFV', 0.029), ('PFLD', 0.028)]",1,0.0
AM3D.DE,SLM Solutions Group AG,0.057,"[('PRNT', 0.057)]",1,0.0
PAVE,Global X Funds Global X U.S. In,0.057,"[('RAAX', 0.057)]",1,0.0
09618,JD.com Inc Ordinary Shares - Class A,0.056999999999999995,"[('KEMQ', 0.037), ('AIA', 0.02)]",1,0.0
VRTV,Veritiv Corp,0.056999999999999995,"[('RZV', 0.026), ('XSVM', 0.019), ('OMFS', 0.007), ('CSA', 0.005)]",1,0.0
CNQ.TO,Canadian Natural Resources Ltd,0.056999999999999995,"[('FILL', 0.022), ('IGE', 0.022), ('VRAI', 0.013)]",1,0.0
YETI,YETI Holdings Inc,0.056999999999999995,"[('RFG', 0.022), ('XMHQ', 0.021), ('FNY', 0.009), ('JHSC', 0.005)]",1,0.0
UEC,Uranium Energy Corp,0.056999999999999995,"[('URNM', 0.036), ('URA', 0.021)]",1,0.0
MOCORP,Metso Outotec Corp,0.05600000000000001,"[('EFNL', 0.033), ('DWCR', 0.017), ('IEUS', 0.004), ('SCZ', 0.002)]",1,0.0
BYD,Boyd Gaming Corp,0.056,"[('BEDZ', 0.056)]",1,0.0
SEM,Select Medical Holdings Corp,0.056,"[('PSCH', 0.03), ('CALF', 0.021), ('PLTL', 0.005)]",1,0.0
ABG,Asbury Automotive Group Inc,0.056,"[('PSCD', 0.024), ('CALF', 0.02), ('IJS', 0.007), ('PLTL', 0.005)]",1,0.0
RYM.NZ,Ryman Healthcare Ltd,0.056,"[('ENZL', 0.04), ('EFAD', 0.016)]",1,0.0
TMGH.CA,Talaat Moustafa Group Holding,0.056,"[('EGPT', 0.056)]",1,0.0
LPP,LPP SA,0.056,"[('EPOL', 0.056)]",1,0.0
SWAV,ShockWave Medical Inc,0.056,"[('PTH', 0.046), ('FNY', 0.01)]",1,0.0
MCHI,iShares MSCI China ETF,0.056,"[('MCRO', 0.056)]",1,0.0
ATAD,Tatneft PJSC ADR,0.056,"[('RSX', 0.056)]",1,0.0
POG.L,Petropavlovsk PLC,0.056,"[('RSXJ', 0.056)]",1,0.0
IONS,Ionis Pharmaceuticals Inc,0.055999999999999994,"[('ARKG', 0.036), ('BBP', 0.02)]",1,0.0
SC,Santander Consumer USA Holdings Inc,0.055999999999999994,"[('DVLU', 0.021), ('FXO', 0.02), ('FNK', 0.01), ('FNX', 0.005)]",1,0.0
NOS,Nos Sgps SA,0.055999999999999994,"[('PGAL', 0.044), ('SDIV', 0.012)]",1,0.0
MGNX,Macrogenics Inc,0.055,"[('CNCR', 0.04), ('XBI', 0.008), ('BBC', 0.007)]",1,0.0
01347,Hua Hong Semiconductor Ltd Unitary 144A/Reg S,0.055,"[('KEJI', 0.032), ('CHIK', 0.023)]",1,0.0
DHRPA,Danaher Corp PRF CONVERT 15/04/2022 USD - Ser A,0.055,"[('PFXF', 0.031), ('PFF', 0.013), ('CWB', 0.011)]",1,0.0
PKI,PerkinElmer Inc,0.055,"[('SPGP', 0.019), ('WDNA', 0.015), ('DEF', 0.011), ('VBK', 0.007), ('VB', 0.003)]",1,0.0
8316,Sumitomo Mitsui Financial Group Inc,0.055,"[('DXJ', 0.033), ('EWJV', 0.022)]",1,0.0
COLO B,Coloplast A/S Class B,0.055,"[('EDEN', 0.04), ('EFAV', 0.015)]",1,0.0
01898,China Coal Energy Co Ltd Class H,0.055,"[('FCA', 0.039), ('FEM', 0.016)]",1,0.0
NN,NN Group NV,0.055,"[('FDD', 0.042), ('QINT', 0.013)]",1,0.0
507685.BO,Wipro Ltd,0.055,"[('GLIN', 0.055)]",1,0.0
EGP,EastGroup Properties Inc,0.055,"[('INDS', 0.046), ('IWO', 0.005), ('ISCG', 0.004)]",1,0.0
688036,Shenzhen Transsion Holdings Co Ltd Class A,0.055,"[('KSTR', 0.055)]",1,0.0
GEL,Genesis Energy LP,0.055,"[('MLPA', 0.055)]",1,0.0
STMN,Straumann Holding AG,0.055,"[('PRNT', 0.055)]",1,0.0
2395.TW,Advantech Co Ltd,0.055,"[('SNSR', 0.055)]",1,0.0
VST,Vistra Corp,0.05499999999999999,"[('FXU', 0.043), ('DWSH', 0.012)]",1,0.0
00012.HK,Henderson Land Development Co Ltd,0.05499999999999999,"[('EFAS', 0.022), ('FID', 0.018), ('IDHD', 0.015)]",1,0.0
LVMUY.PA,LVMH Moet Hennessy Louis Vuitton SE ADR,0.054000000000000006,"[('AADR', 0.042), ('PTIN', 0.012)]",1,0.0
REXR,Rexford Industrial Realty Inc,0.054000000000000006,"[('INDS', 0.045), ('ISCG', 0.004), ('BKSE', 0.003), ('ISCB', 0.002)]",1,0.0
002714,Muyuan Foods Co Ltd Class A,0.054000000000000006,"[('GLCN', 0.029), ('CNXT', 0.025)]",1,0.0
5101,Yokohama Rubber Co Ltd,0.054000000000000006,"[('DMDV', 0.021), ('IVAL', 0.021), ('DFJ', 0.006), ('DXJS', 0.006)]",1,0.0
TRPL4.SA,Cia de Transmissao de Energia Eletrica Paulista Participating Preferred,0.054000000000000006,"[('FBZ', 0.034), ('DVYE', 0.02)]",1,0.0
TNDM,Tandem Diabetes Care Inc,0.054000000000000006,"[('EDOC', 0.05), ('ISCG', 0.004)]",1,0.0
SNA,Snap-on Inc,0.054000000000000006,"[('PSL', 0.034), ('SPDV', 0.02)]",1,0.0
FUT,ProShares Managed Futures Strat,0.054,"[('ALTS', 0.054)]",1,0.0
ANF,Abercrombie & Fitch Co Class A,0.054,"[('CALF', 0.022), ('SENT', 0.011), ('VUSE', 0.009), ('SVAL', 0.007), ('FNDA', 0.005)]",1,0.0
00004.HK,The Wharf (Holdings) Ltd,0.054,"[('CHIR', 0.054)]",1,0.0
300122,Chongqing Zhifei Biological Products Co Ltd,0.054,"[('KURE', 0.032), ('CNXT', 0.022)]",1,0.0
BOL,Boliden AB,0.054,"[('COPX', 0.048), ('DEEF', 0.006)]",1,0.0
CNXC,Concentrix Corp Ordinary Shares,0.054,"[('CSD', 0.048), ('SIXL', 0.006)]",1,0.0
03800,GCL-Poly Energy Holdings Ltd,0.054,"[('ECNS', 0.028), ('TAN', 0.026)]",1,0.0
JGS,JG Summit Holdings Inc,0.054,"[('EPHE', 0.054)]",1,0.0
TCL.AX,Transurban Group,0.054,"[('GII', 0.054)]",1,0.0
HEI.A,Heico Corp Class A,0.054,"[('LCG', 0.054)]",2,0.0
MSUXX,Morgan Stanley InstlLqdty TrsSecs Instl,0.054,"[('LMBS', 0.054)]",2,0.0
XONE,The ExOne Co,0.054,"[('PRNT', 0.054)]",2,0.0
EPC,Edgewell Personal Care Co,0.054,"[('PSCC', 0.054)]",2,0.0
SSTK,Shutterstock Inc,0.054,"[('XWEB', 0.024), ('RETL', 0.009), ('RNSC', 0.009), ('SIXL', 0.006), ('SSLY', 0.006)]",2,0.0
HHR,HeadHunter Group PLC ADR,0.054,"[('RSXJ', 0.054)]",2,0.0
GBR.TO,Great Bear Resources Ltd,0.054,"[('SGDJ', 0.054)]",2,0.0
PYPL.TO,PayPal Holdings Inc,0.054,"[('VFIN', 0.054)]",2,0.0
SHLX,Shell Midstream Partners LP,0.053000000000000005,"[('AMLP', 0.042), ('MDIV', 0.011)]",2,0.0
EDIT,Editas Medicine Inc,0.053000000000000005,"[('HTEC', 0.017), ('WDNA', 0.014), ('XBI', 0.009), ('BBC', 0.008), ('LABU', 0.005)]",2,0.0
TXG,10x Genomics Inc Ordinary Shares - Class A,0.053000000000000005,"[('BFTR', 0.027), ('BTEC', 0.023), ('SCHA', 0.003)]",2,0.0
REL.L,RELX PLC,0.053000000000000005,"[('DNL', 0.035), ('RNDM', 0.018)]",2,0.0
AMX.MX,America Movil SAB de CV ADR,0.053000000000000005,"[('WFH', 0.033), ('ECOW', 0.02)]",2,0.0
BBWI,Bath & Body Works Inc,0.053000000000000005,"[('PEZ', 0.032), ('GVIP', 0.021)]",2,0.0
601166,Industrial Bank Co Ltd,0.053,"[('AFTY', 0.039), ('ASHR', 0.014)]",2,0.0
RUTH,Ruth's Hospitality Group Inc,0.053,"[('EATZ', 0.053)]",2,0.0
COMM,CommScope Holding Co Inc,0.053,"[('IGN', 0.045), ('EQAL', 0.005), ('FNDA', 0.003)]",2,0.0
CP.TO,Canadian Pacific Railway Ltd,0.053,"[('NFRA', 0.027), ('EWC', 0.026)]",2,0.0
HEXA B,Hexagon AB Class B,0.053,"[('EWD', 0.048), ('JPIN', 0.005)]",2,0.0
BBDC4.SA,Bank Bradesco SA Participating Preferred,0.053,"[('EWZ', 0.053)]",2,0.0
ERIC,Telefonaktiebolaget L M Ericsson ADR Class B,0.053,"[('FIVG', 0.03), ('TENG', 0.023)]",2,0.0
ACM,AECOM,0.053,"[('FLM', 0.032), ('IJJ', 0.007), ('IVOV', 0.007), ('MDYV', 0.007)]",2,0.0
FHB,First Hawaiian Inc,0.053,"[('KBWR', 0.021), ('PSCF', 0.013), ('IJS', 0.007), ('SLYV', 0.006), ('VIOV', 0.006)]",2,0.0
500830.BO,Colgate-Palmolive (India) Ltd,0.053,"[('INCO', 0.053)]",2,0.0
TPL,Texas Pacific Land Corp,0.053,"[('INFL', 0.053)]",2,0.0
RGA,Reinsurance Group of America Inc,0.053,"[('NIFE', 0.04), ('PAMC', 0.013)]",2,0.0
WFCPZ,Wells Fargo & Co 4.75% PRF PERPETUAL USD 25 Series Z Class A,0.053,"[('PGF', 0.028), ('PGX', 0.014), ('PFFD', 0.011)]",2,0.0
ATHPA,Athene Holding Ltd FXDFR PRF PERPETUAL USD 25 - Ser A 1/1000 Int Dep,0.053,"[('SPFF', 0.031), ('PFFV', 0.022)]",2,0.0
600549,Xiamen Tungsten Co Ltd,0.053,"[('REMX', 0.053)]",2,0.0
VCB,Joint Stock Commercial Bank for Foreign Trade of Vietnam,0.053,"[('VNM', 0.053)]",2,0.0
DDS,Dillard's Inc Class A,0.052000000000000005,"[('SYLD', 0.017), ('VAMO', 0.014), ('VUSE', 0.008), ('FNDA', 0.006), ('CSML', 0.004)]",2,0.0
011200.KS,HMM,0.052000000000000005,"[('FPA', 0.023), ('DWCR', 0.019), ('FDT', 0.007), ('PDN', 0.003)]",2,0.0
LT.BO,Larsen & Toubro Ltd,0.052000000000000005,"[('INDY', 0.028), ('EPI', 0.024)]",2,0.0
PCT,PureCycle Technologies Inc Ordinary Shares,0.052000000000000005,"[('EVX', 0.035), ('SPXZ', 0.017)]",2,0.0
532215.BO,Axis Bank Ltd,0.052000000000000005,"[('IXSE', 0.027), ('INDA', 0.025)]",2,0.0
OTEX.TO,Open Text Corp,0.052000000000000005,"[('IVES', 0.042), ('SCHC', 0.006), ('VSS', 0.004)]",2,0.0
L,Loews Corp,0.052,"[('ABEQ', 0.052)]",2,0.0
601699,Shanxi Lu'an Environmental Energy Development Co Ltd,0.052,"[('CHIE', 0.052)]",2,0.0
002353,Yantai Jereh Oilfield Services Group Co Ltd,0.052,"[('CHIE', 0.052)]",2,0.0
BACPL,Bank of America Corp 7 1/4 % Non-Cum Perp Conv Pfd Shs Series -L-,0.052,"[('PFFD', 0.023), ('PFF', 0.015), ('CWB', 0.014)]",2,0.0
FXPO.L,Ferrexpo PLC,0.052,"[('DFE', 0.024), ('DDLS', 0.014), ('DLS', 0.014)]",2,0.0
TOL,Toll Brothers Inc,0.052,"[('ITB', 0.031), ('SYLD', 0.015), ('DFAT', 0.006)]",2,0.0
BAER,Julius Baer Gruppe AG,0.052,"[('DINT', 0.052)]",2,0.0
ADE,Adevinta ASA Class B,0.052,"[('ENOR', 0.026), ('NORW', 0.026)]",2,0.0
IGG.L,IG Group Holdings PLC,0.052,"[('FDD', 0.045), ('ISCF', 0.007)]",2,0.0
6532,BayCurrent Consulting Inc,0.052,"[('IMOM', 0.024), ('FJP', 0.023), ('SCJ', 0.005)]",2,0.0
IHF,iShares U.S. Health Care Provid,0.052,"[('LCR', 0.052)]",2,0.0
VDE,Vanguard Energy ETF,0.052,"[('SECT', 0.052)]",2,0.0
BGL.AX,Bellevue Gold Ltd,0.052,"[('SGDJ', 0.052)]",2,0.0
ST,Sensata Technologies Holding PLC,0.052,"[('SNSR', 0.052)]",2,0.0
GNLN,Greenlane Holdings Inc,0.052,"[('TOKE', 0.052)]",2,0.0
TECN,Tecan Group Ltd,0.051000000000000004,"[('BOTZ', 0.041), ('ISCF', 0.01)]",2,0.0
9433,KDDI Corp,0.051000000000000004,"[('FIDI', 0.026), ('EWJV', 0.025)]",2,0.0
SIKA,Sika AG,0.051000000000000004,"[('EWL', 0.029), ('FICS', 0.022)]",2,0.0
SLM,SLM Corp,0.051000000000000004,"[('RFG', 0.021), ('FXO', 0.018), ('EZM', 0.007), ('JHSC', 0.005)]",2,0.0
BRAP4.SA,Bradespar SA Participating Preferred,0.051000000000000004,"[('FBZ', 0.029), ('SDEM', 0.022)]",2,0.0
MTH,Meritage Homes Corp,0.051000000000000004,"[('PSCD', 0.028), ('XSHQ', 0.017), ('PLTL', 0.006)]",2,0.0
CNTY,Century Casinos Inc,0.051,"[('BEDZ', 0.051)]",2,0.0
SCR.TO,Score Media and Gaming Inc A,0.051,"[('BETZ', 0.051)]",2,0.0
HTGC,Hercules Capital Inc,0.051,"[('BIZD', 0.051)]",2,0.0
LKOR,FlexShares Trust FlexShares Cre,0.051,"[('BNDC', 0.051)]",2,0.0
CMS,CMS Energy Corp,0.051,"[('RYU', 0.037), ('CDL', 0.014)]",2,0.0
HLMA.L,Halma PLC,0.051,"[('CGW', 0.051)]",2,0.0
CPRT,Copart Inc,0.051,"[('CZA', 0.018), ('RGI', 0.014), ('DEF', 0.011), ('MAGA', 0.008)]",2,0.0
5347,Tenaga Nasional Bhd,0.051,"[('EWM', 0.051)]",2,0.0
500124.BO,Dr Reddy's Laboratories Ltd,0.051,"[('GLIN', 0.051)]",2,0.0
REM,iShares Trust iShares Mortgage ,0.051,"[('INKM', 0.051)]",2,0.0
JOIXX,JPMorgan Instl Tx Fr Mny Mkt IM,0.051,"[('JMUB', 0.051)]",2,0.0
002304,Jiangsu Yanghe Brewery JSC Ltd,0.051,"[('KBUY', 0.051)]",2,0.0
ORC,Orchid Island Capital Inc,0.051,"[('KBWD', 0.051)]",2,0.0
002371,NAURA Technology Group Co Ltd,0.051,"[('LIT', 0.051)]",2,0.0
KNL,Knoll Inc,0.051,"[('MARB', 0.051)]",2,0.0
TS.MI,Tenaris SA ADR,0.051,"[('OIH', 0.051)]",2,0.0
TRG,TRG Pakistan Ltd,0.051,"[('PAK', 0.051)]",2,0.0
AKBNK,Akbank TAS,0.051,"[('TUR', 0.051)]",2,0.0
SHOP.SA,Shopify Inc A,0.051,"[('VFIN', 0.051)]",2,0.0
CEMB,iShares J.P. Morgan EM Corporat,0.05,"[('ADFI', 0.05)]",2,0.0
GOAU4.SA,Metalurgica Gerdau SA Participating Preferred,0.05,"[('BRF', 0.026), ('EWZS', 0.024)]",2,0.0
NTB,Bank of N.T Butterfield & Son Ltd,0.05,"[('DINT', 0.05)]",2,0.0
BLMN,Bloomin Brands Inc,0.05,"[('EATZ', 0.05)]",2,0.0
DIN,Dine Brands Global Inc,0.05,"[('EATZ', 0.05)]",2,0.0
IPL.TO,Inter Pipeline Ltd,0.05,"[('ENFR', 0.05)]",2,0.0
GJF,Gjensidige Forsikring ASA,0.05,"[('ENOR', 0.025), ('NORW', 0.025)]",2,0.0
VOLV B,Volvo AB B,0.05,"[('EWD', 0.05)]",2,0.0
ERIC B,Telefonaktiebolaget L M Ericsson Class B,0.05,"[('EWD', 0.05)]",2,0.0
2609.TW,Yang Ming Marine Transport Corp,0.05,"[('PIE', 0.021), ('FEMS', 0.017), ('EWX', 0.009), ('VSS', 0.003)]",2,0.0
LGEN.L,Legal & General Group PLC,0.05,"[('FDD', 0.05)]",2,0.0
BBOX.L,Tritax Big Box Ord,0.05,"[('FKU', 0.025), ('FEP', 0.01), ('ISVL', 0.008), ('FDT', 0.007)]",2,0.0
VACN,VAT Group AG,0.05,"[('FSZ', 0.039), ('IEUS', 0.005), ('HSCZ', 0.003), ('SCZ', 0.003)]",2,0.0
SPEM,SPDR Index Shares Fund SPDR Por,0.05,"[('GAL', 0.05)]",2,0.0
SPIP,SPDR Portfolio TIPS ETF,0.05,"[('GAL', 0.05)]",2,0.0
SPAB,SPDR Portfolio Aggregate Bond E,0.05,"[('GAL', 0.05)]",2,0.0
ZNGA,Zynga Inc Class A,0.05,"[('HERO', 0.05)]",2,0.0
BBD.SA,Bank Bradesco SA ADR,0.05,"[('ILF', 0.05)]",2,0.0
MG.TO,Magna International Inc Class A,0.05,"[('IPKW', 0.05)]",2,0.0
600837,Haitong Securities Co Ltd,0.05,"[('KFYP', 0.05)]",2,0.0
IAI,iShares U.S. Broker-Dealers & S,0.05,"[('LCR', 0.05)]",2,0.0
CMBS,iShares CMBS Bond ETF,0.05,"[('LDSF', 0.05)]",2,0.0
APO,Apollo Global Management Inc Class A,0.05,"[('MARB', 0.046), ('VBR', 0.004)]",2,0.0
NVO,Novo Nordisk A/S ADR,0.05,"[('PPH', 0.05)]",2,0.0
SNY.PA,Sanofi SA ADR,0.05,"[('PPH', 0.05)]",2,0.0
LXP,Lexington Realty Trust,0.05,"[('ROOF', 0.026), ('PSCF', 0.014), ('XSLV', 0.01)]",2,0.0
CNMD,Conmed Corp,0.05,"[('PSCH', 0.031), ('RNSC', 0.019)]",2,0.0
HZNP,Horizon Therapeutics PLC,0.05,"[('PTH', 0.05)]",2,0.0
LYB,LyondellBasell Industries NV,0.05,"[('RDIV', 0.05)]",2,0.0
KNT.TO,K92 Mining Inc,0.05,"[('SGDJ', 0.05)]",2,0.0
USA,Liberty All-Star Equity,0.05,"[('YYY', 0.05)]",2,0.0
MUV2.DE,Munchener Ruckversicherungs-Gesellschaft AG,0.049999999999999996,"[('DXGE', 0.036), ('FYLD', 0.014)]",2,0.0
DOV,Dover Corp,0.049999999999999996,"[('STNC', 0.032), ('TPHD', 0.013), ('TPLC', 0.005)]",2,0.0
RSI,Rush Street Interactive Inc Ordinary Shares - Class A,0.049,"[('BETZ', 0.049)]",2,0.0
02338,Weichai Power Co Ltd Class H,0.049,"[('CHII', 0.028), ('ECOW', 0.021)]",2,0.0
00992,Lenovo Group Ltd,0.049,"[('CHIK', 0.038), ('DIM', 0.011)]",2,0.0
ASHS,Xtrackers Harvest CSI 500 China,0.049,"[('CN', 0.049)]",2,0.0
RCL,Royal Caribbean Group,0.049,"[('CRUZ', 0.049)]",2,0.0
VMEO,Vimeo Inc,0.049,"[('CSD', 0.049)]",2,0.0
AIRC,Apartment Income REIT Corp,0.049,"[('CSD', 0.043), ('ISCV', 0.004), ('ISCB', 0.002)]",2,0.0
MIDD,The Middleby Corp,0.049,"[('CWS', 0.049)]",2,0.0
LCV21,Live Cattle Future Oct 21,0.049,"[('DBA', 0.049)]",2,0.0
MKL,Markel Corp,0.049,"[('DFNL', 0.049)]",3,0.0
HWM,Howmet Aerospace Inc,0.049,"[('ITA', 0.035), ('DGT', 0.01), ('VBR', 0.004)]",3,0.0
ES,Eversource Energy,0.049,"[('RYU', 0.038), ('DIVA', 0.011)]",3,0.0
IEL.AX,IDP Education Ltd,0.049,"[('EDUT', 0.049)]",3,0.0
TAL,TAL Education Group ADR,0.049,"[('EDUT', 0.049)]",3,0.0
CLHO.CA,Cleopatra Hospital Co,0.049,"[('EGPT', 0.049)]",3,0.0
ETEL.CA,Telecom Egypt SAE,0.049,"[('EGPT', 0.049)]",3,0.0
A2M.NZ,The a2 Milk Co Ltd,0.049,"[('ENZL', 0.049)]",3,0.0
PEO,Bank Polska Kasa Opieki SA,0.049,"[('EPOL', 0.049)]",3,0.0
RACE.MI,Ferrari NV,0.049,"[('EWI', 0.049)]",3,0.0
7113,Top Glove Corp Bhd,0.049,"[('EWM', 0.049)]",3,0.0
017670.KS,SK Telecom Co Ltd,0.049,"[('MOTI', 0.023), ('FPA', 0.017), ('UEVM', 0.009)]",3,0.0
9020,East Japan Railway Co,0.049,"[('INFR', 0.049)]",3,0.0
PTEN,Patterson-UTI Energy Inc,0.049,"[('XES', 0.045), ('JPSE', 0.004)]",3,0.0
NEEPP,NextEra Energy Inc Unit,0.049,"[('PFXF', 0.025), ('PFFD', 0.013), ('PFF', 0.011)]",3,0.0
RLJPA,RLJ Lodging Trust USD 1.95 Cum Conv Pfd Registered Shs Series -A-,0.049,"[('PFFA', 0.049)]",3,0.0
AFINP,American Finance Trust Inc Series A,0.049,"[('PFFA', 0.049)]",3,0.0
JPMPC,JPMorgan Chase & Co 6% PRF PERPETUAL USD 25 - Dep rep 1/400 Ser EE,0.049,"[('PGF', 0.026), ('PGX', 0.012), ('PFFD', 0.011)]",3,0.0
ALTR,Altair Engineering Inc Class A,0.049,"[('PRNT', 0.049)]",3,0.0
ATI,Allegheny Technologies Inc,0.049,"[('PSCM', 0.049)]",3,0.0
JFR,Nuveen Floating Rate Income,0.049,"[('RDFI', 0.049)]",3,0.0
ILU.AX,Iluka Resources Ltd,0.049,"[('REMX', 0.049)]",3,0.0
SKE.TO,Skeena Resources Ltd,0.049,"[('SGDJ', 0.049)]",3,0.0
010130.KS,Korea Zinc Co Ltd,0.049,"[('SIL', 0.049)]",3,0.0
PE&OLES.MX,Industrias Penoles SAB de CV,0.049,"[('SLVP', 0.049)]",3,0.0
KCHOL,Koc Holding AS,0.049,"[('TUR', 0.049)]",3,0.0
SLCA,US Silica Holdings Inc,0.049,"[('XES', 0.049)]",3,0.0
BCX,BlackRock Resources & Commdty,0.049,"[('YYY', 0.049)]",3,0.0
WH,Wyndham Hotels & Resorts Inc Ordinary Shares,0.048,"[('BEDZ', 0.048)]",3,0.0
GPI,Group 1 Automotive Inc,0.048,"[('CALF', 0.02), ('XSVM', 0.015), ('RWJ', 0.013)]",3,0.0
000661,Changchun High and New Technology Industry Group Inc,0.048,"[('CHB', 0.048)]",3,0.0
OGN,Organon & Co Ordinary Shares,0.048,"[('CSD', 0.048)]",3,0.0
ETV,EV Tax-Managed Buy-Write Opps,0.048,"[('DALT', 0.048)]",3,0.0
KINV B,Kinnevik AB B,0.048,"[('IMOM', 0.022), ('FEP', 0.01), ('DEEF', 0.009), ('FDT', 0.007)]",3,0.0
THC,Tenet Healthcare Corp,0.048,"[('RWK', 0.014), ('FNY', 0.009), ('IWN', 0.005), ('FNX', 0.004), ('ISCV', 0.004)]",3,0.0
FRGI,Fiesta Restaurant Group Inc,0.048,"[('EATZ', 0.048)]",3,0.0
CEN.NZ,Contact Energy Ltd,0.048,"[('ENZL', 0.048)]",3,0.0
DNP,Dino Polska SA,0.048,"[('EPOL', 0.048)]",3,0.0
ASSA B,Assa Abloy AB B,0.048,"[('EWD', 0.048)]",3,0.0
FER.BC,Ferrovial SA,0.048,"[('EWP', 0.048)]",3,0.0
S68.SI,Singapore Exchange Ltd,0.048,"[('EWS', 0.041), ('RBIN', 0.007)]",3,0.0
005380.KS,Hyundai Motor Co,0.048,"[('EWY', 0.028), ('MFEM', 0.02)]",3,0.0
HBI,Hanesbrands Inc,0.048,"[('WBIF', 0.041), ('EZM', 0.007)]",3,0.0
TOU.TO,Tourmaline Oil Corp,0.048,"[('FYLD', 0.019), ('ISCF', 0.011), ('ISVL', 0.011), ('FDT', 0.007)]",3,0.0
OII,Oceaneering International Inc,0.048,"[('XES', 0.044), ('FNDA', 0.004)]",3,0.0
BANB,Bachem Holding AG,0.048,"[('FSZ', 0.048)]",3,0.0
DSVXX,Dreyfus Instl Preferred Govt MMkt Instl,0.048,"[('GRES', 0.048)]",3,0.0
6702,Fujitsu Ltd,0.048,"[('INTF', 0.019), ('GSJY', 0.013), ('RODE', 0.009), ('RODM', 0.007)]",3,0.0
EMBRAC B,Embracer Group AB,0.048,"[('HERO', 0.048)]",3,0.0
AIZ,Assurant Inc,0.048,"[('KBWP', 0.042), ('YPS', 0.006)]",2,0.0
601668,China State Construction Engineering Corp Ltd,0.048,"[('KFYP', 0.048)]",2,0.0
207940.KS,Samsung BioLogics Co Ltd,0.048,"[('KMED', 0.048)]",2,0.0
