Symbol,Name,NumAppearances,Holders,DiffEntries,DiffValue
TATASTEEL.,Tata Steel Ltd,2,"[('NFTY', 0.023), ('BLES', 0.005)]",4,0
FMBK,mBank SA,2,"[('WWJD', 0.009), ('BLES', 0.004)]",4,0
NED.JO,Nedbank Group Ltd,2,"[('WWJD', 0.009), ('BLES', 0.004)]",4,0
DEMANT,Demant AS,2,"[('WWJD', 0.008), ('BLES', 0.004)]",4,0
MARA,Marathon Digital Holdings Inc,2,"[('BLOK', 0.04), ('XSW', 0.006)]",4,0
GMAB,Genmab A/S,2,"[('EDEN', 0.046), ('BMED', 0.035)]",4,0
ICLR.IR,Icon PLC,2,"[('EIRL', 0.042), ('BMED', 0.026)]",4,0
IWN,iShares Russell 2000 Value ETF,2,"[('SMCP', 0.408), ('BOB', 0.347)]",4,0
6954,Fanuc Corp,2,"[('BOTZ', 0.072), ('ROBO', 0.016)]",4,0
TECN,Tecan Group Ltd,2,"[('BOTZ', 0.041), ('ISCF', 0.01)]",4,0
GOAU4.SA,Metalurgica Gerdau SA Participating Preferred,2,"[('BRF', 0.026), ('EWZS', 0.024)]",4,0
LCAM3.SA,Companhia de Locacao Americas SA,2,"[('BRF', 0.025), ('EWZS', 0.022)]",4,0
BMRN,Biomarin Pharmaceutical Inc,2,"[('GNOM', 0.039), ('BTEC', 0.02)]",4,0
6920,Lasertec Corp,2,"[('BTEK', 0.017), ('EWJE', 0.005)]",4,0
AVST.L,Avast PLC,2,"[('BUG', 0.049), ('DTEC', 0.011)]",3,0
MDP,Meredith Corp,2,"[('PSCU', 0.047), ('CALF', 0.021)]",3,0
CCS,Century Communities Inc,2,"[('CALF', 0.02), ('EES', 0.006)]",3,0
00175,Geely Automobile Holdings Ltd,2,"[('CARZ', 0.048), ('MOTO', 0.031)]",3,0
CMS,CMS Energy Corp,2,"[('RYU', 0.037), ('CDL', 0.014)]",3,0
VVR,Invesco Senior Income Trust,2,"[('CEFS', 0.232), ('YYY', 0.043)]",3,0
1102.TW,Asia Cement Corp,2,"[('EEMD', 0.022), ('CEY', 0.016)]",3,0
00788,China Tower Corp Ltd Ordinary Shares - Class H,2,"[('CHIC', 0.042), ('VPN', 0.038)]",3,0
01024,Kuaishou Technology Ordinary Shares - Class B,2,"[('IPOS', 0.042), ('CHIC', 0.033)]",3,0
00857,PetroChina Co Ltd Class H,2,"[('CHIE', 0.105), ('ISEM', 0.079)]",3,0
01088,China Shenhua Energy Co Ltd Class H,2,"[('CHIE', 0.077), ('ISEM', 0.016)]",3,0
01093,CSPC Pharmaceutical Group Ltd,2,"[('CHIH', 0.058), ('KURE', 0.031)]",3,0
01801,Innovent Biologics Inc,2,"[('CHIH', 0.051), ('KURE', 0.03)]",3,0
00586,China Conch Venture Holdings Ltd,2,"[('CHII', 0.044), ('KGRN', 0.028)]",3,0
00267,CITIC Ltd,2,"[('CHII', 0.041), ('EEMD', 0.024)]",3,0
02338,Weichai Power Co Ltd Class H,2,"[('CHII', 0.028), ('ECOW', 0.021)]",3,0
03898,Zhuzhou CRRC Times Electric Co Ltd Class H,2,"[('KGRN', 0.044), ('CHII', 0.022)]",3,0
01810,Xiaomi Corp Ordinary Shares - Class B,2,"[('KFVG', 0.092), ('CHIK', 0.086)]",3,0
00992,Lenovo Group Ltd,2,"[('CHIK', 0.038), ('DIM', 0.011)]",3,0
02018,AAC Technologies Holdings Inc,2,"[('CHIK', 0.028), ('IDLB', 0.002)]",3,0
01347,Hua Hong Semiconductor Ltd Unitary 144A/Reg S,2,"[('KEJI', 0.032), ('CHIK', 0.023)]",3,0
02899,Zijin Mining Group Co Ltd Class H,2,"[('CHIM', 0.077), ('COPX', 0.05)]",3,0
00914,Anhui Conch Cement Co Ltd Class H,2,"[('CHIM', 0.074), ('FCA', 0.033)]",3,0
600309,Wanhua Chemical Group Co Ltd,2,"[('KFYP', 0.057), ('CHIM', 0.042)]",3,0
02600,Aluminum Corporation of China Ltd Class H,2,"[('FCA', 0.039), ('CHIM', 0.032)]",3,0
01313,China Resources Cement Holdings Ltd,2,"[('FCA', 0.034), ('CHIM', 0.032)]",3,0
00358,Jiangxi Copper Co Ltd Class H,2,"[('FCA', 0.032), ('CHIM', 0.031)]",3,0
01109,China Resources Land Ltd,2,"[('CHIR', 0.085), ('DRW', 0.02)]",3,0
00688,China Overseas Land & Investment Ltd,2,"[('CHIR', 0.064), ('FCA', 0.033)]",3,0
00754,Hopson Development Holdings Ltd,2,"[('CHIR', 0.029), ('FPA', 0.017)]",3,0
06186,China Feihe Ltd Ordinary Shares,2,"[('CHIS', 0.051), ('IPOS', 0.033)]",3,0
06969.HK,Smoore International Holdings Ltd Ordinary Shares,2,"[('IPOS', 0.058), ('CHIS', 0.037)]",3,0
02688,ENN Energy Holdings Ltd,2,"[('CHIU', 0.096), ('OBOR', 0.02)]",3,0
03988,Bank Of China Ltd Class H,2,"[('CHIX', 0.074), ('UEVM', 0.009)]",3,0
02628,China Life Insurance Co Ltd Class H,2,"[('CHIX', 0.037), ('ISEM', 0.037)]",3,0
03328,Bank of Communications Co Ltd Class H,2,"[('CHIX', 0.02), ('UEVM', 0.009)]",3,0
T.TO,TELUS Corp,2,"[('PID', 0.032), ('CID', 0.015)]",3,0
WN.TO,George Weston Ltd,2,"[('CIL', 0.004), ('CIZ', 0.004)]",3,0
MFSU1.TO,mini MSCI EAFE Index Futures Sept21,2,"[('CIZ', 0.005), ('CIL', 0.004)]",3,0
FSLY,Fastly Inc,2,"[('CLOU', 0.043), ('VCLO', 0.025)]",3,0
COUP,Coupa Software Inc,2,"[('CLOU', 0.04), ('WCLD', 0.018)]",3,0
IOVA,Iovance Biotherapeutics Inc,2,"[('CNCR', 0.037), ('SBIO', 0.022)]",3,0
SHLS,Shoals Technologies Group Inc Ordinary Shares - Class A,2,"[('CNRG', 0.03), ('TAN', 0.029)]",3,0
SPWR,SunPower Corp,2,"[('CNRG', 0.029), ('XSD', 0.028)]",3,0
MAXN.SI,Maxeon Solar Technologies Ltd Ordinary Shares,2,"[('CNRG', 0.029), ('RYJ', 0.007)]",3,0
002714,Muyuan Foods Co Ltd Class A,2,"[('GLCN', 0.029), ('CNXT', 0.025)]",3,0
300122,Chongqing Zhifei Biological Products Co Ltd,2,"[('KURE', 0.032), ('CNXT', 0.022)]",3,0
VEDL.BO,Vedanta Ltd ADR,2,"[('COPX', 0.058), ('SLX', 0.044)]",3,0
TECK.B.TO,Teck Resources Ltd Class B,2,"[('COPX', 0.052), ('FYLD', 0.013)]",3,0
BOL,Boliden AB,2,"[('COPX', 0.048), ('DEEF', 0.006)]",3,0
BIL,SPDR Bloomberg 1-3 Month T-Bill,2,"[('CPI', 0.189), ('FISR', 0.044)]",3,0
NESTE,Neste Corp,2,"[('EFNL', 0.107), ('CRAK', 0.062)]",3,0
096770.KS,SK Innovation Co Ltd,2,"[('CRAK', 0.062), ('MFEM', 0.015)]",3,0
5020,ENEOS Holdings Inc,2,"[('CRAK', 0.052), ('ICOW', 0.02)]",3,0
CCL,Carnival Corp,2,"[('CRUZ', 0.064), ('OOTO', 0.026)]",3,0
UAL,United Airlines Holdings Inc,2,"[('JETS', 0.099), ('CRUZ', 0.043)]",3,0
RYAAY.IR,Ryanair Holdings PLC ADR,2,"[('EIRL', 0.043), ('CRUZ', 0.039)]",3,0
AAL,American Airlines Group Inc,2,"[('JETS', 0.095), ('CRUZ', 0.036)]",3,0
CSGS,CSG Systems International Inc,2,"[('CSB', 0.014), ('XSLV', 0.011)]",3,0
CNXC,Concentrix Corp Ordinary Shares,2,"[('CSD', 0.048), ('SIXL', 0.006)]",3,0
SGRE.BC,Siemens Gamesa Renewable Energy SA,2,"[('FAN', 0.073), ('CTEC', 0.054)]",3,0
AVY,Avery Dennison Corp,2,"[('CUT', 0.05), ('PYZ', 0.04)]",3,0
AMCR,Amcor PLC Ordinary Shares,2,"[('CUT', 0.049), ('SPHD', 0.023)]",3,0
MNDI.L,Mondi PLC,2,"[('CUT', 0.046), ('WOOD', 0.042)]",3,0
PKG,Packaging Corp of America,2,"[('CUT', 0.046), ('PRN', 0.028)]",3,0
STERV,Stora Enso Oyj Class R,2,"[('EFNL', 0.041), ('CUT', 0.039)]",3,0
SMSN.KS,Samsung Electronics Co Ltd GDR,2,"[('SPDW', 0.015), ('CWI', 0.013)]",3,0
FFC,Flah&Crum Pref Securities Income,2,"[('PAK', 0.044), ('DALT', 0.042)]",3,0
SX1,Soybean Nov21,2,"[('SOYB', 0.18), ('DBA', 0.067)]",3,0
WINZ21.L,Mini Ibovespa Future Dec 21,2,"[('DBE', 0.121), ('DBC', 0.074)]",3,0
HON22,NY Harbor ULSD Future June 22,2,"[('DBE', 0.115), ('DBC', 0.071)]",3,0
BRNH22,Brent Crude Future Jan 22,2,"[('DBE', 0.109), ('DBC', 0.069)]",3,0
ZTM21,2 Year Treasury Note Future June 21,2,"[('DBEH', 0.649), ('DBMF', 0.114)]",3,0
ZBM21,US Treasury Bond Future June 21,2,"[('DBMF', 0.307), ('DBEH', 0.092)]",3,0
UBM21,Ultra US Treasury Bond Future June 21,2,"[('RPAR', 1.386), ('DBMF', 0.303)]",3,0
GCG22,Gold Future Feb 22,2,"[('DGL', 0.504), ('DBP', 0.396)]",3,0
SIF22,Silver Future Jan 22,2,"[('DBS', 0.509), ('DBP', 0.109)]",3,0
SLG,SL Green Realty Corp,2,"[('DDIV', 0.037), ('FNK', 0.008)]",3,0
BRX,Brixmor Property Group Inc,2,"[('DDIV', 0.031), ('ISCV', 0.004)]",3,0
STOR,STORE Capital Corp,2,"[('NETL', 0.079), ('DDIV', 0.028)]",3,0
LEG,Leggett & Platt Inc,2,"[('DDIV', 0.027), ('YPS', 0.007)]",3,0
NELES,Neles Corp,2,"[('DDLS', 0.011), ('DLS', 0.011)]",3,0
NXI.PA,Nexity SA,2,"[('DDLS', 0.01), ('DLS', 0.01)]",3,0
POST,Oesterreichische Post AG,2,"[('DDLS', 0.008), ('DLS', 0.007)]",4,0
BB.PA,Bic,2,"[('DDLS', 0.007), ('DLS', 0.007)]",4,0
STG,Scandinavian Tobacco Group A/S,2,"[('DDLS', 0.007), ('DLS', 0.007)]",4,0
CIE.BC,CIE Automotive SA,2,"[('DDLS', 0.007), ('DLS', 0.007)]",4,0
ENAV.MI,ENAV SpA,2,"[('DDLS', 0.006), ('DLS', 0.006)]",4,0
YMU21,E-mini Dow $5 Future Sept 21,2,"[('DDM', 0.059), ('UDOW', 0.045)]",4,0
CTC.A.TO,Canadian Tire Corp Ltd Class A,2,"[('QINT', 0.011), ('DEEF', 0.006)]",4,0
ZAL.DE,Zalando SE,2,"[('FGM', 0.037), ('DEEF', 0.006)]",4,0
ATKR,Atkore Inc,2,"[('DEEP', 0.013), ('EES', 0.008)]",4,0
CIO.TO,City Office REIT Inc,2,"[('KBWY', 0.047), ('DEEP', 0.013)]",4,0
PLUS,ePlus Inc,2,"[('FGD', 0.014), ('DEEP', 0.012)]",4,0
MOV,Movado Group Inc,2,"[('DEEP', 0.012), ('SVAL', 0.008)]",4,0
APOG,Apogee Enterprises Inc,2,"[('SMDV', 0.012), ('DEEP', 0.011)]",4,0
MNOD,Mining and Metallurgical Company NORILSK NICKEL PJSC ADR,2,"[('RSX', 0.061), ('DEM', 0.037)]",4,0
1301.TW,Formosa Plastics Corp,2,"[('EDIV', 0.027), ('DEM', 0.013)]",4,0
CTSH,Cognizant Technology Solutions Corp A,2,"[('ONEV', 0.012), ('DEUS', 0.005)]",4,0
BLDR,Builders FirstSource Inc,2,"[('XMVM', 0.021), ('DFAS', 0.004)]",4,0
MTZ,MasTec Inc,2,"[('FLM', 0.029), ('DFAS', 0.003)]",4,0
KARN,Kardex Holding AG Registered Shares,2,"[('DFE', 0.02), ('ROBO', 0.016)]",4,0
SHYG,iShares 0-5 Year High Yield Cor,2,"[('WBII', 0.224), ('DFHY', 0.101)]",4,0
SJNK,SPDR Bloomberg Short Term High ,2,"[('WBII', 0.227), ('DFHY', 0.081)]",4,0
8410,Seven Bank Ltd,2,"[('DXJS', 0.009), ('DFJ', 0.008)]",4,0
6473,JTEKT Corp,2,"[('DXJS', 0.007), ('DFJ', 0.006)]",4,0
9513,Electric Power Development Co Ltd,2,"[('DFJ', 0.006), ('DXJS', 0.006)]",4,0
7167,Mebuki Financial Group Inc,2,"[('DFJ', 0.006), ('DXJS', 0.006)]",4,0
ARI.JO,African Rainbow Minerals Ltd,2,"[('EYLD', 0.024), ('DGS', 0.01)]",4,0
BBVA.BC,Banco Bilbao Vizcaya Argentaria SA,2,"[('EWP', 0.052), ('DGT', 0.011)]",4,0
GLE.PA,Societe Generale SA,2,"[('DGT', 0.01), ('MFDX', 0.008)]",4,0
ADM.L,Admiral Group PLC,2,"[('RNDM', 0.023), ('DIM', 0.011)]",4,0
US.MI,UnipolSai SPA Az nom post raggruppamento,2,"[('IDHD', 0.018), ('DIM', 0.009)]",4,0
ACS.BC,ACS Actividades de Construccion y Servicios SA,2,"[('IDV', 0.02), ('DIM', 0.008)]",4,0
MB.MI,Mediobanca SpA,2,"[('EUSC', 0.029), ('DIM', 0.008)]",4,0
HEP,Holly Energy Partners LP,2,"[('MLPA', 0.048), ('DIV', 0.027)]",4,0
HE,Hawaiian Electric Industries Inc,2,"[('DIV', 0.022), ('SMLV', 0.008)]",4,0
ES,Eversource Energy,2,"[('RYU', 0.038), ('DIVA', 0.011)]",4,0
A2A.MI,A2A SpA,2,"[('EUSC', 0.024), ('DMDV', 0.021)]",4,0
LUNE,Lundin Energy AB,2,"[('EFAS', 0.022), ('DMDV', 0.02)]",4,0
CDAY,Ceridian HCM Holding Inc,2,"[('DMRM', 0.006), ('MDY', 0.006)]",4,0
REL.L,RELX PLC,2,"[('DNL', 0.035), ('RNDM', 0.018)]",4,0
FNF,Fidelity National Financial Inc,2,"[('FXO', 0.016), ('DON', 0.01)]",4,0
1878,Daito Trust Construction Co Ltd,2,"[('FIDI', 0.033), ('DRW', 0.026)]",5,0
SPSN,Swiss Prime Site AG,2,"[('FSZ', 0.042), ('DRW', 0.02)]",5,0
XRT,SPDR S&P Retail ETF,2,"[('WIZ', 0.196), ('DUDE', 0.195)]",5,0
DXC,DXC Technology Co,2,"[('DVLU', 0.021), ('YPS', 0.007)]",5,0
NXST,Nexstar Media Group Inc Class A,2,"[('DVLU', 0.017), ('FXD', 0.015)]",5,0
BPOP,Popular Inc,2,"[('FTXO', 0.078), ('DVLU', 0.017)]",5,0
ITW,Illinois Tool Works Inc,2,"[('DVOL', 0.027), ('VFLQ', 0.013)]",5,0
00303.HK,VTech Holdings Ltd,2,"[('DVYA', 0.029), ('RODE', 0.011)]",5,0
00683.HK,Kerry Properties Ltd,2,"[('DVYA', 0.024), ('FPA', 0.017)]",5,0
GLTR,Aberdeen Standard Physical Prec,2,"[('RSXJ', 0.058), ('DVYE', 0.025)]",5,0
TRPL4.SA,Cia de Transmissao de Energia Eletrica Paulista Participating Preferred,2,"[('FBZ', 0.034), ('DVYE', 0.02)]",5,0
KIO.JO,Kumba Iron Ore Ltd,2,"[('EYLD', 0.023), ('DVYE', 0.017)]",5,0
CHMF,Severstal PAO,2,"[('DVYE', 0.016), ('EYLD', 0.016)]",5,0
HSKA,Heska Corp,2,"[('DWAS', 0.019), ('XHE', 0.013)]",5,0
CWST,Casella Waste Systems Inc Class A,2,"[('LCG', 0.044), ('DWAS', 0.015)]",5,0
AMRC,Ameresco Inc Class A,2,"[('DWAS', 0.011), ('ETHO', 0.005)]",5,0
VBR,Vanguard Small-Cap Value ETF,2,"[('DWAT', 0.101), ('GMOM', 0.073)]",5,0
IJT,iShares S&P Small-Cap 600 Growt,2,"[('DWAT', 0.089), ('QED', 0.015)]",5,0
SAMPO,Sampo Oyj Class A,2,"[('EFNL', 0.093), ('DWCR', 0.016)]",5,0
EDU,New Oriental Education & Technology Group Inc ADR,2,"[('EDUT', 0.061), ('DWLD', 0.042)]",5,0
CDMO,Avid Bioservices Inc,2,"[('DWMC', 0.011), ('IWC', 0.003)]",5,0
HOLD,AdvisorShares North Square McKe,2,"[('DWSH', 0.391), ('HDGE', 0.376)]",5,0
VST,Vistra Corp,2,"[('FXU', 0.043), ('DWSH', 0.012)]",5,0
AKAM,Akamai Technologies Inc,2,"[('FIVG', 0.028), ('DWSH', 0.011)]",5,0
2881.TW,Fubon Financial Holdings Co Ltd,2,"[('EWT', 0.02), ('DWX', 0.018)]",5,0
MUV2.DE,Munchener Ruckversicherungs-Gesellschaft AG,2,"[('DXGE', 0.036), ('FYLD', 0.014)]",5,0
8316,Sumitomo Mitsui Financial Group Inc,2,"[('DXJ', 0.033), ('EWJV', 0.022)]",5,0
8058,Mitsubishi Corp,2,"[('IPKW', 0.046), ('DXJ', 0.025)]",5,0
CHUY,Chuy's Holdings Inc,2,"[('EATZ', 0.06), ('VICE', 0.043)]",5,0
TXRH,Texas Roadhouse Inc,2,"[('EATZ', 0.054), ('FLQS', 0.009)]",5,0
RICK,RCI Hospitality Holdings Inc,2,"[('EATZ', 0.049), ('VICE', 0.039)]",5,0
W,Wayfair Inc Class A,2,"[('EBIZ', 0.043), ('ONLN', 0.023)]",5,0
03800,GCL-Poly Energy Holdings Ltd,2,"[('ECNS', 0.028), ('TAN', 0.026)]",5,0
01368,Xtep International Holdings Ltd,2,"[('ECNS', 0.019), ('FEMS', 0.013)]",5,0
AMX.MX,America Movil SAB de CV ADR,2,"[('WFH', 0.033), ('ECOW', 0.02)]",5,0
EEM,iShares MSCI Emerging Index Fun,2,"[('EDC', 0.378), ('VEGA', 0.071)]",5,0
DSV,DSV Panalpina A/S,2,"[('EDEN', 0.093), ('FPXE', 0.028)]",5,0
COLO B,Coloplast A/S Class B,2,"[('EDEN', 0.04), ('EFAV', 0.015)]",5,0
PNDORA,Pandora A/S,2,"[('EDEN', 0.03), ('IPKW', 0.03)]",5,0
TNDM,Tandem Diabetes Care Inc,2,"[('EDOC', 0.05), ('ISCG', 0.004)]",5,0
CERN,Cerner Corp,2,"[('PSJ', 0.048), ('EDOC', 0.047)]",5,0
CHGG,Chegg Inc,2,"[('EDUT', 0.107), ('IWFH', 0.023)]",5,0
3045.TW,Taiwan Mobile Co Ltd,2,"[('EEMV', 0.014), ('EELV', 0.009)]",5,0
2454.TW,MediaTek Inc,2,"[('EWT', 0.043), ('EEMO', 0.021)]",5,0
TFG.JO,Foschini Group Ltd,2,"[('EEMS', 0.003), ('EWX', 0.003)]",5,0
CROMPTON.B,Crompton Greaves Consumer Electricals Ltd,2,"[('SMIN', 0.015), ('EEMS', 0.003)]",5,0
3529.TW,eMemory Technology Inc,2,"[('EEMS', 0.003), ('EWX', 0.003)]",5,0
500271.BO,Max Financial Services Ltd,2,"[('SMIN', 0.015), ('EEMS', 0.003)]",5,0
ODP,The ODP Corp,2,"[('RWJ', 0.011), ('EES', 0.009)]",5,0
RYM.NZ,Ryman Healthcare Ltd,2,"[('ENZL', 0.04), ('EFAD', 0.016)]",5,0
6370,Kurita Water Industries Ltd,2,"[('EFAD', 0.015), ('EWJE', 0.005)]",5,0
DIA.MI,Diasorin SpA,2,"[('EFAD', 0.015), ('PQIN', 0.003)]",5,0
06823.HK,HKT Trust and HKT Ltd,2,"[('EFAS', 0.021), ('IDHD', 0.016)]",5,0
GIVN,Givaudan SA,2,"[('EWL', 0.027), ('EFAV', 0.016)]",5,0
KNEBV,KONE Oyj Class B,2,"[('EFNL', 0.115), ('HEDJ', 0.033)]",5,0
TLKM,PT Telkom Indonesia (Persero) Tbk Class B,2,"[('EIDO', 0.097), ('EMFM', 0.018)]",5,0
BMRI,PT Bank Mandiri (Persero) Tbk,2,"[('IDX', 0.066), ('EIDO', 0.046)]",5,0
ASII,PT Astra International Tbk,2,"[('IDX', 0.059), ('EIDO', 0.041)]",5,0
CPIN,PT Charoen Pokphand Indonesia Tbk,2,"[('IDX', 0.041), ('EIDO', 0.031)]",5,0
BBNI,Bank Negara Indonesia (Persero) Tbk Registered Shs Series -B-,2,"[('IDX', 0.032), ('EIDO', 0.025)]",5,0
CRH,CRH PLC,2,"[('EIRL', 0.21), ('WBIL', 0.045)]",5,0
KRX.L,Kingspan Group PLC,2,"[('EIRL', 0.048), ('FLM', 0.034)]",5,0
LUMI,Bank Leumi Le-Israel BM,2,"[('EIS', 0.057), ('ISRA', 0.051)]",5,0
TEVA,Teva Pharmaceutical Industries Ltd ADR,2,"[('EIS', 0.054), ('ISRA', 0.043)]",5,0
POLI,Bank Hapoalim BM,2,"[('EIS', 0.046), ('ISRA', 0.038)]",5,0
ICT,International Container Terminal Services Inc,2,"[('EPHE', 0.05), ('EMDV', 0.021)]",5,0
PIDILITIND,Pidilite Industries Ltd Shs Dematerialised,2,"[('EMDV', 0.02), ('RNEM', 0.013)]",5,0
531642.BO,Marico Ltd,2,"[('INCO', 0.064), ('EMDV', 0.02)]",5,0
ETISALAT,Emirates Telecommunications Group Co PJSC,2,"[('UAE', 0.12), ('EMFM', 0.019)]",5,0
FAB,First Trust Multi Cap Value Alp,2,"[('UAE', 0.22), ('EMFM', 0.015)]",5,0
PAGP,Plains GP Holdings LP Class A,2,"[('EMLP', 0.036), ('GYLD', 0.008)]",5,0
MOWI,Mowi ASA,2,"[('ENOR', 0.063), ('NORW', 0.063)]",4,0
YAR,Yara International ASA,2,"[('ENOR', 0.052), ('NORW', 0.052)]",4,0
NHY,Norsk Hydro ASA,2,"[('ENOR', 0.044), ('NORW', 0.044)]",4,0
ORK,Orkla ASA,2,"[('ENOR', 0.043), ('NORW', 0.043)]",4,0
TOM,Tomra Systems ASA,2,"[('ENOR', 0.035), ('NORW', 0.035)]",4,0
ADE,Adevinta ASA Class B,2,"[('ENOR', 0.026), ('NORW', 0.026)]",4,0
GJF,Gjensidige Forsikring ASA,2,"[('ENOR', 0.025), ('NORW', 0.025)]",4,0
MEL.NZ,Meridian Energy Ltd,2,"[('ENZL', 0.066), ('RNRG', 0.048)]",4,0
MCY.NZ,Mercury NZ Ltd,2,"[('ENZL', 0.046), ('RNRG', 0.034)]",4,0
LT.BO,Larsen & Toubro Ltd,2,"[('INDY', 0.028), ('EPI', 0.024)]",4,0
ALE,Allegro.EU SA Ordinary Shares,2,"[('EPOL', 0.069), ('IPOS', 0.033)]",4,0
CDR,CD Projekt SA,2,"[('EPOL', 0.042), ('GAMR', 0.02)]",4,0
NAB.AX,National Australia Bank Ltd,2,"[('EWA', 0.052), ('EPP', 0.032)]",4,0
ANZ.AX,Australia and New Zealand Banking Group Ltd,2,"[('EWA', 0.048), ('EPP', 0.029)]",4,0
BVN,Buenaventura Mining Co Inc ADR,2,"[('EPU', 0.041), ('SIL', 0.037)]",4,0
STT,State Street Corporation,2,"[('KBWB', 0.044), ('EQRR', 0.027)]",4,0
HUYA,HUYA Inc ADR,2,"[('NERD', 0.044), ('ERSX', 0.038)]",4,0
9022,Central Japan Railway Co,2,"[('ERTH', 0.039), ('INFR', 0.033)]",4,0
GMKN,Mining and Metallurgical Company NORILSK NICKEL PJSC,2,"[('ERUS', 0.056), ('OBOR', 0.046)]",4,0
NVTK,NOVATEK PJSC GDR,2,"[('RSX', 0.059), ('ERUS', 0.05)]",4,0
YNDX,Yandex NV Shs Class-A-,2,"[('ERUS', 0.047), ('RSX', 0.047)]",4,0
CHPT,ChargePoint Holdings Inc Ordinary Shares - Class A,2,"[('SPXZ', 0.017), ('ETHO', 0.005)]",4,0
XME,SPDR S&P Metals & Mining ETF,2,"[('EUCG', 0.051), ('RLY', 0.038)]",4,0
UBSG,UBS Group AG,2,"[('EUFN', 0.035), ('EWL', 0.035)]",4,0
ISP.MI,Intesa Sanpaolo,2,"[('EWI', 0.104), ('EUFN', 0.027)]",4,0
ASM,ASM International NV,2,"[('EUSC', 0.038), ('PIZ', 0.029)]",4,0
ASRNL,ASR Nederland NV,2,"[('EUSC', 0.023), ('ISCF', 0.009)]",4,0
PROX,Proximus SA,2,"[('FDD', 0.04), ('EUSC', 0.019)]",4,0
PCT,PureCycle Technologies Inc Ordinary Shares,2,"[('EVX', 0.035), ('SPXZ', 0.017)]",4,0
DCI,Donaldson Co Inc,2,"[('EVX', 0.034), ('HSMV', 0.007)]",4,0
AQUA,Evoqua Water Technologies Corp,2,"[('EVX', 0.034), ('SIMS', 0.029)]",4,0
BNS.TO,Bank of Nova Scotia,2,"[('EWC', 0.041), ('HEWC', 0.039)]",4,0
BMO.TO,Bank of Montreal,2,"[('EWC', 0.034), ('HEWC', 0.033)]",4,0
CP.TO,Canadian Pacific Railway Ltd,2,"[('NFRA', 0.027), ('EWC', 0.026)]",4,0
ATCO A,Atlas Copco AB A,2,"[('EWD', 0.068), ('TTAI', 0.014)]",4,0
HEXA B,Hexagon AB Class B,2,"[('EWD', 0.048), ('JPIN', 0.005)]",4,0
STLA,Stellantis NV,2,"[('EWI', 0.088), ('INTF', 0.021)]",4,0
SRG.MI,Snam SpA,2,"[('FDD', 0.038), ('EWI', 0.032)]",4,0
4523,Eisai Co Ltd,2,"[('EWJE', 0.005), ('IDLB', 0.002)]",4,0
3382,Seven & i Holdings Co Ltd,2,"[('EWJV', 0.017), ('EWJE', 0.005)]",4,0
4506,Sumitomo Dainippon Pharma Co Ltd,2,"[('EWJE', 0.005), ('PDN', 0.002)]",4,0
9433,KDDI Corp,2,"[('FIDI', 0.026), ('EWJV', 0.025)]",4,0
CFR,Compagnie Financiere Richemont SA,2,"[('EWL', 0.04), ('KBWR', 0.035)]",4,0
SIKA,Sika AG,2,"[('EWL', 0.029), ('FICS', 0.022)]",4,0
HAE,Haemonetics Corp,2,"[('XHE', 0.013), ('EWMC', 0.003)]",4,0
EBS,Erste Group Bank AG.,2,"[('EWO', 0.157), ('JSML', 0.024)]",4,0
WIE,Wienerberger AG,2,"[('EWO', 0.046), ('GVAL', 0.017)]",4,0
AENA.BC,Aena SME SA,2,"[('GII', 0.045), ('EWP', 0.04)]",4,0
S68.SI,Singapore Exchange Ltd,2,"[('EWS', 0.041), ('RBIN', 0.007)]",4,0
F34.SI,Wilmar International Ltd,2,"[('EWS', 0.037), ('FTAG', 0.037)]",4,0
2002.TW,China Steel Corp,2,"[('RNEM', 0.024), ('EWT', 0.017)]",4,0
3711.TW,ASE Technology Holding Co Ltd,2,"[('EWT', 0.016), ('FEM', 0.013)]",4,0
DPH.L,Dechra Pharmaceuticals PLC,2,"[('PAWZ', 0.084), ('EWUS', 0.012)]",4,0
WALMEX.MX,Wal - Mart de Mexico SAB de CV,2,"[('EWW', 0.097), ('ILF', 0.037)]",4,0
FEMSAUBD.M,"Fomento Economico Mexicano SAB de CV Units (1 Series B, 4 Series D)",2,"[('EWW', 0.096), ('ILF', 0.036)]",4,0
GFNORTEO.M,Grupo Financiero Banorte SAB de CV Class O,2,"[('EWW', 0.095), ('ILF', 0.035)]",4,0
CEMEXCPO.M,Cemex SAB de CV,2,"[('EWW', 0.042), ('FLN', 0.036)]",4,0
051910.KS,LG Chem Ltd,2,"[('EWY', 0.035), ('MOTO', 0.033)]",4,0
005380.KS,Hyundai Motor Co,2,"[('EWY', 0.028), ('MFEM', 0.02)]",4,0
068270.KS,Celltrion Inc,2,"[('KMED', 0.045), ('EWY', 0.022)]",4,0
PETR3.SA,Petroleo Brasileiro SA Petrobras,2,"[('EWZ', 0.045), ('PXH', 0.017)]",4,0
B3SA3.SA,B3 SA - Brasil Bolsa Balcao,2,"[('ILF', 0.04), ('EWZ', 0.039)]",4,0
ANG.JO,Anglogold Ashanti Ltd,2,"[('RING', 0.035), ('EZA', 0.03)]",4,0
BERY,Berry Global Group Inc,2,"[('FXR', 0.014), ('EZM', 0.008)]",4,0
HBI,Hanesbrands Inc,2,"[('WBIF', 0.041), ('EZM', 0.007)]",4,0
