Bigram,Name,SumWeights,Holders,DiffEntries,DiffValue
"('FNV.TO', 'GFI.JO')","('Franco-Nevada Corp', 'Gold Fields Ltd')",0.112,"[('GDX', 0.112)]",New,New
"('ATVI', 'CRM')","('Activision Blizzard Inc', 'Salesforce.com Inc')",0.112,"[('IGV', 0.112)]",New,New
"('LHX', 'PRNT')","('L3Harris Technologies Inc', '3D Printing (The) ETF')",0.111,"[('ARKX', 0.111)]",New,New
"('1023', '5183')","('CIMB Group Holdings Bhd', 'Petronas Chemicals Group Bhd')",0.111,"[('EWM', 0.111)]",New,New
"('CVNA', 'MRVL')","('Carvana Co Class A', 'Marvell Technology Inc')",0.111,"[('FPX', 0.111)]",New,New
"('ARGX', 'SOLB')","('argenx SE', 'Solvay SA')",0.11,"[('EWK', 0.11)]",New,New
"('GBLB', 'UCB')","('Groupe Bruxelles Lambert SA', 'UCB SA')",0.11,"[('EWK', 0.11)]",New,New
"('UCB', 'UMI')","('UCB SA', 'USCF Midstream Energy Income Fu')",0.11,"[('EWK', 0.11)]",New,New
"('CRWD', 'MRVL')","('CrowdStrike Holdings Inc Class A', 'Marvell Technology Inc')",0.11,"[('FPX', 0.11)]",New,New
"('MET', 'TRV')","('MetLife Inc', 'The Travelers Companies Inc')",0.11,"[('IAK', 0.11)]",New,New
"('AFL', 'MET')","('Aflac Inc', 'MetLife Inc')",0.109,"[('IAK', 0.109)]",New,New
"('AJG', 'MET')","('Arthur J. Gallagher & Co', 'MetLife Inc')",0.109,"[('IAK', 0.109)]",New,New
"('ABT', 'GILD')","('Abbott Laboratories', 'Gilead Sciences Inc')",0.109,"[('PJP', 0.109)]",New,New
"('JCI', 'TT')","('Johnson Controls International PLC', 'Trane Technologies PLC')",0.109,"[('PKB', 0.109)]",New,New
"('AXON', 'LMT')","('Axon Enterprise Inc', 'Lockheed Martin Corp')",0.109,"[('PPA', 0.109)]",New,New
"('AXON', 'BA')","('Axon Enterprise Inc', 'Boeing Co')",0.109,"[('PPA', 0.109)]",New,New
"('1155', '8869')","('Malayan Banking Bhd', 'Press Metal Aluminium Holdings Bhd')",0.108,"[('EWM', 0.108)]",New,New
"('AVTR', 'MRVL')","('Avantor Inc', 'Marvell Technology Inc')",0.108,"[('FPX', 0.108)]",New,New
"('ADSK', 'CRM')","('Autodesk Inc', 'Salesforce.com Inc')",0.108,"[('IGV', 0.108)]",New,New
"('CRM', 'SNAP')","('Salesforce.com Inc', 'Snap Inc Class A')",0.108,"[('IGV', 0.108)]",New,New
"('AXON', 'RTX')","('Axon Enterprise Inc', 'Raytheon Technologies Corp')",0.108,"[('PPA', 0.108)]",New,New
"('CERN', 'ROKU')","('Cerner Corp', 'Roku Inc Class A')",0.108,"[('PSJ', 0.108)]",New,New
"('EA', 'ROKU')","('Electronic Arts Inc', 'Roku Inc Class A')",0.108,"[('PSJ', 0.108)]",New,New
"('KTOS', 'LHX')","('Kratos Defense & Security Solutions Inc', 'L3Harris Technologies Inc')",0.107,"[('ARKX', 0.107)]",New,New
"('IRDM', 'PRNT')","('Iridium Communications Inc', '3D Printing (The) ETF')",0.107,"[('ARKX', 0.107)]",New,New
"('SOLB', 'UCB')","('Solvay SA', 'UCB SA')",0.107,"[('EWK', 0.107)]",New,New
"('AGS', 'ARGX')","('Ageas SA/ NV', 'argenx SE')",0.107,"[('EWK', 0.107)]",New,New
"('ABT', 'AMGN')","('Abbott Laboratories', 'Amgen Inc')",0.107,"[('PJP', 0.107)]",New,New
"('LOW', 'TT')","(""Lowe's Companies Inc"", 'Trane Technologies PLC')",0.107,"[('PKB', 0.107)]",New,New
"('HD', 'TT')","('The Home Depot Inc', 'Trane Technologies PLC')",0.107,"[('PKB', 0.107)]",New,New
"('JCI', 'PHM')","('Johnson Controls International PLC', 'PulteGroup Inc')",0.107,"[('PKB', 0.107)]",New,New
"('JCI', 'MLM')","('Johnson Controls International PLC', 'Martin Marietta Materials Inc')",0.107,"[('PKB', 0.107)]",New,New
"('ORCL', 'ROKU')","('Oracle Corp', 'Roku Inc Class A')",0.107,"[('PSJ', 0.107)]",New,New
"('NKE', 'PM')","('Nike Inc B', 'Philip Morris International Inc')",0.106,"[('IYK', 0.106)]",New,New
"('CHRW', 'LSTR')","('C.H. Robinson Worldwide Inc', 'Landstar System Inc')",0.106,"[('IYT', 0.106)]",New,New
"('JCI', 'VMC')","('Johnson Controls International PLC', 'Vulcan Materials Co')",0.106,"[('PKB', 0.106)]",New,New
"('MLM', 'TT')","('Martin Marietta Materials Inc', 'Trane Technologies PLC')",0.105,"[('PKB', 0.105)]",New,New
"('LOW', 'MLM')","(""Lowe's Companies Inc"", 'Martin Marietta Materials Inc')",0.105,"[('PKB', 0.105)]",New,New
"('HD', 'MLM')","('The Home Depot Inc', 'Martin Marietta Materials Inc')",0.105,"[('PKB', 0.105)]",New,New
"('AMD', 'LRCX')","('Advanced Micro Devices Inc', 'Lam Research Corp')",0.105,"[('PSI', 0.105)]",New,New
"('AA', 'MP')","('Alcoa Corp', 'MP Materials Corp Ordinary Shares - Class A')",0.105,"[('XME', 0.105)]",New,New
"('JD', 'LHX')","('JD.com Inc ADR', 'L3Harris Technologies Inc')",0.104,"[('ARKX', 0.104)]",New,New
"('SNAP', 'TW')","('Snap Inc Class A', 'Tradeweb Markets Inc')",0.104,"[('FPX', 0.104)]",New,New
"('AFL', 'AIG')","('Aflac Inc', 'American International Group Inc')",0.104,"[('IAK', 0.104)]",New,New
"('PRU', 'TRV')","('Prudential Financial Inc', 'The Travelers Companies Inc')",0.104,"[('IAK', 0.104)]",New,New
"('LOW', 'VMC')","(""Lowe's Companies Inc"", 'Vulcan Materials Co')",0.104,"[('PKB', 0.104)]",New,New
"('HD', 'VMC')","('The Home Depot Inc', 'Vulcan Materials Co')",0.104,"[('PKB', 0.104)]",New,New
"('PHM', 'TT')","('PulteGroup Inc', 'Trane Technologies PLC')",0.104,"[('PKB', 0.104)]",New,New
"('HUBS', 'MSFT')","('HubSpot Inc', 'Microsoft Corp')",0.104,"[('PSJ', 0.104)]",New,New
"('CENX', 'MP')","('Century Aluminum Co', 'MP Materials Corp Ordinary Shares - Class A')",0.104,"[('XME', 0.104)]",New,New
"('6301', 'PRNT')","('Komatsu Ltd', '3D Printing (The) ETF')",0.103,"[('ARKX', 0.103)]",New,New
"('LMT', 'PRNT')","('Lockheed Martin Corp', '3D Printing (The) ETF')",0.103,"[('ARKX', 0.103)]",New,New
"('AGS', 'UCB')","('Ageas SA/ NV', 'UCB SA')",0.103,"[('EWK', 0.103)]",New,New
"('AIG', 'AJG')","('American International Group Inc', 'Arthur J. Gallagher & Co')",0.103,"[('IAK', 0.103)]",New,New
"('AFL', 'PRU')","('Aflac Inc', 'Prudential Financial Inc')",0.103,"[('IAK', 0.103)]",New,New
"('MLM', 'PHM')","('Martin Marietta Materials Inc', 'PulteGroup Inc')",0.103,"[('PKB', 0.103)]",New,New
"('1023', '8869')","('CIMB Group Holdings Bhd', 'Press Metal Aluminium Holdings Bhd')",0.102,"[('EWM', 0.102)]",New,New
"('1155', '6947')","('Malayan Banking Bhd', 'Digi.com Bhd')",0.102,"[('EWM', 0.102)]",New,New
"('1155', '5168')","('Malayan Banking Bhd', 'Hartalega Holdings Bhd')",0.102,"[('EWM', 0.102)]",New,New
"('AJG', 'PRU')","('Arthur J. Gallagher & Co', 'Prudential Financial Inc')",0.102,"[('IAK', 0.102)]",New,New
"('PHM', 'VMC')","('PulteGroup Inc', 'Vulcan Materials Co')",0.102,"[('PKB', 0.102)]",New,New
"('RIG', 'SLCA')","('Transocean Ltd', 'US Silica Holdings Inc')",0.102,"[('XES', 0.102)]",New,New
"('MP', 'RGLD')","('MP Materials Corp Ordinary Shares - Class A', 'Royal Gold Inc')",0.102,"[('XME', 0.102)]",New,New
"('CMC', 'MP')","('Commercial Metals Co', 'MP Materials Corp Ordinary Shares - Class A')",0.102,"[('XME', 0.102)]",New,New
"('MP', 'STLD')","('MP Materials Corp Ordinary Shares - Class A', 'Steel Dynamics Inc')",0.102,"[('XME', 0.102)]",New,New
"('ARGX', 'SOF')","('argenx SE', 'Sofina SA')",0.101,"[('EWK', 0.101)]",New,New
"('5347', '7113')","('Tenaga Nasional Bhd', 'Top Glove Corp Bhd')",0.101,"[('EWM', 0.101)]",New,New
"('1155', '6033')","('Malayan Banking Bhd', 'Petronas Gas Bhd')",0.101,"[('EWM', 0.101)]",New,New
"('AFL', 'ALL')","('Aflac Inc', 'Allstate Corp')",0.101,"[('IAK', 0.101)]",New,New
"('AJG', 'ALL')","('Arthur J. Gallagher & Co', 'Allstate Corp')",0.101,"[('IAK', 0.101)]",New,New
"('NOW', 'ORCL')","('ServiceNow Inc', 'Oracle Corp')",0.101,"[('IGV', 0.101)]",New,New
"('CAR', 'JBHT')","('Avis Budget Group Inc', 'JB Hunt Transport Services Inc')",0.101,"[('IYT', 0.101)]",New,New
"('MP', 'NEM')","('MP Materials Corp Ordinary Shares - Class A', 'Newmont Corp')",0.101,"[('XME', 0.101)]",New,New
"('MP', 'NUE')","('MP Materials Corp Ordinary Shares - Class A', 'Nucor Corp')",0.101,"[('XME', 0.101)]",New,New
"('FCX', 'MP')","('Freeport-McMoRan Inc', 'MP Materials Corp Ordinary Shares - Class A')",0.101,"[('XME', 0.101)]",New,New
"('HO.PA', 'PRNT')","('Thales', '3D Printing (The) ETF')",0.1,"[('ARKX', 0.1)]",New,New
"('HUBS', 'ORCL')","('HubSpot Inc', 'Oracle Corp')",0.1,"[('PSJ', 0.1)]",New,New
"('CERN', 'HUBS')","('Cerner Corp', 'HubSpot Inc')",0.1,"[('PSJ', 0.1)]",New,New
"('ATVI', 'HUBS')","('Activision Blizzard Inc', 'HubSpot Inc')",0.1,"[('PSJ', 0.1)]",New,New
"('HUBS', 'RBLX')","('HubSpot Inc', 'Roblox Corp Ordinary Shares - Class A')",0.1,"[('PSJ', 0.1)]",New,New
"('EA', 'HUBS')","('Electronic Arts Inc', 'HubSpot Inc')",0.1,"[('PSJ', 0.1)]",New,New
"('HP', 'RIG')","('Helmerich & Payne Inc', 'Transocean Ltd')",0.1,"[('XES', 0.1)]",New,New
"('CLF', 'MP')","('Cleveland-Cliffs Inc', 'MP Materials Corp Ordinary Shares - Class A')",0.1,"[('XME', 0.1)]",New,New
"('6301', 'KTOS')","('Komatsu Ltd', 'Kratos Defense & Security Solutions Inc')",0.099,"[('ARKX', 0.099)]",New,New
"('KTOS', 'LMT')","('Kratos Defense & Security Solutions Inc', 'Lockheed Martin Corp')",0.099,"[('ARKX', 0.099)]",New,New
"('CVNA', 'SNAP')","('Carvana Co Class A', 'Snap Inc Class A')",0.099,"[('FPX', 0.099)]",New,New
"('HIG', 'MET')","('The Hartford Financial Services Group Inc', 'MetLife Inc')",0.099,"[('IAK', 0.099)]",New,New
"('FITB', 'FRC')","('Fifth Third Bancorp', 'First Republic Bank')",0.099,"[('IAT', 0.099)]",New,New
"('CAR', 'LSTR')","('Avis Budget Group Inc', 'Landstar System Inc')",0.099,"[('IYT', 0.099)]",New,New
"('LRCX', 'QCOM')","('Lam Research Corp', 'Qualcomm Inc')",0.099,"[('PSI', 0.099)]",New,New
"('NBR', 'RIG')","('Nabors Industries Ltd', 'Transocean Ltd')",0.099,"[('XES', 0.099)]",New,New
"('SOF', 'UCB')","('Sofina SA', 'UCB SA')",0.098,"[('EWK', 0.098)]",New,New
"('PYPL', 'UNP')","('PayPal Holdings Inc', 'Union Pacific Corp')",0.098,"[('IYJ', 0.098)]",New,New
"('GD', 'HON')","('General Dynamics Corp', 'Honeywell International Inc')",0.098,"[('PPA', 0.098)]",New,New
"('PTEN', 'RIG')","('Patterson-UTI Energy Inc', 'Transocean Ltd')",0.098,"[('XES', 0.098)]",New,New
"('CHX', 'RIG')","('ChampionX Corp', 'Transocean Ltd')",0.098,"[('XES', 0.098)]",New,New
"('HAL', 'RIG')","('Halliburton Co', 'Transocean Ltd')",0.098,"[('XES', 0.098)]",New,New
"('300059', '601318')","('East Money Information Co Ltd', 'Ping An Insurance (Group) Co. of China Ltd')",0.097,"[('AFTY', 0.097)]",New,New
"('BIIB', 'MRK')","('Biogen Inc', 'Merck & Co Inc')",0.097,"[('PJP', 0.097)]",New,New
"('HON', 'NOC')","('Honeywell International Inc', 'Northrop Grumman Corp')",0.097,"[('PPA', 0.097)]",New,New
"('HO.PA', 'KTOS')","('Thales', 'Kratos Defense & Security Solutions Inc')",0.096,"[('ARKX', 0.096)]",New,New
"('6301', 'JD')","('Komatsu Ltd', 'JD.com Inc ADR')",0.096,"[('ARKX', 0.096)]",New,New
"('JD', 'LMT')","('JD.com Inc ADR', 'Lockheed Martin Corp')",0.096,"[('ARKX', 0.096)]",New,New
"('1023', '6947')","('CIMB Group Holdings Bhd', 'Digi.com Bhd')",0.096,"[('EWM', 0.096)]",New,New
"('1023', '5168')","('CIMB Group Holdings Bhd', 'Hartalega Holdings Bhd')",0.096,"[('EWM', 0.096)]",New,New
"('CERN', 'MSFT')","('Cerner Corp', 'Microsoft Corp')",0.096,"[('PSJ', 0.096)]",New,New
"('MSFT', 'RBLX')","('Microsoft Corp', 'Roblox Corp Ordinary Shares - Class A')",0.096,"[('PSJ', 0.096)]",New,New
"('EA', 'MSFT')","('Electronic Arts Inc', 'Microsoft Corp')",0.096,"[('PSJ', 0.096)]",New,New
"('HP', 'SLCA')","('Helmerich & Payne Inc', 'US Silica Holdings Inc')",0.096,"[('XES', 0.096)]",New,New
"('NBR', 'SLCA')","('Nabors Industries Ltd', 'US Silica Holdings Inc')",0.096,"[('XES', 0.096)]",New,New
"('RIG', 'SLB')","('Transocean Ltd', 'Schlumberger Ltd')",0.096,"[('XES', 0.096)]",New,New
"('OII', 'RIG')","('Oceaneering International Inc', 'Transocean Ltd')",0.096,"[('XES', 0.096)]",New,New
"('LBRT', 'RIG')","('Liberty Oilfield Services Inc', 'Transocean Ltd')",0.096,"[('XES', 0.096)]",New,New
"('AA', 'CENX')","('Alcoa Corp', 'Century Aluminum Co')",0.096,"[('XME', 0.096)]",New,New
"('PFE', 'SAVA')","('Pfizer Inc', 'Cassava Sciences Inc')",0.096,"[('XPH', 0.096)]",New,New
"('1023', '6033')","('CIMB Group Holdings Bhd', 'Petronas Gas Bhd')",0.095,"[('EWM', 0.095)]",New,New
"('AVTR', 'SNAP')","('Avantor Inc', 'Snap Inc Class A')",0.095,"[('FPX', 0.095)]",New,New
"('BA', 'PYPL')","('Boeing Co', 'PayPal Holdings Inc')",0.095,"[('IYJ', 0.095)]",New,New
"('INTC', 'LRCX')","('Intel Corp', 'Lam Research Corp')",0.095,"[('PSI', 0.095)]",New,New
"('PTEN', 'SLCA')","('Patterson-UTI Energy Inc', 'US Silica Holdings Inc')",0.095,"[('XES', 0.095)]",New,New
"('CHX', 'SLCA')","('ChampionX Corp', 'US Silica Holdings Inc')",0.095,"[('XES', 0.095)]",New,New
"('HAL', 'SLCA')","('Halliburton Co', 'US Silica Holdings Inc')",0.095,"[('XES', 0.095)]",New,New
"('JAZZ', 'SAVA')","('Jazz Pharmaceuticals PLC', 'Cassava Sciences Inc')",0.095,"[('XPH', 0.095)]",New,New
"('AMZN', 'PRNT')","('Amazon.com Inc', '3D Printing (The) ETF')",0.094,"[('ARKX', 0.094)]",New,New
"('5183', '5347')","('Petronas Chemicals Group Bhd', 'Tenaga Nasional Bhd')",0.094,"[('EWM', 0.094)]",New,New
"('5183', '7113')","('Petronas Chemicals Group Bhd', 'Top Glove Corp Bhd')",0.094,"[('EWM', 0.094)]",New,New
"('PYPL', 'RTX')","('PayPal Holdings Inc', 'Raytheon Technologies Corp')",0.094,"[('IYJ', 0.094)]",New,New
"('GRMN', 'MSI')","('Garmin Ltd', 'Motorola Solutions Inc')",0.094,"[('IYZ', 0.094)]",New,New
"('BIIB', 'PFE')","('Biogen Inc', 'Pfizer Inc')",0.094,"[('PJP', 0.094)]",New,New
"('HON', 'LHX')","('Honeywell International Inc', 'L3Harris Technologies Inc')",0.094,"[('PPA', 0.094)]",New,New
"('AA', 'RGLD')","('Alcoa Corp', 'Royal Gold Inc')",0.094,"[('XME', 0.094)]",New,New
"('AA', 'CMC')","('Alcoa Corp', 'Commercial Metals Co')",0.094,"[('XME', 0.094)]",New,New
"('6301', 'LHX')","('Komatsu Ltd', 'L3Harris Technologies Inc')",0.093,"[('ARKX', 0.093)]",New,New
"('HO.PA', 'JD')","('Thales', 'JD.com Inc ADR')",0.093,"[('ARKX', 0.093)]",New,New
"('ARGX', 'WDP')","('argenx SE', 'Warehouses De Pauw')",0.093,"[('EWK', 0.093)]",New,New
"('MKTX', 'RJF')","('MarketAxess Holdings Inc', 'Raymond James Financial Inc')",0.093,"[('IAI', 0.093)]",New,New
"('ICE', 'RJF')","('Intercontinental Exchange Inc', 'Raymond James Financial Inc')",0.093,"[('IAI', 0.093)]",New,New
"('AIG', 'HIG')","('American International Group Inc', 'The Hartford Financial Services Group Inc')",0.093,"[('IAK', 0.093)]",New,New
"('CALX', 'COMM')","('Calix Inc', 'CommScope Holding Co Inc')",0.093,"[('IGN', 0.093)]",New,New
"('ELAN', 'MRK')","('Elanco Animal Health Inc', 'Merck & Co Inc')",0.093,"[('IHE', 0.093)]",New,New
"('MSI', 'T')","('Motorola Solutions Inc', 'AT&T Inc')",0.093,"[('IYZ', 0.093)]",New,New
"('BIIB', 'JNJ')","('Biogen Inc', 'Johnson & Johnson')",0.093,"[('PJP', 0.093)]",New,New
"('ABT', 'BIIB')","('Abbott Laboratories', 'Biogen Inc')",0.093,"[('PJP', 0.093)]",New,New
"('ABBV', 'BIIB')","('AbbVie Inc', 'Biogen Inc')",0.093,"[('PJP', 0.093)]",New,New
"('HON', 'TDG')","('Honeywell International Inc', 'TransDigm Group Inc')",0.093,"[('PPA', 0.093)]",New,New
"('CERN', 'RBLX')","('Cerner Corp', 'Roblox Corp Ordinary Shares - Class A')",0.093,"[('PSJ', 0.093)]",New,New
"('CERN', 'EA')","('Cerner Corp', 'Electronic Arts Inc')",0.093,"[('PSJ', 0.093)]",New,New
"('EA', 'RBLX')","('Electronic Arts Inc', 'Roblox Corp Ordinary Shares - Class A')",0.093,"[('PSJ', 0.093)]",New,New
"('SLB', 'SLCA')","('Schlumberger Ltd', 'US Silica Holdings Inc')",0.093,"[('XES', 0.093)]",New,New
"('OII', 'SLCA')","('Oceaneering International Inc', 'US Silica Holdings Inc')",0.093,"[('XES', 0.093)]",New,New
"('LBRT', 'SLCA')","('Liberty Oilfield Services Inc', 'US Silica Holdings Inc')",0.093,"[('XES', 0.093)]",New,New
"('HP', 'NBR')","('Helmerich & Payne Inc', 'Nabors Industries Ltd')",0.093,"[('XES', 0.093)]",New,New
"('CENX', 'RGLD')","('Century Aluminum Co', 'Royal Gold Inc')",0.093,"[('XME', 0.093)]",New,New
"('CENX', 'CMC')","('Century Aluminum Co', 'Commercial Metals Co')",0.093,"[('XME', 0.093)]",New,New
"('AA', 'NEM')","('Alcoa Corp', 'Newmont Corp')",0.093,"[('XME', 0.093)]",New,New
"('AA', 'NUE')","('Alcoa Corp', 'Nucor Corp')",0.093,"[('XME', 0.093)]",New,New
"('PRGO', 'SAVA')","('Perrigo Co PLC', 'Cassava Sciences Inc')",0.093,"[('XPH', 0.093)]",New,New
"('2330.TW', 'RIO.AX')","('Taiwan Semiconductor Manufacturing Co Ltd', 'Rio Tinto Ltd')",0.092,"[('DNL', 0.092)]",New,New
"('GBLB', 'UMI')","('Groupe Bruxelles Lambert SA', 'USCF Midstream Energy Income Fu')",0.092,"[('EWK', 0.092)]",New,New
"('MKTX', 'SCHW')","('MarketAxess Holdings Inc', 'Charles Schwab Corp')",0.092,"[('IAI', 0.092)]",New,New
"('CME', 'MKTX')","('CME Group Inc Class A', 'MarketAxess Holdings Inc')",0.092,"[('IAI', 0.092)]",New,New
"('ICE', 'SCHW')","('Intercontinental Exchange Inc', 'Charles Schwab Corp')",0.092,"[('IAI', 0.092)]",New,New
"('CME', 'ICE')","('CME Group Inc Class A', 'Intercontinental Exchange Inc')",0.092,"[('IAI', 0.092)]",New,New
"('HIG', 'PRU')","('The Hartford Financial Services Group Inc', 'Prudential Financial Inc')",0.092,"[('IAK', 0.092)]",New,New
"('CALX', 'VSAT')","('Calix Inc', 'Viasat Inc')",0.092,"[('IGN', 0.092)]",New,New
"('COMM', 'VIAV')","('CommScope Holding Co Inc', 'Viavi Solutions Inc')",0.092,"[('IGN', 0.092)]",New,New
"('COMM', 'LITE')","('CommScope Holding Co Inc', 'Lumentum Holdings Inc')",0.092,"[('IGN', 0.092)]",New,New
"('GE', 'PYPL')","('General Electric Co', 'PayPal Holdings Inc')",0.092,"[('IYJ', 0.092)]",New,New
"('CAT', 'PYPL')","('Caterpillar Inc', 'PayPal Holdings Inc')",0.092,"[('IYJ', 0.092)]",New,New
"('ANET', 'GRMN')","('Arista Networks Inc', 'Garmin Ltd')",0.092,"[('IYZ', 0.092)]",New,New
"('MSI', 'TMUS')","('Motorola Solutions Inc', 'T-Mobile US Inc')",0.092,"[('IYZ', 0.092)]",New,New
"('GRMN', 'T')","('Garmin Ltd', 'AT&T Inc')",0.092,"[('IYZ', 0.092)]",New,New
"('HON', 'TXT')","('Honeywell International Inc', 'Textron Inc')",0.092,"[('PPA', 0.092)]",New,New
"('CERN', 'ORCL')","('Cerner Corp', 'Oracle Corp')",0.092,"[('PSJ', 0.092)]",New,New
"('ORCL', 'RBLX')","('Oracle Corp', 'Roblox Corp Ordinary Shares - Class A')",0.092,"[('PSJ', 0.092)]",New,New
"('EA', 'ORCL')","('Electronic Arts Inc', 'Oracle Corp')",0.092,"[('PSJ', 0.092)]",New,New
"('ATVI', 'CERN')","('Activision Blizzard Inc', 'Cerner Corp')",0.092,"[('PSJ', 0.092)]",New,New
"('BAND', 'ROKU')","('Bandwidth Inc Class A', 'Roku Inc Class A')",0.092,"[('PSJ', 0.092)]",New,New
"('CHX', 'HP')","('ChampionX Corp', 'Helmerich & Payne Inc')",0.092,"[('XES', 0.092)]",New,New
"('HAL', 'HP')","('Halliburton Co', 'Helmerich & Payne Inc')",0.092,"[('XES', 0.092)]",New,New
"('HAL', 'NBR')","('Halliburton Co', 'Nabors Industries Ltd')",0.092,"[('XES', 0.092)]",New,New
"('CENX', 'STLD')","('Century Aluminum Co', 'Steel Dynamics Inc')",0.092,"[('XME', 0.092)]",New,New
"('CENX', 'FCX')","('Century Aluminum Co', 'Freeport-McMoRan Inc')",0.092,"[('XME', 0.092)]",New,New
"('AA', 'CLF')","('Alcoa Corp', 'Cleveland-Cliffs Inc')",0.092,"[('XME', 0.092)]",New,New
"('HO.PA', 'LHX')","('Thales', 'L3Harris Technologies Inc')",0.091,"[('ARKX', 0.091)]",New,New
"('LPLA', 'MKTX')","('LPL Financial Holdings Inc', 'MarketAxess Holdings Inc')",0.091,"[('IAI', 0.091)]",New,New
"('NDAQ', 'SCHW')","('Nasdaq Inc', 'Charles Schwab Corp')",0.091,"[('IAI', 0.091)]",New,New
"('CBOE', 'SCHW')","('Cboe Global Markets Inc', 'Charles Schwab Corp')",0.091,"[('IAI', 0.091)]",New,New
"('CBOE', 'CME')","('Cboe Global Markets Inc', 'CME Group Inc Class A')",0.091,"[('IAI', 0.091)]",New,New
"('ICE', 'LPLA')","('Intercontinental Exchange Inc', 'LPL Financial Holdings Inc')",0.091,"[('IAI', 0.091)]",New,New
"('NDAQ', 'RJF')","('Nasdaq Inc', 'Raymond James Financial Inc')",0.091,"[('IAI', 0.091)]",New,New
"('CBOE', 'RJF')","('Cboe Global Markets Inc', 'Raymond James Financial Inc')",0.091,"[('IAI', 0.091)]",New,New
"('ALL', 'HIG')","('Allstate Corp', 'The Hartford Financial Services Group Inc')",0.091,"[('IAK', 0.091)]",New,New
"('VIAV', 'VSAT')","('Viavi Solutions Inc', 'Viasat Inc')",0.091,"[('IGN', 0.091)]",New,New
"('LITE', 'VSAT')","('Lumentum Holdings Inc', 'Viasat Inc')",0.091,"[('IGN', 0.091)]",New,New
"('HCA', 'HUM')","('HCA Healthcare Inc', 'Humana Inc')",0.091,"[('IHF', 0.091)]",New,New
"('CI', 'HUM')","('Cigna Corp', 'Humana Inc')",0.091,"[('IHF', 0.091)]",New,New
"('MMM', 'PYPL')","('3M Co', 'PayPal Holdings Inc')",0.091,"[('IYJ', 0.091)]",New,New
"('ANET', 'TMUS')","('Arista Networks Inc', 'T-Mobile US Inc')",0.091,"[('IYZ', 0.091)]",New,New
"('ANET', 'T')","('Arista Networks Inc', 'AT&T Inc')",0.091,"[('IYZ', 0.091)]",New,New
"('GRMN', 'TMUS')","('Garmin Ltd', 'T-Mobile US Inc')",0.091,"[('IYZ', 0.091)]",New,New
"('HAL', 'PTEN')","('Halliburton Co', 'Patterson-UTI Energy Inc')",0.091,"[('XES', 0.091)]",New,New
"('NBR', 'PTEN')","('Nabors Industries Ltd', 'Patterson-UTI Energy Inc')",0.091,"[('XES', 0.091)]",New,New
"('CHX', 'HAL')","('ChampionX Corp', 'Halliburton Co')",0.091,"[('XES', 0.091)]",New,New
"('CHX', 'NBR')","('ChampionX Corp', 'Nabors Industries Ltd')",0.091,"[('XES', 0.091)]",New,New
"('HP', 'OII')","('Helmerich & Payne Inc', 'Oceaneering International Inc')",0.091,"[('XES', 0.091)]",New,New
"('HP', 'LBRT')","('Helmerich & Payne Inc', 'Liberty Oilfield Services Inc')",0.091,"[('XES', 0.091)]",New,New
"('CENX', 'NEM')","('Century Aluminum Co', 'Newmont Corp')",0.091,"[('XME', 0.091)]",New,New
"('CENX', 'NUE')","('Century Aluminum Co', 'Nucor Corp')",0.091,"[('XME', 0.091)]",New,New
"('CMC', 'RGLD')","('Commercial Metals Co', 'Royal Gold Inc')",0.091,"[('XME', 0.091)]",New,New
"('CMC', 'STLD')","('Commercial Metals Co', 'Steel Dynamics Inc')",0.091,"[('XME', 0.091)]",New,New
"('RIO.AX', 'ULVR.L')","('Rio Tinto Ltd', 'Unilever PLC')",0.09,"[('DNL', 0.09)]",New,New
"('2330.TW', 'ULVR.L')","('Taiwan Semiconductor Manufacturing Co Ltd', 'Unilever PLC')",0.09,"[('DNL', 0.09)]",New,New
"('UCB', 'WDP')","('UCB SA', 'Warehouses De Pauw')",0.09,"[('EWK', 0.09)]",New,New
"('NST.AX', 'WPM.TO')","('Northern Star Resources Ltd', 'Wheaton Precious Metals Corp')",0.09,"[('GDX', 0.09)]",New,New
"('CME', 'NDAQ')","('CME Group Inc Class A', 'Nasdaq Inc')",0.09,"[('IAI', 0.09)]",New,New
"('LPLA', 'NDAQ')","('LPL Financial Holdings Inc', 'Nasdaq Inc')",0.09,"[('IAI', 0.09)]",New,New
"('CBOE', 'LPLA')","('Cboe Global Markets Inc', 'LPL Financial Holdings Inc')",0.09,"[('IAI', 0.09)]",New,New
"('EW', 'ISRG')","('Edwards Lifesciences Corp', 'Intuitive Surgical Inc')",0.09,"[('IHI', 0.09)]",New,New
"('NOC', 'TXT')","('Northrop Grumman Corp', 'Textron Inc')",0.09,"[('PPA', 0.09)]",New,New
"('CHX', 'PTEN')","('ChampionX Corp', 'Patterson-UTI Energy Inc')",0.09,"[('XES', 0.09)]",New,New
"('HP', 'SLB')","('Helmerich & Payne Inc', 'Schlumberger Ltd')",0.09,"[('XES', 0.09)]",New,New
"('NBR', 'SLB')","('Nabors Industries Ltd', 'Schlumberger Ltd')",0.09,"[('XES', 0.09)]",New,New
"('NBR', 'OII')","('Nabors Industries Ltd', 'Oceaneering International Inc')",0.09,"[('XES', 0.09)]",New,New
"('LBRT', 'NBR')","('Liberty Oilfield Services Inc', 'Nabors Industries Ltd')",0.09,"[('XES', 0.09)]",New,New
