Symbol,Name,SumWeights,Holders,DiffEntries,DiffValue
ABEV3.SA,Ambev SA,0.068,"[('EWZ', 0.035), ('FLBR', 0.033)]",33,0.0
AYI,Acuity Brands Inc,0.067,"[('ACES', 0.045), ('FXR', 0.015), ('PSC', 0.007)]",33,0.0
LSCC,Lattice Semiconductor Corp,0.067,"[('QTUM', 0.015), ('FLQS', 0.008), ('SMDY', 0.007), ('JHSC', 0.006), ('IWO', 0.005)]",33,0.0
00358,Jiangxi Copper Co Ltd Class H,0.067,"[('FCA', 0.036), ('CHIM', 0.031)]",33,0.0
009830.KS,Hanwha Solutions Corp,0.067,"[('CTEC', 0.041), ('TAN', 0.026)]",33,0.0
CALX,Calix Inc,0.067,"[('XTL', 0.03), ('GBGR', 0.015), ('DWMC', 0.014), ('FYC', 0.008)]",33,0.0
8953,Japan Metropolitan Fund Investment Corp,0.067,"[('GBLD', 0.028), ('EFAS', 0.023), ('EFAD', 0.016)]",33,0.0
PZU,Powszechny Zaklad Ubezpieczen SA,0.067,"[('EPOL', 0.067)]",33,0.0
UI,Ubiquiti Inc,0.067,"[('JSMD', 0.031), ('JSML', 0.031), ('EQAL', 0.005)]",33,0.0
CTAS,Cintas Corp,0.067,"[('QQXT', 0.017), ('NOBL', 0.016), ('RGI', 0.015), ('FLQM', 0.011), ('MAGA', 0.008)]",33,0.0
ANG.JO,Anglogold Ashanti Ltd,0.067,"[('RING', 0.035), ('FLZA', 0.032)]",33,0.0
EXPI,eXp World Holdings Inc,0.067,"[('PEZ', 0.038), ('GLRY', 0.026), ('GSSC', 0.003)]",33,0.0
FR,First Industrial Realty Trust Inc,0.064,"[('INDS', 0.045), ('XMLV', 0.015), ('ISCG', 0.004)]",33,0.0
TLND,Talend SA ADR,0.064,"[('MARB', 0.048), ('XITK', 0.016)]",33,0.0
ON,ON Semiconductor Corp,0.064,"[('QCLN', 0.034), ('MOTO', 0.03)]",33,0.0
BVB.DE,Borussia Dortmund GmbH & Co KGaA,0.064,"[('MVP', 0.064)]",33,0.0
HUBC,Hub Power Co Ltd,0.064,"[('PAK', 0.064)]",33,0.0
ASXC,Asensus Surgical Inc Ordinary Shares,0.064,"[('PTH', 0.037), ('ROBT', 0.027)]",33,0.0
LYC.AX,Lynas Rare Earths Ltd,0.064,"[('REMX', 0.064)]",33,0.0
HEAR,Turtle Beach Corp,0.064,"[('VICE', 0.064)]",33,0.0
NVL,No Va Land Investment Group Corp,0.064,"[('VNM', 0.064)]",33,0.0
MSN,Ma San Group Corp,0.064,"[('VNM', 0.064)]",33,0.0
CBRE,CBRE Group Inc Class A,0.063,"[('AVDR', 0.024), ('FBCV', 0.024), ('MIDF', 0.015)]",33,0.0
BLD,TopBuild Corp,0.063,"[('ITB', 0.031), ('DWEQ', 0.028), ('BBSC', 0.004)]",33,0.0
GWPH,GW Pharmaceuticals PLC ADR,0.063,"[('CNBS', 0.063)]",33,0.0
ROK,Rockwell Automation Inc,0.063,"[('ECOZ', 0.03), ('CZA', 0.018), ('FLQM', 0.011), ('JHMM', 0.004)]",33,0.0
KCU21,Coffee C Future Sept 21,0.063,"[('DBA', 0.063)]",33,0.0
CHMF,Severstal PAO,0.063,"[('FLRU', 0.031), ('DVYE', 0.016), ('EYLD', 0.016)]",33,0.0
TXRH,Texas Roadhouse Inc,0.063,"[('EATZ', 0.054), ('FLQS', 0.009)]",33,0.0
005935.KS,Samsung Electronics Co Ltd Participating Preferred,0.063,"[('FLKR', 0.026), ('KEMX', 0.014), ('EMXC', 0.01), ('GEM', 0.008), ('TLTE', 0.005)]",33,0.0
CDR,CD Projekt SA,0.063,"[('EPOL', 0.043), ('GAMR', 0.02)]",33,0.0
LI.PA,Klepierre,0.063,"[('FIDI', 0.039), ('EUDV', 0.024)]",33,0.0
ALLY,Ally Financial Inc,0.063,"[('FOVL', 0.027), ('SDVY', 0.011), ('FTA', 0.01), ('OMFL', 0.007), ('FAB', 0.005)]",33,0.0
00001.HK,CK Hutchison Holdings Ltd,0.063,"[('FLHK', 0.034), ('ICOW', 0.021), ('UIVM', 0.008)]",33,0.0
SIKA,Sika AG,0.063,"[('FSZ', 0.036), ('FLSW', 0.027)]",33,0.0
NEXI.MI,Nexi SpA,0.063,"[('FPXE', 0.036), ('FPXI', 0.027)]",33,0.0
BXP,Boston Properties Inc,0.063,"[('GBLD', 0.063)]",33,0.0
ABC,AmerisourceBergen Corp,0.063,"[('GBLO', 0.048), ('RWL', 0.015)]",33,0.0
PPC,Public Power Corp SA,0.063,"[('GREK', 0.046), ('GVAL', 0.017)]",33,0.0
8830,Sumitomo Realty & Development Co Ltd,0.063,"[('WPS', 0.018), ('IFGL', 0.017), ('HAUZ', 0.014), ('VNQI', 0.014)]",33,0.0
AKZA,Akzo Nobel NV,0.063,"[('IPKW', 0.052), ('LCTD', 0.011)]",33,0.0
KHC,The Kraft Heinz Co,0.063,"[('WBIY', 0.046), ('SZNE', 0.017)]",33,0.0
KSTR,KraneShares SSE STAR Market 50 ,0.063,"[('TMAT', 0.063)]",33,0.0
601166,Industrial Bank Co Ltd,0.062,"[('AFTY', 0.037), ('ASHR', 0.014), ('CNYA', 0.011)]",33,0.0
TDOC,Teladoc Health Inc,0.242,"[('ARKG', 0.069), ('ARKK', 0.058), ('ARKW', 0.045), ('LIV', 0.043), ('BTEC', 0.027)]",32,0.0
NSC,Norfolk Southern Corp,0.242,"[('TPOR', 0.085), ('FTXR', 0.054), ('INFR', 0.046), ('PAVE', 0.029), ('CCOR', 0.028)]",32,0.0
STWD,Starwood Property Trust Inc,0.22,"[('REM', 0.092), ('MORT', 0.077), ('DDIV', 0.051)]",32,0.0
SWKS,Skyworks Solutions Inc,0.21999999999999997,"[('SNSR', 0.064), ('MOTO', 0.032), ('RDVY', 0.022), ('GBGR', 0.019), ('MIDF', 0.018)]",32,0.0
PFPT,Proofpoint Inc,0.21900000000000003,"[('MNA', 0.066), ('WCBR', 0.043), ('IHAK', 0.04), ('WFH', 0.033), ('WCLD', 0.023)]",32,0.0
PSEC,Prospect Capital Corp,0.11599999999999999,"[('BIZD', 0.048), ('PEX', 0.038), ('HYIN', 0.03)]",32,0.0
MIN.AX,Mineral Resources Ltd,0.11599999999999999,"[('LIT', 0.04), ('DVYA', 0.026), ('IMOM', 0.024), ('FPA', 0.017), ('ISCF', 0.009)]",32,0.0
KEYS,Keysight Technologies Inc,0.11599999999999999,"[('MID', 0.043), ('FIVG', 0.031), ('TENG', 0.026), ('MIDF', 0.016)]",32,0.0
TTGT,TechTarget Inc,0.11599999999999999,"[('PSCU', 0.051), ('MRAD', 0.039), ('GLRY', 0.026)]",32,0.0
PBH,Prestige Consumer Healthcare Inc,0.11500000000000002,"[('FTXH', 0.083), ('XSLV', 0.011), ('FYT', 0.007), ('TPSC', 0.004), ('USVM', 0.004)]",32,0.0
PTT-R,Ptt PCL DR,0.115,"[('THD', 0.069), ('ASEA', 0.046)]",32,0.0
BIO,Bio-Rad Laboratories Inc,0.115,"[('GERM', 0.056), ('ASPY', 0.023), ('FXH', 0.019), ('RYH', 0.017)]",32,0.0
KNIN,Kuehne + Nagel International AG,0.11399999999999999,"[('FSZ', 0.046), ('PIZ', 0.028), ('FICS', 0.022), ('FEP', 0.009), ('RODM', 0.009)]",32,0.0
WALMEX.MX,Wal - Mart de Mexico SAB de CV,0.11399999999999999,"[('FLMX', 0.089), ('FLLA', 0.025)]",32,0.0
KOTAKBANK.,Kotak Mahindra Bank Ltd,0.11399999999999999,"[('INDF', 0.045), ('INDY', 0.037), ('IXSE', 0.032)]",32,0.0
600276,Jiangsu Hengrui Pharmaceuticals Co Ltd,0.113,"[('KURE', 0.044), ('KMED', 0.029), ('AFTY', 0.026), ('ASHR', 0.014)]",32,0.0
002594,BYD Co Ltd Class A,0.113,"[('CNXT', 0.035), ('KARS', 0.033), ('AFTY', 0.025), ('ASHX', 0.01), ('KBA', 0.01)]",32,0.0
02319,China Mengniu Dairy Co Ltd,0.112,"[('CHIS', 0.112)]",32,0.0
BMRI,PT Bank Mandiri (Persero) Tbk,0.112,"[('IDX', 0.066), ('EIDO', 0.046)]",32,0.0
FPE,First Trust Preferred Securitie,0.112,"[('FDIV', 0.112)]",32,0.0
ITM.L,ITM Power PLC,0.112,"[('HJEN', 0.054), ('HDRO', 0.049), ('PBD', 0.009)]",32,0.0
ADSK,Autodesk Inc,0.112,"[('PRNT', 0.043), ('IQM', 0.033), ('QGRO', 0.029), ('SSPY', 0.007)]",32,0.0
SDY,SPDR S&P Dividend ETF,0.112,"[('TDSB', 0.112)]",32,0.0
GBDC,Golub Capital BDC Inc Class B,0.11199999999999999,"[('BIZD', 0.045), ('PEX', 0.039), ('SDEF', 0.028)]",32,0.0
01024,Kuaishou Technology Ordinary Shares - Class B,0.11100000000000002,"[('IPOS', 0.042), ('CQQQ', 0.036), ('CHIC', 0.033)]",32,0.0
SGMS,Scientific Games Corp Ordinary Shares,0.111,"[('BETZ', 0.05), ('PEZ', 0.036), ('SMDY', 0.009), ('IWO', 0.005), ('VTWG', 0.005)]",32,0.0
KKR,KKR & Co Inc Ordinary Shares,0.11,"[('PFI', 0.032), ('PSP', 0.032), ('ACTV', 0.03), ('IMCG', 0.008), ('JOET', 0.008)]",32,0.0
SWBI,Smith & Wesson Brands Inc,0.11,"[('VICE', 0.062), ('SYLD', 0.02), ('AFSM', 0.015), ('JPSE', 0.005), ('BFOR', 0.004)]",32,0.0
IRDM,Iridium Communications Inc,0.11,"[('ARKQ', 0.04), ('ROKT', 0.04), ('XTL', 0.03)]",32,0.0
01093,CSPC Pharmaceutical Group Ltd,0.11,"[('CHIH', 0.054), ('CHNA', 0.028), ('KURE', 0.028)]",32,0.0
EUROB,Eurobank Ergasias Services And Holdings SA,0.106,"[('GREK', 0.106)]",32,0.0
CONE,CyrusOne Inc,0.106,"[('VPN', 0.044), ('SRVR', 0.042), ('PSR', 0.02)]",32,0.0
SCZ,iShares MSCI EAFE Small-Cap ETF,0.106,"[('SMCP', 0.106)]",32,0.0
U.TO,Uranium Participation Corp,0.106,"[('URNM', 0.08), ('URA', 0.026)]",32,0.0
09618,JD.com Inc Ordinary Shares - Class A,0.10500000000000001,"[('FXI', 0.049), ('KEMQ', 0.036), ('AIA', 0.02)]",32,0.0
CYBR,CyberArk Software Ltd,0.104,"[('BUG', 0.045), ('ITEQ', 0.033), ('EIS', 0.026)]",32,0.0
IJT,iShares S&P Small-Cap 600 Growt,0.104,"[('DWAT', 0.089), ('QED', 0.015)]",32,0.0
YAR,Yara International ASA,0.104,"[('ENOR', 0.052), ('NORW', 0.052)]",32,0.0
JOAXX,JPMorgan Instl Tx Fr Mny Mkt Agcy,0.104,"[('JMST', 0.104)]",32,0.0
XLU,SPDR Select Sector Fund - Utili,0.104,"[('TDSB', 0.104)]",32,0.0
ORLY,O'Reilly Automotive Inc,0.10399999999999998,"[('FTXD', 0.041), ('EGIS', 0.032), ('DEF', 0.011), ('PSET', 0.011), ('VFQY', 0.009)]",32,0.0
FAF,First American Financial Corp,0.091,"[('ZIG', 0.048), ('FXO', 0.017), ('SDVY', 0.011), ('FNK', 0.008), ('EZM', 0.007)]",32,0.0
INFXX,Franklin IFT Money Market,0.091,"[('FTSD', 0.037), ('FLUD', 0.03), ('FLCB', 0.024)]",32,0.0
STAG,Stag Industrial Inc,0.091,"[('INDS', 0.046), ('NETL', 0.041), ('VTWV', 0.004)]",32,0.0
603799,Zhejiang Huayou Cobalt Co Ltd,0.091,"[('REMX', 0.091)]",32,0.0
EVO,Evolution AB,0.09000000000000001,"[('BJK', 0.069), ('PIZ', 0.021)]",32,0.0
CQP,Cheniere Energy Partners LP,0.09,"[('MLPA', 0.048), ('AMLP', 0.042)]",32,0.0
00027.HK,Galaxy Entertainment Group Ltd,0.09,"[('BJK', 0.062), ('FLHK', 0.028)]",32,0.0
IGIB,iShares 5-10 Year Investment Gr,0.09,"[('BNDC', 0.09)]",32,0.0
AENA.BC,Aena SME SA,0.089,"[('GII', 0.045), ('IGF', 0.044)]",32,0.0
DOCT,FT Cboe Vest U.S. Equity Deep B,0.083,"[('BUFD', 0.083)]",32,0.0
DDEC,FT Cboe Vest U.S. Equity Deep B,0.083,"[('BUFD', 0.083)]",32,0.0
DAUG,FT Cboe Vest U.S. Equity Deep B,0.083,"[('BUFD', 0.083)]",32,0.0
DNOV,FT Cboe Vest U.S. Equity Deep B,0.083,"[('BUFD', 0.083)]",32,0.0
PSEP,Innovator U.S. Equity Power Buf,0.083,"[('BUFF', 0.083)]",32,0.0
PDEC,Innovator U.S. Equity Power Buf,0.083,"[('BUFF', 0.083)]",32,0.0
PJUN,Innovator U.S. Equity Power Buf,0.083,"[('BUFF', 0.083)]",32,0.0
POCT,Innovator U.S. Equity Power Buf,0.083,"[('BUFF', 0.083)]",32,0.0
PNOV,Innovator U.S. Equity Power Buf,0.083,"[('BUFF', 0.083)]",32,0.0
300142,Walvax Biotechnology Co Ltd,0.083,"[('CHB', 0.083)]",32,0.0
02007,Country Garden Holdings Co Ltd,0.083,"[('CHIR', 0.064), ('DRW', 0.019)]",32,0.0
00836,China Resources Power Holdings Co Ltd,0.083,"[('CHIU', 0.048), ('FCA', 0.035)]",32,0.0
PSON.L,Pearson PLC,0.083,"[('EDUT', 0.083)]",32,0.0
06186,China Feihe Ltd Ordinary Shares,0.081,"[('CHIS', 0.048), ('IPOS', 0.033)]",32,0.0
IBN.BO,ICICI Bank Ltd ADR,0.081,"[('FNI', 0.064), ('XCEM', 0.017)]",32,0.0
AMS.TW,ams AG,0.078,"[('LOUP', 0.046), ('SNSR', 0.032)]",32,0.0
NRG,NRG Energy Inc,0.07700000000000001,"[('RYU', 0.04), ('PUI', 0.035), ('USEQ', 0.002)]",32,0.0
ERJ.SA,Embraer SA ADR,0.077,"[('BRF', 0.036), ('AADR', 0.031), ('WWJD', 0.01)]",32,0.0
VLUE,iShares MSCI USA Value Factor E,0.077,"[('SECT', 0.077)]",32,0.0
ESPO,VanEck Video Gaming and eSports,0.077,"[('TMAT', 0.077)]",32,0.0
INGR,Ingredion Inc,0.07600000000000001,"[('FXG', 0.042), ('ABEQ', 0.034)]",32,0.0
NMFC,New Mountain Finance Corp,0.07600000000000001,"[('BIZD', 0.041), ('KBWD', 0.035)]",32,0.0
CNXC,Concentrix Corp Ordinary Shares,0.07600000000000001,"[('CSD', 0.048), ('FXL', 0.016), ('DFAT', 0.006), ('SIXL', 0.006)]",32,0.0
IAM,Maroc Telecom SA,0.076,"[('AFK', 0.046), ('FM', 0.03)]",32,0.0
CNQ.TO,Canadian Natural Resources Ltd,0.074,"[('PID', 0.032), ('FILL', 0.022), ('VRAI', 0.013), ('IMFL', 0.007)]",32,0.0
NCLH,Norwegian Cruise Line Holdings Ltd,0.074,"[('TRYP', 0.048), ('SPHB', 0.015), ('HIBL', 0.011)]",32,0.0
CPIN,PT Charoen Pokphand Indonesia Tbk,0.07200000000000001,"[('IDX', 0.041), ('EIDO', 0.031)]",32,0.0
MNRL,Brigham Minerals Inc,0.07200000000000001,"[('INFL', 0.037), ('FORH', 0.035)]",32,0.0
532978.BO,Bajaj Finserv Ltd,0.07200000000000001,"[('INDF', 0.049), ('NFTY', 0.023)]",32,0.0
ICVT,iShares Convertible Bond ETF,0.07200000000000001,"[('QED', 0.049), ('QAI', 0.023)]",32,0.0
ARCO.SA,Arcos Dorados Holdings Inc,0.072,"[('AGT', 0.036), ('ARGT', 0.036)]",32,0.0
300601,Shenzhen Kangtai Biological Products Co Ltd A,0.072,"[('CHB', 0.072)]",32,0.0
HQH,Tekla Healthcare Investors,0.072,"[('FCEF', 0.036), ('HIPS', 0.036)]",32,0.0
068270.KS,Celltrion Inc,0.072,"[('KMED', 0.044), ('FLKR', 0.028)]",32,0.0
GLD,SPDR Gold Trust,0.071,"[('QPT', 0.071)]",32,0.0
RTYH21,E-mini Russell 2000 Index Future Mar 21,0.071,"[('TWM', 0.071)]",32,0.0
VDC,Vanguard Consumer Staples ETF,0.07,"[('ARMR', 0.07)]",32,0.0
SNY.PA,Sanofi SA ADR,0.07,"[('PPH', 0.05), ('PTEU', 0.02)]",32,0.0
SMPL,The Simply Good Foods Co,0.07,"[('PSCC', 0.07)]",32,0.0
DNP,Dino Polska SA,0.06999999999999999,"[('EPOL', 0.044), ('FRDM', 0.026)]",32,0.0
LTHM,Livent Corp,0.06999999999999999,"[('PSCM', 0.052), ('TEGS', 0.018)]",32,0.0
NVS,Novartis AG ADR,0.069,"[('PPH', 0.05), ('PTIN', 0.013), ('AVDE', 0.006)]",32,0.0
MIME,Mimecast Ltd,0.069,"[('CBTG', 0.048), ('WCLD', 0.021)]",32,0.0
VMEO,Vimeo Inc,0.069,"[('CSD', 0.049), ('XWEB', 0.02)]",32,0.0
ENELAM,Enel Americas SA,0.069,"[('ECH', 0.069)]",32,0.0
ICT,International Container Terminal Services Inc,0.069,"[('EPHE', 0.048), ('EMDV', 0.021)]",32,0.0
CC,The Chemours Co,0.069,"[('PYZ', 0.04), ('FCPI', 0.029)]",32,0.0
EVN.AX,Evolution Mining Ltd,0.069,"[('GDXJ', 0.046), ('JGLD', 0.023)]",32,0.0
DBE,Invesco DB Energy Fund,0.069,"[('GMOM', 0.069)]",32,0.0
FCEL,FuelCell Energy Inc,0.069,"[('HJEN', 0.069)]",32,0.0
IIVI,II-VI Inc,0.068,"[('LYFE', 0.033), ('GBGR', 0.016), ('IWO', 0.004), ('VTWG', 0.004), ('BKSE', 0.003)]",32,0.0
SKY,Skyline Champion Corp,0.068,"[('CBLS', 0.068)]",32,0.0
MOS,The Mosaic Co,0.068,"[('FXZ', 0.046), ('VEGI', 0.022)]",32,0.0
ATL.MI,Atlantia SpA,0.068,"[('GII', 0.034), ('IGF', 0.034)]",32,0.0
DBB,Invesco DB Base Metals Fund,0.068,"[('GMOM', 0.068)]",32,0.0
ED,Consolidated Edison Inc,0.068,"[('JHMU', 0.039), ('IVRA', 0.029)]",32,0.0
JUVE.MI,Juventus Football Club SpA,0.068,"[('MVP', 0.068)]",32,0.0
RF.PA,Eurazeo SE,0.068,"[('PEX', 0.068)]",32,0.0
MOTHERSUMI,Motherson Sumi Systems Ltd Shs Dematerialised,0.067,"[('INCO', 0.067)]",32,0.0
002812,Yunnan Energy New Material Co Ltd A,0.067,"[('LIT', 0.067)]",32,0.0
BNL,Broadstone Net Lease Inc Ordinary Shares,0.067,"[('NETL', 0.042), ('ROOF', 0.025)]",32,0.0
SOLN,Southern Co Unit - Series A (2019),0.067,"[('PFFA', 0.027), ('QPFF', 0.022), ('PFXF', 0.018)]",32,0.0
USBPM,U.S. Bancorp Shs Repr 1/1000th Non Cum Perp Pfd Shs Series-F,0.067,"[('SPFF', 0.035), ('PFLD', 0.02), ('PSK', 0.012)]",32,0.0
MTH,Meritage Homes Corp,0.067,"[('QVAL', 0.023), ('PSCD', 0.022), ('XSHQ', 0.017), ('PLTL', 0.005)]",32,0.0
AFLT,Aeroflot Russian Airlines PJSC,0.067,"[('RSXJ', 0.067)]",32,0.0
IWP,iShares Russell Midcap Growth E,0.067,"[('VEGA', 0.067)]",32,0.0
03800,GCL-Poly Energy Holdings Ltd,0.066,"[('ECNS', 0.028), ('TAN', 0.026), ('FEMS', 0.012)]",32,0.0
UBSG,UBS Group AG,0.066,"[('EUFN', 0.033), ('FLSW', 0.033)]",32,0.0
ZU1,FTSE 100 Index Future Sept21,0.064,"[('FLSP', 0.064)]",32,0.0
FSR.JO,Firstrand Ltd,0.064,"[('FLZA', 0.064)]",32,0.0
CRSR,Corsair Gaming Inc Ordinary Shares,0.064,"[('NERD', 0.048), ('GBGR', 0.016)]",32,0.0
AGI.TO,Alamos Gold Inc Class A,0.064,"[('GOEX', 0.037), ('GDXJ', 0.027)]",32,0.0
RXI,iShares Global Consumer Discret,0.064,"[('GMOM', 0.064)]",32,0.0
TSN,Tyson Foods Inc Class A,0.243,"[('FTXG', 0.077), ('FTRI', 0.044), ('FXG', 0.042), ('MOO', 0.038), ('GUNR', 0.021)]",31,0.0
SCCO,Southern Copper Corp,0.222,"[('EPU', 0.222)]",31,0.0
MSCI,MSCI Inc,0.11699999999999999,"[('IVDG', 0.028), ('PFUT', 0.023), ('STLG', 0.021), ('RYF', 0.018), ('LSAF', 0.012)]",31,0.0
FYLD,Cambria Foreign Shareholder Yie,0.11699999999999999,"[('TRTY', 0.072), ('GAA', 0.045)]",31,0.0
TPL,Texas Pacific Land Corp,0.11699999999999999,"[('INFL', 0.063), ('PXI', 0.044), ('SMLF', 0.01)]",31,0.0
OVV,Ovintiv Inc,0.11600000000000002,"[('PXI', 0.044), ('VAMO', 0.017), ('AVUV', 0.009), ('FNY', 0.009), ('VUSE', 0.008)]",31,0.0
TDC,Teradata Corp,0.116,"[('MGMT', 0.039), ('XITK', 0.021), ('FXL', 0.019), ('LSAF', 0.012), ('IRBO', 0.011)]",31,0.0
PNCPP,PNC Financial Services Group Inc Perpetual Preferred Share class-P,0.111,"[('SPFF', 0.048), ('EPRF', 0.026), ('PGF', 0.02), ('PSK', 0.017)]",31,0.0
ISD,"PGIM High Yield Bond Fund, Inc.",0.111,"[('RDFI', 0.061), ('HIPS', 0.035), ('HYLD', 0.015)]",31,0.0
LMND,Lemonade Inc Ordinary Shares,0.111,"[('VFIN', 0.111)]",31,0.0
CP.TO,Canadian Pacific Railway Ltd,0.11099999999999999,"[('FLCA', 0.031), ('BBCA', 0.027), ('NFRA', 0.027), ('HEWC', 0.026)]",31,0.0
TSLX,Sixth Street Specialty Lending Inc,0.11099999999999999,"[('BIZD', 0.046), ('KNGS', 0.042), ('VPC', 0.023)]",31,0.0
BF.B,Brown-Forman Corp Class B,0.11000000000000001,"[('UTRN', 0.041), ('VSL', 0.04), ('SZNE', 0.017), ('DWSH', 0.012)]",31,0.0
DG.PA,Vinci SA,0.11000000000000001,"[('TOLZ', 0.04), ('GLIF', 0.037), ('FLM', 0.033)]",31,0.0
WPC,W.P. Carey Inc,0.078,"[('NETL', 0.078)]",31,0.0
ANF,Abercrombie & Fitch Co Class A,0.076,"[('CALF', 0.022), ('QMOM', 0.021), ('SENT', 0.011), ('VUSE', 0.009), ('SVAL', 0.008)]",31,0.0
00960,Longfor Group Holdings Ltd,0.076,"[('CHIR', 0.076)]",31,0.0
01044,Hengan International Group Co Ltd,0.076,"[('CHIS', 0.033), ('EDIV', 0.026), ('RNEM', 0.017)]",31,0.0
CU1,Corn Sept21,0.076,"[('DBA', 0.076)]",31,0.0
EAST.CA,Eastern Co SAE,0.076,"[('EGPT', 0.076)]",31,0.0
HII,Huntington Ingalls Industries Inc,0.076,"[('FEDX', 0.041), ('SPDV', 0.02), ('ESGS', 0.015)]",31,0.0
URW.PA,Unibail-Rodamco-Westfield,0.076,"[('GBLD', 0.045), ('RWX', 0.017), ('IFGL', 0.014)]",31,0.0
VIV.PA,Vivendi SA,0.076,"[('IPKW', 0.048), ('GENY', 0.028)]",31,0.0
MXI,iShares Global Materials ETF,0.076,"[('GMOM', 0.076)]",31,0.0
MNST,Monster Beverage Corp,0.076,"[('PSL', 0.037), ('IECS', 0.028), ('VFLQ', 0.011)]",31,0.0
PBCT,People's United Financial Inc,0.076,"[('SPHD', 0.026), ('KNG', 0.02), ('QSY', 0.016), ('SPYD', 0.014)]",31,0.0
VNM,VanEck Vietnam ETF,0.076,"[('VNM', 0.076)]",31,0.0
EVV,EV Limited Duration Income,0.07500000000000001,"[('YYY', 0.041), ('PCEF', 0.023), ('CVY', 0.011)]",31,0.0
KNT.TO,K92 Mining Inc,0.07500000000000001,"[('SGDJ', 0.05), ('JGLD', 0.025)]",31,0.0
HLMA.L,Halma PLC,0.075,"[('CGW', 0.051), ('EUDV', 0.024)]",31,0.0
DSL,DoubleLine Income Solutions,0.075,"[('YYY', 0.044), ('PCEF', 0.02), ('CVY', 0.011)]",31,0.0
VNLA,Janus Henderson Short Duration ,0.075,"[('DALT', 0.075)]",31,0.0
HEP,Holly Energy Partners LP,0.075,"[('MLPA', 0.048), ('DIV', 0.027)]",31,0.0
VALMT,Valmet Corp,0.075,"[('EUSC', 0.02), ('DWCR', 0.018), ('FEUZ', 0.013), ('FEP', 0.009), ('ISVL', 0.009)]",31,0.0
CLR,Continental Resources Inc,0.075,"[('FXN', 0.062), ('GUSH', 0.01), ('PRFZ', 0.003)]",31,0.0
PERI,Perion Network Ltd,0.075,"[('MRAD', 0.039), ('IZRL', 0.022), ('GBGR', 0.014)]",31,0.0
500096.BO,Dabur India Ltd Shs Dematerialised,0.075,"[('INCO', 0.075)]",31,0.0
532424.BO,Godrej Consumer Products Ltd Shs Dematerialised,0.075,"[('INCO', 0.075)]",31,0.0
MANU.L,Manchester United PLC Class A,0.075,"[('MVP', 0.075)]",31,0.0
MDP,Meredith Corp,0.07400000000000001,"[('PSCU', 0.047), ('CALF', 0.021), ('SQLV', 0.006)]",31,0.0
IQ,iQIYI Inc ADR,0.07400000000000001,"[('CHIC', 0.039), ('SUBZ', 0.035)]",31,0.0
09999,NetEase Inc Ordinary Shares,0.07400000000000001,"[('FXI', 0.04), ('KEMQ', 0.034)]",31,0.0
EFR,Energy Fuels Inc,0.07400000000000001,"[('URNM', 0.042), ('URA', 0.032)]",31,0.0
PZZA,Papa John's International Inc,0.074,"[('EATZ', 0.043), ('ACTV', 0.031)]",31,0.0
ANDINA-B,Embotelladora Andina SA Participating Preferred,0.074,"[('AGT', 0.037), ('ARGT', 0.037)]",31,0.0
CTLT,Catalent Inc,0.074,"[('FTXH', 0.041), ('PILL', 0.028), ('BBMC', 0.005)]",31,0.0
00914,Anhui Conch Cement Co Ltd Class H,0.074,"[('CHIM', 0.074)]",31,0.0
02628,China Life Insurance Co Ltd Class H,0.074,"[('CHIX', 0.037), ('ISEM', 0.037)]",31,0.0
BLDG,Cambria Global Real Estate ETF,0.072,"[('GAA', 0.072)]",31,0.0
ALPHA,Alpha Services and Holdings SA,0.072,"[('GREK', 0.072)]",31,0.0
FFIN,First Financial Bankshares Inc,0.072,"[('QABA', 0.026), ('KBWR', 0.021), ('PDP', 0.021), ('ISCG', 0.004)]",31,0.0
BDXB,"Becton, Dickinson and Co PRF PERPETUAL USD 50 - 1/20TH INT Ser B",0.072,"[('SPFF', 0.054), ('PFXF', 0.018)]",31,0.0
MOO,VanEck Agribusiness ETF,0.072,"[('RAAX', 0.052), ('RLY', 0.02)]",31,0.0
AFIN,American Finance Trust Inc Class A,0.07,"[('KBWY', 0.054), ('BLDG', 0.016)]",31,0.0
02883,China Oilfield Services Ltd Class H,0.07,"[('CHIE', 0.07)]",31,0.0
00002.HK,CLP Holdings Ltd,0.07,"[('FLHK', 0.027), ('HDMV', 0.016), ('CID', 0.015), ('IDLV', 0.007), ('TPIF', 0.005)]",31,0.0
PKG,Packaging Corp of America,0.07,"[('CUT', 0.046), ('PRN', 0.024)]",31,0.0
TOM,Tomra Systems ASA,0.07,"[('ENOR', 0.035), ('NORW', 0.035)]",31,0.0
RPD,Rapid7 Inc,0.07,"[('WCBR', 0.054), ('FITE', 0.016)]",31,0.0
GFI.JO,Gold Fields Ltd,0.07,"[('RING', 0.037), ('FLZA', 0.033)]",31,0.0
SYNA,Synaptics Inc,0.07,"[('FTXL', 0.047), ('QTUM', 0.016), ('JPSE', 0.004), ('GSSC', 0.003)]",31,0.0
VB,Vanguard Small-Cap ETF,0.07,"[('GMOM', 0.07)]",31,0.0
ICOL,iShares Inc iShares MSCI Colomb,0.07,"[('GVAL', 0.07)]",31,0.0
NESTLEIND.,Nestle India Ltd Shs Dematerialised,0.07,"[('INCO', 0.07)]",31,0.0
601138,Foxconn Industrial Internet Co Ltd Class A,0.07,"[('KFVG', 0.07)]",31,0.0
