Bigram,Name,NumAppearances,Holders
"('FMG.AX', 'KNIN')","('Fortescue Metals Group Ltd', 'Kuehne + Nagel International AG')",1,"[('RODM', 0.016)]"
"('6702', 'KNIN')","('Fujitsu Ltd', 'Kuehne + Nagel International AG')",1,"[('RODM', 0.016)]"
"('AD', 'KNIN')","('Koninklijke Ahold Delhaize NV', 'Kuehne + Nagel International AG')",1,"[('RODM', 0.017)]"
"('KNIN', 'WES.AX')","('Kuehne + Nagel International AG', 'Wesfarmers Ltd')",1,"[('RODM', 0.016)]"
"('KNIN', 'L.TO')","('Kuehne + Nagel International AG', 'Loblaw Companies Ltd')",1,"[('RODM', 0.016)]"
"('L.TO', 'NOVO B')","('Loblaw Companies Ltd', 'Novo Nordisk A/S B')",1,"[('RODM', 0.015)]"
"('L.TO', 'ROG')","('Loblaw Companies Ltd', 'Roche Holding AG')",1,"[('RODM', 0.015)]"
"('FMG.AX', 'WES.AX')","('Fortescue Metals Group Ltd', 'Wesfarmers Ltd')",1,"[('RODM', 0.014)]"
"('FMG.AX', 'L.TO')","('Fortescue Metals Group Ltd', 'Loblaw Companies Ltd')",1,"[('RODM', 0.015)]"
"('6702', 'WES.AX')","('Fujitsu Ltd', 'Wesfarmers Ltd')",1,"[('RODM', 0.015)]"
"('AD', 'L.TO')","('Koninklijke Ahold Delhaize NV', 'Loblaw Companies Ltd')",1,"[('RODM', 0.015)]"
"('L.TO', 'WES.AX')","('Loblaw Companies Ltd', 'Wesfarmers Ltd')",1,"[('RODM', 0.015)]"
"('INVE B', 'WES.AX')","('Investor AB B', 'Wesfarmers Ltd')",1,"[('RODM', 0.015)]"
"('INVE B', 'L.TO')","('Investor AB B', 'Loblaw Companies Ltd')",1,"[('RODM', 0.016)]"
"('NOC', 'SPCE')","('Northrop Grumman Corp', 'Virgin Galactic Holdings Inc Shs A')",1,"[('ROKT', 0.088)]"
"('LHX', 'SPCE')","('L3Harris Technologies Inc', 'Virgin Galactic Holdings Inc Shs A')",1,"[('ROKT', 0.089)]"
"('IRDM', 'SPCE')","('Iridium Communications Inc', 'Virgin Galactic Holdings Inc Shs A')",1,"[('ROKT', 0.09)]"
"('ORBC', 'SPCE')","('ORBCOMM Inc', 'Virgin Galactic Holdings Inc Shs A')",1,"[('ROKT', 0.089)]"
"('LMT', 'SPCE')","('Lockheed Martin Corp', 'Virgin Galactic Holdings Inc Shs A')",1,"[('ROKT', 0.088)]"
"('AJRD', 'SPCE')","('Aerojet Rocketdyne Holdings Inc', 'Virgin Galactic Holdings Inc Shs A')",1,"[('ROKT', 0.089)]"
"('IRDM', 'NOC')","('Iridium Communications Inc', 'Northrop Grumman Corp')",1,"[('ROKT', 0.077)]"
"('HXL', 'NOC')","('Hexcel Corp', 'Northrop Grumman Corp')",1,"[('ROKT', 0.077)]"
"('MAXR', 'NOC')","('Maxar Technologies Inc', 'Northrop Grumman Corp')",1,"[('ROKT', 0.081)]"
"('NOC', 'ORBC')","('Northrop Grumman Corp', 'ORBCOMM Inc')",1,"[('ROKT', 0.076)]"
"('AJRD', 'NOC')","('Aerojet Rocketdyne Holdings Inc', 'Northrop Grumman Corp')",1,"[('ROKT', 0.076)]"
"('HXL', 'LHX')","('Hexcel Corp', 'L3Harris Technologies Inc')",1,"[('ROKT', 0.077)]"
"('LHX', 'MAXR')","('L3Harris Technologies Inc', 'Maxar Technologies Inc')",1,"[('ROKT', 0.081)]"
"('LHX', 'ORBC')","('L3Harris Technologies Inc', 'ORBCOMM Inc')",1,"[('ROKT', 0.076)]"
"('AJRD', 'LHX')","('Aerojet Rocketdyne Holdings Inc', 'L3Harris Technologies Inc')",1,"[('ROKT', 0.076)]"
"('HXL', 'IRDM')","('Hexcel Corp', 'Iridium Communications Inc')",1,"[('ROKT', 0.079)]"
"('IRDM', 'MAXR')","('Iridium Communications Inc', 'Maxar Technologies Inc')",1,"[('ROKT', 0.083)]"
"('IRDM', 'TDY')","('Iridium Communications Inc', 'Teledyne Technologies Inc')",1,"[('ROKT', 0.078)]"
"('AJRD', 'IRDM')","('Aerojet Rocketdyne Holdings Inc', 'Iridium Communications Inc')",1,"[('ROKT', 0.078)]"
"('HXL', 'ORBC')","('Hexcel Corp', 'ORBCOMM Inc')",1,"[('ROKT', 0.077)]"
"('HXL', 'LMT')","('Hexcel Corp', 'Lockheed Martin Corp')",1,"[('ROKT', 0.077)]"
"('AJRD', 'HXL')","('Aerojet Rocketdyne Holdings Inc', 'Hexcel Corp')",1,"[('ROKT', 0.077)]"
"('MAXR', 'ORBC')","('Maxar Technologies Inc', 'ORBCOMM Inc')",1,"[('ROKT', 0.082)]"
"('LMT', 'MAXR')","('Lockheed Martin Corp', 'Maxar Technologies Inc')",1,"[('ROKT', 0.081)]"
"('AJRD', 'MAXR')","('Aerojet Rocketdyne Holdings Inc', 'Maxar Technologies Inc')",1,"[('ROKT', 0.081)]"
"('ORBC', 'TDY')","('ORBCOMM Inc', 'Teledyne Technologies Inc')",1,"[('ROKT', 0.077)]"
"('LMT', 'ORBC')","('Lockheed Martin Corp', 'ORBCOMM Inc')",1,"[('ROKT', 0.076)]"
"('AJRD', 'ORBC')","('Aerojet Rocketdyne Holdings Inc', 'ORBCOMM Inc')",1,"[('ROKT', 0.076)]"
"('AJRD', 'TDY')","('Aerojet Rocketdyne Holdings Inc', 'Teledyne Technologies Inc')",1,"[('ROKT', 0.077)]"
"('AJRD', 'LMT')","('Aerojet Rocketdyne Holdings Inc', 'Lockheed Martin Corp')",1,"[('ROKT', 0.076)]"
"('IEF', 'IEFA')","('iShares 7-10 Year Treasury Bond', 'iShares Core MSCI EAFE ETF')",1,"[('ROMO', 0.299)]"
"('IVV', 'SHY')","('iShares Core S&P 500 ETF', 'iShares 1-3 Year Treasury Bond ')",1,"[('ROMO', 0.701)]"
"('IEF', 'SHY')","('iShares 7-10 Year Treasury Bond', 'iShares 1-3 Year Treasury Bond ')",1,"[('ROMO', 0.001)]"
"('DOC', 'MAC')","('Physicians Realty Trust', 'Macerich Co')",1,"[('ROOF', 0.058)]"
"('EPR', 'MAC')","('EPR Properties', 'Macerich Co')",1,"[('ROOF', 0.057)]"
"('APLE', 'MAC')","('Apple Hospitality REIT Inc', 'Macerich Co')",1,"[('ROOF', 0.053)]"
"('BNL', 'MAC')","('Broadstone Net Lease Inc Ordinary Shares', 'Macerich Co')",1,"[('ROOF', 0.053)]"
"('CIM', 'MAC')","('Chimera Investment Corp', 'Macerich Co')",1,"[('ROOF', 0.054)]"
"('LXP', 'MAC')","('Lexington Realty Trust', 'Macerich Co')",1,"[('ROOF', 0.054)]"
"('MAC', 'SITC')","('Macerich Co', 'SITE Centers Corp')",1,"[('ROOF', 0.052)]"
"('EPRT', 'MAC')","('Essential Properties Realty Trust Inc', 'Macerich Co')",1,"[('ROOF', 0.052)]"
"('DOC', 'NSA')","('Physicians Realty Trust', 'National Storage Affiliates Trust')",1,"[('ROOF', 0.058)]"
"('EPR', 'NSA')","('EPR Properties', 'National Storage Affiliates Trust')",1,"[('ROOF', 0.058)]"
"('APLE', 'NSA')","('Apple Hospitality REIT Inc', 'National Storage Affiliates Trust')",1,"[('ROOF', 0.054)]"
"('BNL', 'NSA')","('Broadstone Net Lease Inc Ordinary Shares', 'National Storage Affiliates Trust')",1,"[('ROOF', 0.054)]"
"('CIM', 'NSA')","('Chimera Investment Corp', 'National Storage Affiliates Trust')",1,"[('ROOF', 0.055)]"
"('LXP', 'NSA')","('Lexington Realty Trust', 'National Storage Affiliates Trust')",1,"[('ROOF', 0.055)]"
"('NSA', 'SITC')","('National Storage Affiliates Trust', 'SITE Centers Corp')",1,"[('ROOF', 0.052)]"
"('EPRT', 'NSA')","('Essential Properties Realty Trust Inc', 'National Storage Affiliates Trust')",1,"[('ROOF', 0.052)]"
"('DOC', 'EPR')","('Physicians Realty Trust', 'EPR Properties')",1,"[('ROOF', 0.059)]"
"('APLE', 'DOC')","('Apple Hospitality REIT Inc', 'Physicians Realty Trust')",1,"[('ROOF', 0.055)]"
"('BNL', 'DOC')","('Broadstone Net Lease Inc Ordinary Shares', 'Physicians Realty Trust')",1,"[('ROOF', 0.055)]"
"('CIM', 'DOC')","('Chimera Investment Corp', 'Physicians Realty Trust')",1,"[('ROOF', 0.055)]"
"('DOC', 'LXP')","('Physicians Realty Trust', 'Lexington Realty Trust')",1,"[('ROOF', 0.056)]"
"('DOC', 'SITC')","('Physicians Realty Trust', 'SITE Centers Corp')",1,"[('ROOF', 0.053)]"
"('DOC', 'EPRT')","('Physicians Realty Trust', 'Essential Properties Realty Trust Inc')",1,"[('ROOF', 0.053)]"
"('APLE', 'EPR')","('Apple Hospitality REIT Inc', 'EPR Properties')",1,"[('ROOF', 0.055)]"
"('CIM', 'EPR')","('Chimera Investment Corp', 'EPR Properties')",1,"[('ROOF', 0.055)]"
"('EPR', 'LXP')","('EPR Properties', 'Lexington Realty Trust')",1,"[('ROOF', 0.055)]"
"('EPR', 'SITC')","('EPR Properties', 'SITE Centers Corp')",1,"[('ROOF', 0.053)]"
"('APLE', 'BNL')","('Apple Hospitality REIT Inc', 'Broadstone Net Lease Inc Ordinary Shares')",1,"[('ROOF', 0.051)]"
"('APLE', 'CIM')","('Apple Hospitality REIT Inc', 'Chimera Investment Corp')",1,"[('ROOF', 0.051)]"
"('APLE', 'LXP')","('Apple Hospitality REIT Inc', 'Lexington Realty Trust')",1,"[('ROOF', 0.051)]"
"('APLE', 'SITC')","('Apple Hospitality REIT Inc', 'SITE Centers Corp')",1,"[('ROOF', 0.049)]"
"('APLE', 'EPRT')","('Apple Hospitality REIT Inc', 'Essential Properties Realty Trust Inc')",1,"[('ROOF', 0.049)]"
"('BNL', 'CIM')","('Broadstone Net Lease Inc Ordinary Shares', 'Chimera Investment Corp')",1,"[('ROOF', 0.051)]"
"('BNL', 'LXP')","('Broadstone Net Lease Inc Ordinary Shares', 'Lexington Realty Trust')",1,"[('ROOF', 0.051)]"
"('BNL', 'SITC')","('Broadstone Net Lease Inc Ordinary Shares', 'SITE Centers Corp')",1,"[('ROOF', 0.049)]"
"('CIM', 'LXP')","('Chimera Investment Corp', 'Lexington Realty Trust')",1,"[('ROOF', 0.052)]"
"('CIM', 'SITC')","('Chimera Investment Corp', 'SITE Centers Corp')",1,"[('ROOF', 0.049)]"
"('CIM', 'EPRT')","('Chimera Investment Corp', 'Essential Properties Realty Trust Inc')",1,"[('ROOF', 0.049)]"
"('LXP', 'SITC')","('Lexington Realty Trust', 'SITE Centers Corp')",1,"[('ROOF', 0.05)]"
"('EPRT', 'LXP')","('Essential Properties Realty Trust Inc', 'Lexington Realty Trust')",1,"[('ROOF', 0.05)]"
"('EPRT', 'SITC')","('Essential Properties Realty Trust Inc', 'SITE Centers Corp')",1,"[('ROOF', 0.047)]"
"('FGXXX', 'TLT')","('First American Government Obligs X', 'iShares 20+ Year Treasury Bond ')",1,"[('RORO', 0.7)]"
"('FGXXX', 'SCHQ')","('First American Government Obligs X', 'Schwab Long-Term U.S. Treasury ')",1,"[('RORO', 0.3)]"
"('SCHQ', 'TLT')","('Schwab Long-Term U.S. Treasury ', 'iShares 20+ Year Treasury Bond ')",1,"[('RORO', 1.0)]"
"('MYRG', 'NSIT')","('MYR Group Inc', 'Insight Enterprises Inc')",1,"[('ROSC', 0.023)]"
"('DHT', 'MYRG')","('DHT Holdings Inc', 'MYR Group Inc')",1,"[('ROSC', 0.022)]"
"('MYRG', 'SYKE')","('MYR Group Inc', 'Sykes Enterprises Inc')",1,"[('ROSC', 0.023)]"
"('MYRG', 'VNDA')","('MYR Group Inc', 'Vanda Pharmaceuticals Inc')",1,"[('ROSC', 0.023)]"
"('MYRG', 'VIVO')","('MYR Group Inc', 'Meridian Bioscience Inc')",1,"[('ROSC', 0.022)]"
"('IDT', 'MYRG')","('IDT Corp Class B', 'MYR Group Inc')",1,"[('ROSC', 0.025)]"
"('BIG', 'MYRG')","('Big Lots Inc', 'MYR Group Inc')",1,"[('ROSC', 0.022)]"
"('BKE', 'MYRG')","('Buckle Inc', 'MYR Group Inc')",1,"[('ROSC', 0.021)]"
"('DHT', 'NSIT')","('DHT Holdings Inc', 'Insight Enterprises Inc')",1,"[('ROSC', 0.02)]"
"('NSIT', 'SYKE')","('Insight Enterprises Inc', 'Sykes Enterprises Inc')",1,"[('ROSC', 0.022)]"
"('NSIT', 'VNDA')","('Insight Enterprises Inc', 'Vanda Pharmaceuticals Inc')",1,"[('ROSC', 0.022)]"
"('NSIT', 'VIVO')","('Insight Enterprises Inc', 'Meridian Bioscience Inc')",1,"[('ROSC', 0.02)]"
"('IDT', 'NSIT')","('IDT Corp Class B', 'Insight Enterprises Inc')",1,"[('ROSC', 0.024)]"
"('BIG', 'NSIT')","('Big Lots Inc', 'Insight Enterprises Inc')",1,"[('ROSC', 0.02)]"
"('HIBB', 'NSIT')","('Hibbett Inc', 'Insight Enterprises Inc')",1,"[('ROSC', 0.023)]"
"('BKE', 'NSIT')","('Buckle Inc', 'Insight Enterprises Inc')",1,"[('ROSC', 0.019)]"
"('DHT', 'SYKE')","('DHT Holdings Inc', 'Sykes Enterprises Inc')",1,"[('ROSC', 0.021)]"
"('DHT', 'VNDA')","('DHT Holdings Inc', 'Vanda Pharmaceuticals Inc')",1,"[('ROSC', 0.021)]"
"('DHT', 'VIVO')","('DHT Holdings Inc', 'Meridian Bioscience Inc')",1,"[('ROSC', 0.019)]"
"('DHT', 'IDT')","('DHT Holdings Inc', 'IDT Corp Class B')",1,"[('ROSC', 0.023)]"
"('BIG', 'DHT')","('Big Lots Inc', 'DHT Holdings Inc')",1,"[('ROSC', 0.019)]"
"('DHT', 'HIBB')","('DHT Holdings Inc', 'Hibbett Inc')",1,"[('ROSC', 0.022)]"
"('BKE', 'DHT')","('Buckle Inc', 'DHT Holdings Inc')",1,"[('ROSC', 0.018)]"
"('SYKE', 'VNDA')","('Sykes Enterprises Inc', 'Vanda Pharmaceuticals Inc')",1,"[('ROSC', 0.022)]"
"('SYKE', 'VIVO')","('Sykes Enterprises Inc', 'Meridian Bioscience Inc')",1,"[('ROSC', 0.021)]"
"('IDT', 'SYKE')","('IDT Corp Class B', 'Sykes Enterprises Inc')",1,"[('ROSC', 0.025)]"
"('BIG', 'SYKE')","('Big Lots Inc', 'Sykes Enterprises Inc')",1,"[('ROSC', 0.021)]"
"('HIBB', 'SYKE')","('Hibbett Inc', 'Sykes Enterprises Inc')",1,"[('ROSC', 0.024)]"
"('VIVO', 'VNDA')","('Meridian Bioscience Inc', 'Vanda Pharmaceuticals Inc')",1,"[('ROSC', 0.021)]"
"('IDT', 'VNDA')","('IDT Corp Class B', 'Vanda Pharmaceuticals Inc')",1,"[('ROSC', 0.025)]"
"('BIG', 'VNDA')","('Big Lots Inc', 'Vanda Pharmaceuticals Inc')",1,"[('ROSC', 0.021)]"
"('HIBB', 'VNDA')","('Hibbett Inc', 'Vanda Pharmaceuticals Inc')",1,"[('ROSC', 0.024)]"
"('BKE', 'VNDA')","('Buckle Inc', 'Vanda Pharmaceuticals Inc')",1,"[('ROSC', 0.02)]"
"('IDT', 'VIVO')","('IDT Corp Class B', 'Meridian Bioscience Inc')",1,"[('ROSC', 0.023)]"
"('BIG', 'VIVO')","('Big Lots Inc', 'Meridian Bioscience Inc')",1,"[('ROSC', 0.019)]"
"('HIBB', 'VIVO')","('Hibbett Inc', 'Meridian Bioscience Inc')",1,"[('ROSC', 0.022)]"
"('BKE', 'VIVO')","('Buckle Inc', 'Meridian Bioscience Inc')",1,"[('ROSC', 0.018)]"
"('BIG', 'IDT')","('Big Lots Inc', 'IDT Corp Class B')",1,"[('ROSC', 0.023)]"
"('HIBB', 'IDT')","('Hibbett Inc', 'IDT Corp Class B')",1,"[('ROSC', 0.026)]"
"('BKE', 'IDT')","('Buckle Inc', 'IDT Corp Class B')",1,"[('ROSC', 0.022)]"
"('BIG', 'BKE')","('Big Lots Inc', 'Buckle Inc')",1,"[('ROSC', 0.018)]"
"('BKE', 'HIBB')","('Buckle Inc', 'Hibbett Inc')",1,"[('ROSC', 0.021)]"
"('BRK.B', 'LLY')","('Berkshire Hathaway Inc Class B', 'Eli Lilly and Co')",1,"[('ROUS', 0.021)]"
"('NKE', 'VZ')","('Nike Inc B', 'Verizon Communications Inc')",1,"[('ROUS', 0.023)]"
"('VTI', 'ZNM21')","('Vanguard Total Stock Market ETF', '10 Year Treasury Note Future June 21')",1,"[('RPAR', 1.744)]"
"('GLDM', 'ZNM21')","('SPDR Gold MiniShares Trust', '10 Year Treasury Note Future June 21')",1,"[('RPAR', 1.655)]"
"('VEA', 'ZNM21')","('Vanguard FTSE Developed Markets', '10 Year Treasury Note Future June 21')",1,"[('RPAR', 1.296)]"
"('VWO', 'ZNM21')","('Vanguard FTSE Emerging Markets ', '10 Year Treasury Note Future June 21')",1,"[('RPAR', 1.434)]"
"('BAR', 'ZNM21')","('GraniteShares Gold Trust', '10 Year Treasury Note Future June 21')",1,"[('RPAR', 1.347)]"
"('UBM21', 'ZNM21')","('Ultra US Treasury Bond Future June 21', '10 Year Treasury Note Future June 21')",1,"[('RPAR', 2.385)]"
"('GLDM', 'VTI')","('SPDR Gold MiniShares Trust', 'Vanguard Total Stock Market ETF')",1,"[('RPAR', 1.4)]"
"('BAR', 'VTI')","('GraniteShares Gold Trust', 'Vanguard Total Stock Market ETF')",1,"[('RPAR', 1.092)]"
"('UBM21', 'VTI')","('Ultra US Treasury Bond Future June 21', 'Vanguard Total Stock Market ETF')",1,"[('RPAR', 2.13)]"
"('GLDM', 'VEA')","('SPDR Gold MiniShares Trust', 'Vanguard FTSE Developed Markets')",1,"[('RPAR', 0.952)]"
"('GLDM', 'VWO')","('SPDR Gold MiniShares Trust', 'Vanguard FTSE Emerging Markets ')",1,"[('RPAR', 1.09)]"
"('BAR', 'GLDM')","('GraniteShares Gold Trust', 'SPDR Gold MiniShares Trust')",1,"[('RPAR', 1.003)]"
"('GLDM', 'UBM21')","('SPDR Gold MiniShares Trust', 'Ultra US Treasury Bond Future June 21')",1,"[('RPAR', 2.041)]"
"('BAR', 'VEA')","('GraniteShares Gold Trust', 'Vanguard FTSE Developed Markets')",1,"[('RPAR', 0.645)]"
"('UBM21', 'VEA')","('Ultra US Treasury Bond Future June 21', 'Vanguard FTSE Developed Markets')",1,"[('RPAR', 1.682)]"
"('BAR', 'VWO')","('GraniteShares Gold Trust', 'Vanguard FTSE Emerging Markets ')",1,"[('RPAR', 0.782)]"
"('UBM21', 'VWO')","('Ultra US Treasury Bond Future June 21', 'Vanguard FTSE Emerging Markets ')",1,"[('RPAR', 1.82)]"
"('BAR', 'UBM21')","('GraniteShares Gold Trust', 'Ultra US Treasury Bond Future June 21')",1,"[('RPAR', 1.734)]"
"('MPWR', 'TSLA')","('Monolithic Power Systems Inc', 'Tesla Inc')",1,"[('RPG', 0.042)]"
"('ALGN', 'TSLA')","('Align Technology Inc', 'Tesla Inc')",1,"[('RPG', 0.042)]"
"('SIVB', 'TSLA')","('SVB Financial Group', 'Tesla Inc')",1,"[('RPG', 0.044)]"
"('FTNT', 'TSLA')","('Fortinet Inc', 'Tesla Inc')",1,"[('RPG', 0.041)]"
"('TER', 'TSLA')","('Teradyne Inc', 'Tesla Inc')",1,"[('RPG', 0.041)]"
"('GNRC', 'TSLA')","('Generac Holdings Inc', 'Tesla Inc')",1,"[('RPG', 0.043)]"
"('ETSY', 'PYPL')","('Etsy Inc', 'PayPal Holdings Inc')",1,"[('RPG', 0.05)]"
"('ALGN', 'PYPL')","('Align Technology Inc', 'PayPal Holdings Inc')",1,"[('RPG', 0.047)]"
"('PYPL', 'SIVB')","('PayPal Holdings Inc', 'SVB Financial Group')",1,"[('RPG', 0.049)]"
"('FTNT', 'PYPL')","('Fortinet Inc', 'PayPal Holdings Inc')",1,"[('RPG', 0.045)]"
"('PYPL', 'TER')","('PayPal Holdings Inc', 'Teradyne Inc')",1,"[('RPG', 0.046)]"
"('GNRC', 'PYPL')","('Generac Holdings Inc', 'PayPal Holdings Inc')",1,"[('RPG', 0.047)]"
"('ETSY', 'MPWR')","('Etsy Inc', 'Monolithic Power Systems Inc')",1,"[('RPG', 0.045)]"
"('ALGN', 'MPWR')","('Align Technology Inc', 'Monolithic Power Systems Inc')",1,"[('RPG', 0.042)]"
"('MPWR', 'SIVB')","('Monolithic Power Systems Inc', 'SVB Financial Group')",1,"[('RPG', 0.044)]"
"('MPWR', 'TER')","('Monolithic Power Systems Inc', 'Teradyne Inc')",1,"[('RPG', 0.041)]"
"('ALGN', 'NVDA')","('Align Technology Inc', 'NVIDIA Corp')",1,"[('RPG', 0.047)]"
"('NVDA', 'SIVB')","('NVIDIA Corp', 'SVB Financial Group')",1,"[('RPG', 0.049)]"
"('NVDA', 'TER')","('NVIDIA Corp', 'Teradyne Inc')",1,"[('RPG', 0.046)]"
"('ALGN', 'ETSY')","('Align Technology Inc', 'Etsy Inc')",1,"[('RPG', 0.045)]"
"('ETSY', 'SIVB')","('Etsy Inc', 'SVB Financial Group')",1,"[('RPG', 0.048)]"
"('ALGN', 'SIVB')","('Align Technology Inc', 'SVB Financial Group')",1,"[('RPG', 0.044)]"
"('ALGN', 'TER')","('Align Technology Inc', 'Teradyne Inc')",1,"[('RPG', 0.041)]"
"('ALGN', 'GNRC')","('Align Technology Inc', 'Generac Holdings Inc')",1,"[('RPG', 0.043)]"
"('FTNT', 'SIVB')","('Fortinet Inc', 'SVB Financial Group')",1,"[('RPG', 0.043)]"
"('SIVB', 'TER')","('SVB Financial Group', 'Teradyne Inc')",1,"[('RPG', 0.043)]"
"('GNRC', 'SIVB')","('Generac Holdings Inc', 'SVB Financial Group')",1,"[('RPG', 0.045)]"
"('PRU', 'VLO')","('Prudential Financial Inc', 'Valero Energy Corp')",1,"[('RPV', 0.036)]"
"('BRK.B', 'PRU')","('Berkshire Hathaway Inc Class B', 'Prudential Financial Inc')",1,"[('RPV', 0.041)]"
"('LUMN', 'PRU')","('Lumen Technologies Inc Ordinary Shares', 'Prudential Financial Inc')",1,"[('RPV', 0.038)]"
"('CVS', 'PRU')","('CVS Health Corp', 'Prudential Financial Inc')",1,"[('RPV', 0.035)]"
"('IVZ', 'PRU')","('Invesco Ltd', 'Prudential Financial Inc')",1,"[('RPV', 0.034)]"
"('LNC', 'MET')","('Lincoln National Corp', 'MetLife Inc')",1,"[('RPV', 0.036)]"
"('MET', 'VLO')","('MetLife Inc', 'Valero Energy Corp')",1,"[('RPV', 0.036)]"
"('BRK.B', 'MET')","('Berkshire Hathaway Inc Class B', 'MetLife Inc')",1,"[('RPV', 0.04)]"
"('LUMN', 'MET')","('Lumen Technologies Inc Ordinary Shares', 'MetLife Inc')",1,"[('RPV', 0.037)]"
"('CVS', 'MET')","('CVS Health Corp', 'MetLife Inc')",1,"[('RPV', 0.034)]"
"('IVZ', 'MET')","('Invesco Ltd', 'MetLife Inc')",1,"[('RPV', 0.034)]"
"('MET', 'UNM')","('MetLife Inc', 'Unum Group')",1,"[('RPV', 0.04)]"
"('F', 'LNC')","('Ford Motor Co', 'Lincoln National Corp')",1,"[('RPV', 0.04)]"
"('LNC', 'VLO')","('Lincoln National Corp', 'Valero Energy Corp')",1,"[('RPV', 0.037)]"
"('BRK.B', 'LNC')","('Berkshire Hathaway Inc Class B', 'Lincoln National Corp')",1,"[('RPV', 0.041)]"
"('LNC', 'LUMN')","('Lincoln National Corp', 'Lumen Technologies Inc Ordinary Shares')",1,"[('RPV', 0.038)]"
"('CVS', 'LNC')","('CVS Health Corp', 'Lincoln National Corp')",1,"[('RPV', 0.035)]"
"('IVZ', 'LNC')","('Invesco Ltd', 'Lincoln National Corp')",1,"[('RPV', 0.035)]"
"('F', 'VLO')","('Ford Motor Co', 'Valero Energy Corp')",1,"[('RPV', 0.039)]"
"('BRK.B', 'F')","('Berkshire Hathaway Inc Class B', 'Ford Motor Co')",1,"[('RPV', 0.044)]"
"('F', 'LUMN')","('Ford Motor Co', 'Lumen Technologies Inc Ordinary Shares')",1,"[('RPV', 0.041)]"
"('F', 'IVZ')","('Ford Motor Co', 'Invesco Ltd')",1,"[('RPV', 0.037)]"
"('F', 'UNM')","('Ford Motor Co', 'Unum Group')",1,"[('RPV', 0.044)]"
"('BRK.B', 'VLO')","('Berkshire Hathaway Inc Class B', 'Valero Energy Corp')",1,"[('RPV', 0.04)]"
"('LUMN', 'VLO')","('Lumen Technologies Inc Ordinary Shares', 'Valero Energy Corp')",1,"[('RPV', 0.037)]"
"('CVS', 'VLO')","('CVS Health Corp', 'Valero Energy Corp')",1,"[('RPV', 0.034)]"
"('IVZ', 'VLO')","('Invesco Ltd', 'Valero Energy Corp')",1,"[('RPV', 0.034)]"
"('UNM', 'VLO')","('Unum Group', 'Valero Energy Corp')",1,"[('RPV', 0.04)]"
"('BRK.B', 'LUMN')","('Berkshire Hathaway Inc Class B', 'Lumen Technologies Inc Ordinary Shares')",1,"[('RPV', 0.042)]"
"('BRK.B', 'IVZ')","('Berkshire Hathaway Inc Class B', 'Invesco Ltd')",1,"[('RPV', 0.038)]"
"('BRK.B', 'UNM')","('Berkshire Hathaway Inc Class B', 'Unum Group')",1,"[('RPV', 0.044)]"
"('CVS', 'LUMN')","('CVS Health Corp', 'Lumen Technologies Inc Ordinary Shares')",1,"[('RPV', 0.036)]"
"('IVZ', 'LUMN')","('Invesco Ltd', 'Lumen Technologies Inc Ordinary Shares')",1,"[('RPV', 0.036)]"
"('LUMN', 'UNM')","('Lumen Technologies Inc Ordinary Shares', 'Unum Group')",1,"[('RPV', 0.042)]"
"('CVS', 'IVZ')","('CVS Health Corp', 'Invesco Ltd')",1,"[('RPV', 0.032)]"
"('CVS', 'UNM')","('CVS Health Corp', 'Unum Group')",1,"[('RPV', 0.038)]"
"('IVZ', 'UNM')","('Invesco Ltd', 'Unum Group')",1,"[('RPV', 0.038)]"
"('CMG', 'XLNX')","('Chipotle Mexican Grill Inc', 'Xilinx Inc')",1,"[('RSP', 0.005)]"
"('AMD', 'CMG')","('Advanced Micro Devices Inc', 'Chipotle Mexican Grill Inc')",1,"[('RSP', 0.005)]"
"('CMG', 'RMD')","('Chipotle Mexican Grill Inc', 'ResMed Inc')",1,"[('RSP', 0.005)]"
"('CMG', 'GNRC')","('Chipotle Mexican Grill Inc', 'Generac Holdings Inc')",1,"[('RSP', 0.005)]"
"('ETSY', 'XLNX')","('Etsy Inc', 'Xilinx Inc')",1,"[('RSP', 0.005)]"
"('NKE', 'XLNX')","('Nike Inc B', 'Xilinx Inc')",1,"[('RSP', 0.005)]"
"('GNRC', 'XLNX')","('Generac Holdings Inc', 'Xilinx Inc')",1,"[('RSP', 0.005)]"
"('AMD', 'ETSY')","('Advanced Micro Devices Inc', 'Etsy Inc')",1,"[('RSP', 0.005)]"
"('ETSY', 'TWTR')","('Etsy Inc', 'Twitter Inc')",1,"[('RSP', 0.005)]"
"('ENPH', 'ETSY')","('Enphase Energy Inc', 'Etsy Inc')",1,"[('RSP', 0.005)]"
"('AMD', 'TWTR')","('Advanced Micro Devices Inc', 'Twitter Inc')",1,"[('RSP', 0.005)]"
"('AMD', 'NKE')","('Advanced Micro Devices Inc', 'Nike Inc B')",1,"[('RSP', 0.005)]"
"('AMD', 'RMD')","('Advanced Micro Devices Inc', 'ResMed Inc')",1,"[('RSP', 0.005)]"
"('AMD', 'GNRC')","('Advanced Micro Devices Inc', 'Generac Holdings Inc')",1,"[('RSP', 0.005)]"
"('NKE', 'TWTR')","('Nike Inc B', 'Twitter Inc')",1,"[('RSP', 0.005)]"
"('RMD', 'TWTR')","('ResMed Inc', 'Twitter Inc')",1,"[('RSP', 0.005)]"
"('GNRC', 'TWTR')","('Generac Holdings Inc', 'Twitter Inc')",1,"[('RSP', 0.005)]"
