Bigram,Name,SumWeights,Holders,DiffEntries,DiffValue
"('LTHM', 'X')","('Livent Corp', 'United States Steel Corp')",0.081,"[('PYZ', 0.081)]",New,New
"('CE', 'X')","('Celanese Corp Class A', 'United States Steel Corp')",0.081,"[('PYZ', 0.081)]",New,New
"('AVTR', 'NUE')","('Avantor Inc', 'Nucor Corp')",0.081,"[('PYZ', 0.081)]",New,New
"('AVY', 'CLF')","('Avery Dennison Corp', 'Cleveland-Cliffs Inc')",0.081,"[('PYZ', 0.081)]",New,New
"('01548', '01801')","('Genscript Biotech Corp Shs Unitary 144A/Reg S', 'Innovent Biologics Inc')",0.08,"[('CHIH', 0.08)]",New,New
"('CHX', 'WHD')","('ChampionX Corp', 'Cactus Inc Class A')",0.08,"[('IEZ', 0.08)]",New,New
"('DOX', 'TEVA')","('Amdocs Ltd', 'Teva Pharmaceutical Industries Ltd ADR')",0.08,"[('ISRA', 0.08)]",New,New
"('ALKS', 'RGEN')","('Alkermes PLC', 'Repligen Corp')",0.08,"[('PBE', 0.08)]",New,New
"('SAFM', 'SYY')","('Sanderson Farms Inc', 'Sysco Corp')",0.08,"[('PBJ', 0.08)]",New,New
"('KDP', 'SAFM')","('Keurig Dr Pepper Inc', 'Sanderson Farms Inc')",0.08,"[('PBJ', 0.08)]",New,New
"('EOG', 'SM')","('EOG Resources Inc', 'SM Energy Co')",0.08,"[('PXE', 0.08)]",New,New
"('HES', 'SM')","('Hess Corp', 'SM Energy Co')",0.08,"[('PXE', 0.08)]",New,New
"('CDEV', 'PSX')","('Centennial Resource Development Inc A', 'Phillips 66')",0.08,"[('PXE', 0.08)]",New,New
"('MSI', 'VRNS')","('Motorola Solutions Inc', 'Varonis Systems Inc')",0.08,"[('PXQ', 0.08)]",New,New
"('APH', 'ZS')","('Amphenol Corp Class A', 'Zscaler Inc')",0.08,"[('PXQ', 0.08)]",New,New
"('CLF', 'OLN')","('Cleveland-Cliffs Inc', 'Olin Corp')",0.08,"[('PYZ', 0.08)]",New,New
"('CLF', 'LTHM')","('Cleveland-Cliffs Inc', 'Livent Corp')",0.08,"[('PYZ', 0.08)]",New,New
"('CE', 'CLF')","('Celanese Corp Class A', 'Cleveland-Cliffs Inc')",0.08,"[('PYZ', 0.08)]",New,New
"('PSX', 'SM')","('Phillips 66', 'SM Energy Co')",0.079,"[('PXE', 0.079)]",New,New
"('CDEV', 'VLO')","('Centennial Resource Development Inc A', 'Valero Energy Corp')",0.079,"[('PXE', 0.079)]",New,New
"('CDEV', 'MPC')","('Centennial Resource Development Inc A', 'Marathon Petroleum Corp')",0.079,"[('PXE', 0.079)]",New,New
"('AVY', 'LTHM')","('Avery Dennison Corp', 'Livent Corp')",0.079,"[('PYZ', 0.079)]",New,New
"('AVY', 'CE')","('Avery Dennison Corp', 'Celanese Corp Class A')",0.079,"[('PYZ', 0.079)]",New,New
"('RIG', 'WHD')","('Transocean Ltd', 'Cactus Inc Class A')",0.078,"[('IEZ', 0.078)]",New,New
"('HWM', 'TXT')","('Howmet Aerospace Inc', 'Textron Inc')",0.078,"[('ITA', 0.078)]",New,New
"('01299.HK', 'JPM')","('AIA Group Ltd', 'JPMorgan Chase & Co')",0.078,"[('IXG', 0.078)]",New,New
"('AMGN', 'FLGT')","('Amgen Inc', 'Fulgent Genetics Inc')",0.078,"[('PBE', 0.078)]",New,New
"('KHC', 'SAFM')","('The Kraft Heinz Co', 'Sanderson Farms Inc')",0.078,"[('PBJ', 0.078)]",New,New
"('ADM', 'SAFM')","('Archer-Daniels Midland Co', 'Sanderson Farms Inc')",0.078,"[('PBJ', 0.078)]",New,New
"('SM', 'VLO')","('SM Energy Co', 'Valero Energy Corp')",0.078,"[('PXE', 0.078)]",New,New
"('MPC', 'SM')","('Marathon Petroleum Corp', 'SM Energy Co')",0.078,"[('PXE', 0.078)]",New,New
"('APH', 'VRNS')","('Amphenol Corp Class A', 'Varonis Systems Inc')",0.078,"[('PXQ', 0.078)]",New,New
"('LTHM', 'OLN')","('Livent Corp', 'Olin Corp')",0.078,"[('PYZ', 0.078)]",New,New
"('CE', 'OLN')","('Celanese Corp Class A', 'Olin Corp')",0.078,"[('PYZ', 0.078)]",New,New
"('CE', 'LTHM')","('Celanese Corp Class A', 'Livent Corp')",0.078,"[('PYZ', 0.078)]",New,New
"('AVTR', 'CLF')","('Avantor Inc', 'Cleveland-Cliffs Inc')",0.078,"[('PYZ', 0.078)]",New,New
"('00968', '01347')","('Xinyi Solar Holdings Ltd', 'Hua Hong Semiconductor Ltd Unitary 144A/Reg S')",0.077,"[('CHIK', 0.077)]",New,New
"('NOV', 'WHD')","('NOV Inc', 'Cactus Inc Class A')",0.077,"[('IEZ', 0.077)]",New,New
"('BKR', 'WHD')","('Baker Hughes Co Class A', 'Cactus Inc Class A')",0.077,"[('IEZ', 0.077)]",New,New
"('JPM', 'RY.TO')","('JPMorgan Chase & Co', 'Royal Bank of Canada')",0.077,"[('IXG', 0.077)]",New,New
"('GOOGL', 'RBLX')","('Alphabet Inc A', 'Roblox Corp Ordinary Shares - Class A')",0.077,"[('PWC', 0.077)]",New,New
"('VMW', 'VRNS')","('VMware Inc', 'Varonis Systems Inc')",0.077,"[('PXQ', 0.077)]",New,New
"('FTI', 'WHD')","('TechnipFMC PLC', 'Cactus Inc Class A')",0.076,"[('IEZ', 0.076)]",New,New
"('CBA.AX', 'JPM')","('Commonwealth Bank of Australia', 'JPMorgan Chase & Co')",0.076,"[('IXG', 0.076)]",New,New
"('AMAT', 'RBLX')","('Applied Materials Inc', 'Roblox Corp Ordinary Shares - Class A')",0.076,"[('PWC', 0.076)]",New,New
"('DELL', 'GOOGL')","('Dell Technologies Inc Class C', 'Alphabet Inc A')",0.076,"[('PWC', 0.076)]",New,New
"('GOOGL', 'NXPI')","('Alphabet Inc A', 'NXP Semiconductors NV')",0.076,"[('PWC', 0.076)]",New,New
"('FCX', 'LTHM')","('Freeport-McMoRan Inc', 'Livent Corp')",0.076,"[('PYZ', 0.076)]",New,New
"('AVTR', 'LTHM')","('Avantor Inc', 'Livent Corp')",0.076,"[('PYZ', 0.076)]",New,New
"('AVTR', 'CE')","('Avantor Inc', 'Celanese Corp Class A')",0.076,"[('PYZ', 0.076)]",New,New
"('DOX', 'POLI')","('Amdocs Ltd', 'Bank Hapoalim BM')",0.075,"[('ISRA', 0.075)]",New,New
"('FLGT', 'RGEN')","('Fulgent Genetics Inc', 'Repligen Corp')",0.075,"[('PBE', 0.075)]",New,New
"('RBLX', 'TXN')","('Roblox Corp Ordinary Shares - Class A', 'Texas Instruments Inc')",0.075,"[('PWC', 0.075)]",New,New
"('DELL', 'RBLX')","('Dell Technologies Inc Class C', 'Roblox Corp Ordinary Shares - Class A')",0.075,"[('PWC', 0.075)]",New,New
"('NXPI', 'RBLX')","('NXP Semiconductors NV', 'Roblox Corp Ordinary Shares - Class A')",0.075,"[('PWC', 0.075)]",New,New
"('CE', 'FCX')","('Celanese Corp Class A', 'Freeport-McMoRan Inc')",0.075,"[('PYZ', 0.075)]",New,New
"('DELL', 'TXN')","('Dell Technologies Inc Class C', 'Texas Instruments Inc')",0.074,"[('PWC', 0.074)]",New,New
"('NXPI', 'TXN')","('NXP Semiconductors NV', 'Texas Instruments Inc')",0.074,"[('PWC', 0.074)]",New,New
"('AMAT', 'DELL')","('Applied Materials Inc', 'Dell Technologies Inc Class C')",0.074,"[('PWC', 0.074)]",New,New
"('AMAT', 'NXPI')","('Applied Materials Inc', 'NXP Semiconductors NV')",0.074,"[('PWC', 0.074)]",New,New
"('ENB.TO', 'FCX')","('Enbridge Inc', 'Freeport-McMoRan Inc')",0.073,"[('IGE', 0.073)]",New,New
"('HPQ', 'RBLX')","('HP Inc', 'Roblox Corp Ordinary Shares - Class A')",0.073,"[('PWC', 0.073)]",New,New
"('DELL', 'NXPI')","('Dell Technologies Inc Class C', 'NXP Semiconductors NV')",0.073,"[('PWC', 0.073)]",New,New
"('BP..L', 'TRP.TO')","('BP PLC', 'TC Energy Corp')",0.072,"[('IXC', 0.072)]",New,New
"('AMAT', 'HPQ')","('Applied Materials Inc', 'HP Inc')",0.072,"[('PWC', 0.072)]",New,New
"('ENB.TO', 'NEM')","('Enbridge Inc', 'Newmont Corp')",0.071,"[('IGE', 0.071)]",New,New
"('ALKS', 'FLGT')","('Alkermes PLC', 'Fulgent Genetics Inc')",0.071,"[('PBE', 0.071)]",New,New
"('HPQ', 'NXPI')","('HP Inc', 'NXP Semiconductors NV')",0.071,"[('PWC', 0.071)]",New,New
"('00268', '01347')","('Kingdee International Software Group Co Ltd', 'Hua Hong Semiconductor Ltd Unitary 144A/Reg S')",0.07,"[('CHIK', 0.07)]",New,New
"('PEP', 'XOM')","('PepsiCo Inc', 'Exxon Mobil Corp')",0.07,"[('PWV', 0.07)]",New,New
"('CMCSA', 'MS')","('Comcast Corp Class A', 'Morgan Stanley')",0.07,"[('PWV', 0.07)]",New,New
"('RDSA.L', 'TRP.TO')","('Royal Dutch Shell PLC Class A', 'TC Energy Corp')",0.069,"[('IXC', 0.069)]",New,New
"('MS', 'PEP')","('Morgan Stanley', 'PepsiCo Inc')",0.069,"[('PWV', 0.069)]",New,New
"('MS', 'PFE')","('Morgan Stanley', 'Pfizer Inc')",0.069,"[('PWV', 0.069)]",New,New
"('CVX', 'MS')","('Chevron Corp', 'Morgan Stanley')",0.069,"[('PWV', 0.069)]",New,New
"('CMCSA', 'CVX')","('Comcast Corp Class A', 'Chevron Corp')",0.069,"[('PWV', 0.069)]",New,New
"('ENB.TO', 'SLB')","('Enbridge Inc', 'Schlumberger Ltd')",0.068,"[('IGE', 0.068)]",New,New
"('ABBV', 'MS')","('AbbVie Inc', 'Morgan Stanley')",0.068,"[('PWV', 0.068)]",New,New
"('CVX', 'PEP')","('Chevron Corp', 'PepsiCo Inc')",0.068,"[('PWV', 0.068)]",New,New
"('CVX', 'PFE')","('Chevron Corp', 'Pfizer Inc')",0.068,"[('PWV', 0.068)]",New,New
"('CMCSA', 'PFE')","('Comcast Corp Class A', 'Pfizer Inc')",0.068,"[('PWV', 0.068)]",New,New
"('MS', 'WMT')","('Morgan Stanley', 'Walmart Inc')",0.068,"[('PWV', 0.068)]",New,New
"('PTEN', 'WHD')","('Patterson-UTI Energy Inc', 'Cactus Inc Class A')",0.065,"[('IEZ', 0.065)]",New,New
"('01548', '02359')","('Genscript Biotech Corp Shs Unitary 144A/Reg S', 'Wuxi AppTec Co Ltd')",0.064,"[('CHIH', 0.064)]",New,New
"('RDSB.L', 'TRP.TO')","('Royal Dutch Shell PLC B', 'TC Energy Corp')",0.064,"[('IXC', 0.064)]",New,New
"('CRL', 'RBLX')","('Charles River Laboratories International Inc', 'Roblox Corp Ordinary Shares - Class A')",0.064,"[('PWC', 0.064)]",New,New
"('GOOGL', 'WAT')","('Alphabet Inc A', 'Waters Corp')",0.064,"[('PWC', 0.064)]",New,New
"('2330.TW', 'V')","('Taiwan Semiconductor Manufacturing Co Ltd', 'Visa Inc Class A')",0.063,"[('IXN', 0.063)]",New,New
"('RBLX', 'WAT')","('Roblox Corp Ordinary Shares - Class A', 'Waters Corp')",0.063,"[('PWC', 0.063)]",New,New
"('CRL', 'TXN')","('Charles River Laboratories International Inc', 'Texas Instruments Inc')",0.063,"[('PWC', 0.063)]",New,New
"('AMAT', 'CRL')","('Applied Materials Inc', 'Charles River Laboratories International Inc')",0.063,"[('PWC', 0.063)]",New,New
"('RH', 'STAA')","('RH', 'Staar Surgical Co')",0.063,"[('RFG', 0.063)]",New,New
"('00992', '01347')","('Lenovo Group Ltd', 'Hua Hong Semiconductor Ltd Unitary 144A/Reg S')",0.062,"[('CHIK', 0.062)]",New,New
"('NUE', 'PH')","('Nucor Corp', 'Parker Hannifin Corp')",0.062,"[('PAVE', 0.062)]",New,New
"('TXN', 'WAT')","('Texas Instruments Inc', 'Waters Corp')",0.062,"[('PWC', 0.062)]",New,New
"('AMAT', 'WAT')","('Applied Materials Inc', 'Waters Corp')",0.062,"[('PWC', 0.062)]",New,New
"('CRL', 'DELL')","('Charles River Laboratories International Inc', 'Dell Technologies Inc Class C')",0.062,"[('PWC', 0.062)]",New,New
"('CRL', 'NXPI')","('Charles River Laboratories International Inc', 'NXP Semiconductors NV')",0.062,"[('PWC', 0.062)]",New,New
"('SHOP.TO', 'SU.PA')","('Shopify Inc A', 'Schneider Electric SE')",0.061,"[('IDMO', 0.061)]",New,New
"('DELL', 'WAT')","('Dell Technologies Inc Class C', 'Waters Corp')",0.061,"[('PWC', 0.061)]",New,New
"('NXPI', 'WAT')","('NXP Semiconductors NV', 'Waters Corp')",0.061,"[('PWC', 0.061)]",New,New
"('ALXN', 'WBT')","('Alexion Pharmaceuticals Inc', 'Welbilt Inc')",0.06,"[('ARB', 0.06)]",New,New
"('005930.KS', 'V')","('Samsung Electronics Co Ltd', 'Visa Inc Class A')",0.06,"[('IXN', 0.06)]",New,New
"('PH', 'TT')","('Parker Hannifin Corp', 'Trane Technologies PLC')",0.06,"[('PAVE', 0.06)]",New,New
"('ETN', 'PH')","('Eaton Corp PLC', 'Parker Hannifin Corp')",0.06,"[('PAVE', 0.06)]",New,New
"('CRL', 'HPQ')","('Charles River Laboratories International Inc', 'HP Inc')",0.06,"[('PWC', 0.06)]",New,New
"('ALXN', 'MXIM')","('Alexion Pharmaceuticals Inc', 'Maxim Integrated Products Inc')",0.059,"[('ARB', 0.059)]",New,New
"('00241', '01548')","('Alibaba Health Information Technology Ltd', 'Genscript Biotech Corp Shs Unitary 144A/Reg S')",0.059,"[('CHIH', 0.059)]",New,New
"('SE.SI', 'SU.PA')","('Sea Ltd ADR', 'Schneider Electric SE')",0.059,"[('IDMO', 0.059)]",New,New
"('2330.TW', 'PYPL')","('Taiwan Semiconductor Manufacturing Co Ltd', 'PayPal Holdings Inc')",0.059,"[('IXN', 0.059)]",New,New
"('DE', 'PH')","('Deere & Co', 'Parker Hannifin Corp')",0.059,"[('PAVE', 0.059)]",New,New
"('KSU', 'PH')","('Kansas City Southern', 'Parker Hannifin Corp')",0.059,"[('PAVE', 0.059)]",New,New
"('HPQ', 'WAT')","('HP Inc', 'Waters Corp')",0.059,"[('PWC', 0.059)]",New,New
"('STMP', 'ZI')","('Stamps.com Inc', 'ZoomInfo Technologies Inc Ordinary Shares - Class A')",0.059,"[('XWEB', 0.059)]",New,New
"('WBT', 'WORK')","('Welbilt Inc', 'Slack Technologies Inc Class A')",0.058,"[('ARB', 0.058)]",New,New
"('01299.HK', 'BAC')","('AIA Group Ltd', 'Bank of America Corp')",0.058,"[('IXG', 0.058)]",New,New
"('EMR', 'PH')","('Emerson Electric Co', 'Parker Hannifin Corp')",0.058,"[('PAVE', 0.058)]",New,New
"('MXIM', 'WBT')","('Maxim Integrated Products Inc', 'Welbilt Inc')",0.057,"[('ARB', 0.057)]",New,New
"('BAC', 'RY.TO')","('Bank of America Corp', 'Royal Bank of Canada')",0.057,"[('IXG', 0.057)]",New,New
"('2330.TW', 'MA')","('Taiwan Semiconductor Manufacturing Co Ltd', 'Mastercard Inc A')",0.057,"[('IXN', 0.057)]",New,New
"('NSC', 'PH')","('Norfolk Southern Corp', 'Parker Hannifin Corp')",0.057,"[('PAVE', 0.057)]",New,New
"('PH', 'VMC')","('Parker Hannifin Corp', 'Vulcan Materials Co')",0.057,"[('PAVE', 0.057)]",New,New
"('PH', 'SRE')","('Parker Hannifin Corp', 'Sempra Energy')",0.057,"[('PAVE', 0.057)]",New,New
"('SLM', 'STAA')","('SLM Corp', 'Staar Surgical Co')",0.057,"[('RFG', 0.057)]",New,New
"('ETSY', 'STMP')","('Etsy Inc', 'Stamps.com Inc')",0.057,"[('XWEB', 0.057)]",New,New
"('BAC', 'CBA.AX')","('Bank of America Corp', 'Commonwealth Bank of Australia')",0.056,"[('IXG', 0.056)]",New,New
"('005930.KS', 'PYPL')","('Samsung Electronics Co Ltd', 'PayPal Holdings Inc')",0.056,"[('IXN', 0.056)]",New,New
"('BRKS', 'STAA')","('Brooks Automation Inc', 'Staar Surgical Co')",0.056,"[('RFG', 0.056)]",New,New
"('RGEN', 'STAA')","('Repligen Corp', 'Staar Surgical Co')",0.056,"[('RFG', 0.056)]",New,New
"('BHF', 'STAA')","('Brighthouse Financial Inc', 'Staar Surgical Co')",0.056,"[('RFG', 0.056)]",New,New
"('AXON', 'STAA')","('Axon Enterprise Inc', 'Staar Surgical Co')",0.056,"[('RFG', 0.056)]",New,New
"('MEDP', 'STAA')","('Medpace Holdings Inc', 'Staar Surgical Co')",0.056,"[('RFG', 0.056)]",New,New
"('SSTK', 'STMP')","('Shutterstock Inc', 'Stamps.com Inc')",0.056,"[('XWEB', 0.056)]",New,New
"('DASH', 'STMP')","('DoorDash Inc Ordinary Shares - Class A', 'Stamps.com Inc')",0.056,"[('XWEB', 0.056)]",New,New
"('SNOW', 'STMP')","('Snowflake Inc Ordinary Shares - Class A', 'Stamps.com Inc')",0.056,"[('XWEB', 0.056)]",New,New
"('FCX', 'TRP.TO')","('Freeport-McMoRan Inc', 'TC Energy Corp')",0.055,"[('IGE', 0.055)]",New,New
"('SAM', 'STAA')","('Boston Beer Co Inc Class A', 'Staar Surgical Co')",0.055,"[('RFG', 0.055)]",New,New
"('ETSY', 'NVDA')","('Etsy Inc', 'NVIDIA Corp')",0.055,"[('RPG', 0.05), ('RSP', 0.005)]",New,New
"('SNAP', 'STMP')","('Snap Inc Class A', 'Stamps.com Inc')",0.055,"[('XWEB', 0.055)]",New,New
"('CHWY', 'STMP')","('Chewy Inc', 'Stamps.com Inc')",0.055,"[('XWEB', 0.055)]",New,New
"('CARG', 'STMP')","('CarGurus Inc Class A', 'Stamps.com Inc')",0.055,"[('XWEB', 0.055)]",New,New
"('00853', '01548')","('MicroPort Scientific Corp', 'Genscript Biotech Corp Shs Unitary 144A/Reg S')",0.054,"[('CHIH', 0.054)]",New,New
"('01347', 'GDS')","('Hua Hong Semiconductor Ltd Unitary 144A/Reg S', 'GDS Holdings Ltd ADR')",0.054,"[('CHIK', 0.054)]",New,New
"('005930.KS', 'MA')","('Samsung Electronics Co Ltd', 'Mastercard Inc A')",0.054,"[('IXN', 0.054)]",New,New
"('STAA', 'YETI')","('Staar Surgical Co', 'YETI Holdings Inc')",0.054,"[('RFG', 0.054)]",New,New
"('MDB', 'STMP')","('MongoDB Inc Class A', 'Stamps.com Inc')",0.054,"[('XWEB', 0.054)]",New,New
"('NEM', 'TRP.TO')","('Newmont Corp', 'TC Energy Corp')",0.053,"[('IGE', 0.053)]",New,New
"('BHF', 'RH')","('Brighthouse Financial Inc', 'RH')",0.053,"[('RFG', 0.053)]",New,New
"('RH', 'SLM')","('RH', 'SLM Corp')",0.053,"[('RFG', 0.053)]",New,New
"('CNQ.TO', 'FCX')","('Canadian Natural Resources Ltd', 'Freeport-McMoRan Inc')",0.052,"[('IGE', 0.052)]",New,New
"('BRKS', 'RH')","('Brooks Automation Inc', 'RH')",0.052,"[('RFG', 0.052)]",New,New
"('RGEN', 'RH')","('Repligen Corp', 'RH')",0.052,"[('RFG', 0.052)]",New,New
"('MEDP', 'RH')","('Medpace Holdings Inc', 'RH')",0.052,"[('RFG', 0.052)]",New,New
"('01347', '02018')","('Hua Hong Semiconductor Ltd Unitary 144A/Reg S', 'AAC Technologies Holdings Inc')",0.051,"[('CHIK', 0.051)]",New,New
"('01347', '601012')","('Hua Hong Semiconductor Ltd Unitary 144A/Reg S', 'LONGi Green Energy Technology Co Ltd Class A')",0.051,"[('CHIK', 0.051)]",New,New
"('NEM', 'SLB')","('Newmont Corp', 'Schlumberger Ltd')",0.051,"[('IGE', 0.051)]",New,New
"('005930.KS', 'ADBE')","('Samsung Electronics Co Ltd', 'Adobe Inc')",0.051,"[('IXN', 0.051)]",New,New
"('RH', 'SAM')","('RH', 'Boston Beer Co Inc Class A')",0.051,"[('RFG', 0.051)]",New,New
"('RH', 'YETI')","('RH', 'YETI Holdings Inc')",0.051,"[('RFG', 0.051)]",New,New
"('SSTK', 'ZI')","('Shutterstock Inc', 'ZoomInfo Technologies Inc Ordinary Shares - Class A')",0.051,"[('XWEB', 0.051)]",New,New
"('SNOW', 'ZI')","('Snowflake Inc Ordinary Shares - Class A', 'ZoomInfo Technologies Inc Ordinary Shares - Class A')",0.051,"[('XWEB', 0.051)]",New,New
"('ADYEN', 'SU.PA')","('Adyen NV', 'Schneider Electric SE')",0.05,"[('IDMO', 0.05)]",New,New
"('SLB', 'TRP.TO')","('Schlumberger Ltd', 'TC Energy Corp')",0.05,"[('IGE', 0.05)]",New,New
"('CNQ.TO', 'NEM')","('Canadian Natural Resources Ltd', 'Newmont Corp')",0.05,"[('IGE', 0.05)]",New,New
"('CRL', 'WAT')","('Charles River Laboratories International Inc', 'Waters Corp')",0.05,"[('PWC', 0.05)]",New,New
"('ETSY', 'PYPL')","('Etsy Inc', 'PayPal Holdings Inc')",0.05,"[('RPG', 0.05)]",New,New
"('SJI', 'XOM')","('South Jersey Industries Inc', 'Exxon Mobil Corp')",0.05,"[('SDY', 0.05)]",New,New
"('SNAP', 'ZI')","('Snap Inc Class A', 'ZoomInfo Technologies Inc Ordinary Shares - Class A')",0.05,"[('XWEB', 0.05)]",New,New
"('CHWY', 'ZI')","('Chewy Inc', 'ZoomInfo Technologies Inc Ordinary Shares - Class A')",0.05,"[('XWEB', 0.05)]",New,New
"('MDB', 'ZI')","('MongoDB Inc Class A', 'ZoomInfo Technologies Inc Ordinary Shares - Class A')",0.05,"[('XWEB', 0.05)]",New,New
"('ETSY', 'SNOW')","('Etsy Inc', 'Snowflake Inc Ordinary Shares - Class A')",0.05,"[('XWEB', 0.05)]",New,New
"('CARG', 'ZI')","('CarGurus Inc Class A', 'ZoomInfo Technologies Inc Ordinary Shares - Class A')",0.05,"[('XWEB', 0.05)]",New,New
"('NVDA', 'SIVB')","('NVIDIA Corp', 'SVB Financial Group')",0.049,"[('RPG', 0.049)]",New,New
"('PYPL', 'SIVB')","('PayPal Holdings Inc', 'SVB Financial Group')",0.049,"[('RPG', 0.049)]",New,New
"('ETSY', 'SSTK')","('Etsy Inc', 'Shutterstock Inc')",0.049,"[('XWEB', 0.049)]",New,New
"('SNOW', 'SSTK')","('Snowflake Inc Ordinary Shares - Class A', 'Shutterstock Inc')",0.049,"[('XWEB', 0.049)]",New,New
"('01347', '03888')","('Hua Hong Semiconductor Ltd Unitary 144A/Reg S', 'Kingsoft Corp Ltd')",0.048,"[('CHIK', 0.048)]",New,New
"('ETSY', 'SIVB')","('Etsy Inc', 'SVB Financial Group')",0.048,"[('RPG', 0.048)]",New,New
"('DASH', 'SSTK')","('DoorDash Inc Ordinary Shares - Class A', 'Shutterstock Inc')",0.048,"[('XWEB', 0.048)]",New,New
"('CARG', 'SSTK')","('CarGurus Inc Class A', 'Shutterstock Inc')",0.048,"[('XWEB', 0.048)]",New,New
"('ETSY', 'SNAP')","('Etsy Inc', 'Snap Inc Class A')",0.048,"[('XWEB', 0.048)]",New,New
"('CHWY', 'ETSY')","('Chewy Inc', 'Etsy Inc')",0.048,"[('XWEB', 0.048)]",New,New
"('ETSY', 'MDB')","('Etsy Inc', 'MongoDB Inc Class A')",0.048,"[('XWEB', 0.048)]",New,New
"('CARG', 'ETSY')","('CarGurus Inc Class A', 'Etsy Inc')",0.048,"[('XWEB', 0.048)]",New,New
"('CARG', 'SNOW')","('CarGurus Inc Class A', 'Snowflake Inc Ordinary Shares - Class A')",0.048,"[('XWEB', 0.048)]",New,New
"('CNQ.TO', 'SLB')","('Canadian Natural Resources Ltd', 'Schlumberger Ltd')",0.047,"[('IGE', 0.047)]",New,New
"('005930.KS', 'JPM')","('Samsung Electronics Co Ltd', 'JPMorgan Chase & Co')",0.047,"[('IOO', 0.047)]",New,New
"('GNRC', 'PYPL')","('Generac Holdings Inc', 'PayPal Holdings Inc')",0.047,"[('RPG', 0.047)]",New,New
"('ALGN', 'NVDA')","('Align Technology Inc', 'NVIDIA Corp')",0.047,"[('RPG', 0.047)]",New,New
"('ALGN', 'PYPL')","('Align Technology Inc', 'PayPal Holdings Inc')",0.047,"[('RPG', 0.047)]",New,New
"('NNN', 'XOM')","('National Retail Properties Inc', 'Exxon Mobil Corp')",0.047,"[('SDY', 0.047)]",New,New
"('SJI', 'T')","('South Jersey Industries Inc', 'AT&T Inc')",0.047,"[('SDY', 0.047)]",New,New
"('SNAP', 'SSTK')","('Snap Inc Class A', 'Shutterstock Inc')",0.047,"[('XWEB', 0.047)]",New,New
"('CHWY', 'SSTK')","('Chewy Inc', 'Shutterstock Inc')",0.047,"[('XWEB', 0.047)]",New,New
"('MDB', 'SSTK')","('MongoDB Inc Class A', 'Shutterstock Inc')",0.047,"[('XWEB', 0.047)]",New,New
"('DASH', 'SNAP')","('DoorDash Inc Ordinary Shares - Class A', 'Snap Inc Class A')",0.047,"[('XWEB', 0.047)]",New,New
"('SNAP', 'SNOW')","('Snap Inc Class A', 'Snowflake Inc Ordinary Shares - Class A')",0.047,"[('XWEB', 0.047)]",New,New
"('CHWY', 'DASH')","('Chewy Inc', 'DoorDash Inc Ordinary Shares - Class A')",0.047,"[('XWEB', 0.047)]",New,New
"('CARG', 'DASH')","('CarGurus Inc Class A', 'DoorDash Inc Ordinary Shares - Class A')",0.047,"[('XWEB', 0.047)]",New,New
"('CHWY', 'SNOW')","('Chewy Inc', 'Snowflake Inc Ordinary Shares - Class A')",0.047,"[('XWEB', 0.047)]",New,New
"('MDB', 'SNOW')","('MongoDB Inc Class A', 'Snowflake Inc Ordinary Shares - Class A')",0.047,"[('XWEB', 0.047)]",New,New
"('DE', 'MDT')","('Deere & Co', 'Medtronic PLC')",0.046,"[('ANEW', 0.046)]",New,New
"('BHF', 'SLM')","('Brighthouse Financial Inc', 'SLM Corp')",0.046,"[('RFG', 0.046)]",New,New
"('NVDA', 'TER')","('NVIDIA Corp', 'Teradyne Inc')",0.046,"[('RPG', 0.046)]",New,New
"('PYPL', 'TER')","('PayPal Holdings Inc', 'Teradyne Inc')",0.046,"[('RPG', 0.046)]",New,New
"('CHWY', 'SNAP')","('Chewy Inc', 'Snap Inc Class A')",0.046,"[('XWEB', 0.046)]",New,New
"('CARG', 'SNAP')","('CarGurus Inc Class A', 'Snap Inc Class A')",0.046,"[('XWEB', 0.046)]",New,New
"('DASH', 'MDB')","('DoorDash Inc Ordinary Shares - Class A', 'MongoDB Inc Class A')",0.046,"[('XWEB', 0.046)]",New,New
"('CARG', 'CHWY')","('CarGurus Inc Class A', 'Chewy Inc')",0.046,"[('XWEB', 0.046)]",New,New
"('CARG', 'MDB')","('CarGurus Inc Class A', 'MongoDB Inc Class A')",0.046,"[('XWEB', 0.046)]",New,New
"('ATVI', 'DE')","('Activision Blizzard Inc', 'Deere & Co')",0.045,"[('ANEW', 0.045)]",New,New
"('ADBE', 'DE')","('Adobe Inc', 'Deere & Co')",0.045,"[('ANEW', 0.045)]",New,New
"('DE', 'ISRG')","('Deere & Co', 'Intuitive Surgical Inc')",0.045,"[('ANEW', 0.045)]",New,New
"('BHF', 'BRKS')","('Brighthouse Financial Inc', 'Brooks Automation Inc')",0.045,"[('RFG', 0.045)]",New,New
"('AXON', 'BRKS')","('Axon Enterprise Inc', 'Brooks Automation Inc')",0.045,"[('RFG', 0.045)]",New,New
"('BRKS', 'MEDP')","('Brooks Automation Inc', 'Medpace Holdings Inc')",0.045,"[('RFG', 0.045)]",New,New
"('BHF', 'RGEN')","('Brighthouse Financial Inc', 'Repligen Corp')",0.045,"[('RFG', 0.045)]",New,New
"('RGEN', 'SLM')","('Repligen Corp', 'SLM Corp')",0.045,"[('RFG', 0.045)]",New,New
